,2021-04-20
12646,850226563882696705
12647,1394714324
12648,1326781050446606336
12649,980737642752036864
12650,163066340
12651,1953475729
12652,1187421030
12653,1156603955050270720
12654,184129183
12655,100191395
12656,1248711286579478532
12657,2393430712
12658,1244621953547341826
12659,928386213974855681
12660,781931731
12661,932711400274788353
12662,1333686182656561153
12663,887650390262591488
12664,1335111248221003779
12665,308923705
12666,1298289207287230466
12667,1297020974806646784
12668,102957770
12669,1329794605970231299
12670,4878778253
12671,1123264445323595776
12672,3908781557
12673,948279925227868160
12674,1341192877972443136
12675,1265596135886016512
12676,439304604
12677,212167476
12678,1334585910839668736
12679,1342848197073375232
12680,501719270
12681,915900907602116608
12682,1337311810505089025
12683,4825606037
12684,1332646414669602817
12685,106885876
12686,2296438333
12687,1144709557740089345
12688,888940308112617472
12689,962618858296238080
12690,836731817764012032
12691,1341569782265618432
12692,75759565
12693,1306612232881496069
12694,1092061631104770048
12695,1003611974
12696,2790111338
12697,619241277
12698,768061422487998465
12699,1286967041274949632
12700,1339301992804577283
12701,1098289923394809856
12702,1012609586417655808
12703,1280752533418512384
12704,71279870
12705,42345194
12706,913390107637551105
12707,362896555
12708,1286590067314765825
12709,1323533897431355392
12710,712900437943386112
12711,870374701037694978
12712,885750824881668096
12713,975137229503913990
12714,707403136839901185
12715,930863654009839616
12716,1304082637506654209
12717,851352240702898176
12718,187478045
12719,1201199470245023747
12720,1300513782452510722
12721,1311198967481298955
12722,1319578254999580673
12723,1945986794
12724,911322431129882625
12725,1230605267349495820
12726,943614615421964288
12727,269080330
12728,1298939875241074689
12729,1320250778259386368
12730,1058569387890724865
12731,931633072767950848
12732,1264117599396417541
12733,927272786975916032
12734,73675821
12735,2895913669
12736,23052811
12737,1205087396251013122
12738,1276776211809796096
12739,1338505130216448004
12740,329029719
12741,911690973503197189
12742,795049571638452224
12743,1340315047231295488
12744,993582279590121472
12745,1068660155162738688
12746,353072683
12747,457050179
12748,21919233
12749,1271008124137123840
12750,1320658846705020928
12751,1074393314575740928
12752,1170087360366882816
12753,730688997182312448
12754,915119324779696128
12755,1126004065660542976
12756,1291653741691777024
12757,964329494424121344
12758,149287327
12759,1136206323832332288
12760,2876261
12761,1202951816
12762,1340984967954874369
12763,1307354842214674434
12764,130201429
12765,79421897
12766,2910363018
12767,930468989779587072
12768,791729214
12769,239696518
12770,1339187105340272640
12771,950469233594519559
12772,27244403
12773,1172811895893610496
12774,882108055864979456
12775,903737464598257665
12776,761157753217744896
12777,917567359
12778,2324672890
12779,1212704574093418496
12780,965902091511390209
12781,1018070568376131584
12782,700885789798825984
12783,743635817478955008
12784,935284455891177473
12785,1337719909313339394
12786,312787845
12787,3357899351
12788,811040494578991106
12789,934479611953426433
12790,42069252
12791,1340948685258166273
12792,17786312
12793,997804357704970240
12794,225903771
12795,1394319494
12796,1171343420281053185
12797,899721043497148416
12798,1098881188230508544
12799,890190168245899264
12800,960988368225095680
12801,851882030224879616
12802,2745542697
12803,146174335
12804,58286271
12805,14926376
12806,1157584514677399552
12807,1169320734335913985
12808,1206244060861804544
12809,21390690
12810,50430264
12811,2644625622
12812,969309760460935169
12813,2946380854
12814,1019444772660891648
12815,880616933879685120
12816,1324603475909554176
12817,1249699459304488961
12818,111408117
12819,2519817047
12820,165932857
12821,73598153
12822,761459806762835968
12823,608585269
12824,957021147916328963
12825,97901316
12826,213612324
12827,1323394653513797632
12828,757236904165187584
12829,1322202992687243264
12830,81893283
12831,1139432931233943553
12832,940528246810177537
12833,44318647
12834,1233273637530218497
12835,1216085935290404864
12836,905555458177499137
12837,1156388305006559237
12838,3322918228
12839,1208577579441098752
12840,1022113831194161160
12841,1342717505173934080
12842,513006178
12843,1243465052843323392
12844,896731498547630080
12845,1590509258
12846,1242661933557280768
12847,1336084216019263488
12848,1174098828103827457
12849,293671245
12850,1310363480
12851,874274923426000896
12852,1121077042395734016
12853,29386662
12854,1318972343574822918
12855,201797295
12856,154053454
12857,57784165
12858,1277636092796141568
12859,864875246158872576
12860,3375262810
12861,1009249085327634432
12862,35760168
12863,1253561573882294273
12864,950725208217972736
12865,756898214083715074
12866,1192591522958630913
12867,1324152922423394305
12868,2878053786
12869,14123218
12870,763627614980497413
12871,900958146318839808
12872,952053537105575936
12873,983242466
12874,994478122392260608
12875,1340285831303417859
12876,1010398811955527680
12877,1145730904041484290
12878,1274716230956519425
12879,1237564688973451265
12880,1266931460440649728
12881,1137244857829736451
12882,1462553642
12883,1559444790
12884,1313787060113694720
12885,1198691890008342528
12886,14887874
12887,702758339135066112
12888,912668229222391808
12889,1421232506
12890,929096160467304448
12891,1926521174
12892,1111910724433903618
12893,1312614710663995392
12894,948964281424449536
12895,841258315183185921
12896,54660025
12897,44874068
12898,1217699587890335744
12899,363681814
12900,409078182
12901,1137123094089347080
12902,2980007376
12903,119448820
12904,17730676
12905,830127899684511745
12906,933884582348410880
12907,1385559150
12908,832313120295104512
12909,1286860927325749248
12910,123352699
12911,1070239976598716418
12912,2354340289
12913,974075459632852992
12914,22090230
12915,941614807702175744
12916,197342091
12917,1342680074072584192
12918,462402477
12919,771825580526436352
12920,1322317113558749184
12921,1235988596433305601
12922,2887983555
12923,18741806
12924,1949553018
12925,1301855298433552384
12926,1256253450981191680
12927,65487772
12928,935934224422588417
12929,2334215492
12930,1177184230150934528
12931,1263587644459474947
12932,913444796127117313
12933,1328325263130841091
12934,918171351130701832
12935,940326799816478720
12936,1338505924382756866
12937,1083983774197653504
12938,1312540287416315907
12939,2739696135
12940,1279855187822329858
12941,1305863827519668226
12942,1260264226251321345
12943,614876995
12944,954843262602436608
12945,329224905
12946,946544655931510784
12947,915642028372975622
12948,229088224
12949,983320615
12950,1336978836878135296
12951,1130383892169592832
12952,56498334
12953,4602196643
12954,500016180
12955,1309946718503477248
12956,5414
12957,318998153
12958,410475430
12959,1244299199426056194
12960,734813150399324161
12961,701483501716119553
12962,1155587921728167942
12963,1308037522417758208
12964,52867663
12965,868040832951230464
12966,1339936469239164928
12967,1185916980974493697
12968,1311845638049538048
12969,123095351
12970,951391496711925760
12971,1341028485058473989
12972,40850889
12973,625497825
12974,958614913542270977
12975,1331411029889171457
12976,983468527226146817
12977,980733722
12978,1682452729
12979,1340647331558006785
12980,945303308020977664
12981,1323341818537324544
12982,601193023
12983,718852213
12984,978739029347852290
12985,3178150777
12986,2176193770
12987,1239316675775905792
12988,1011672213664272385
12989,1312755932909240320
12990,1171321825961349122
12991,50430506
12992,2548869469
12993,78533350
12994,1109627671934164992
12995,1002430029077327873
12996,1283327538148921344
12997,1240218317631045632
12998,1016504579704442880
12999,320477433
13000,1304324998123978753
13001,1341893751770378241
13002,5479932
13003,1270830945508167681
13004,1246171339083395073
13005,752195841142693889
13006,1252736354343141378
13007,1253613590789197825
13008,3741000016
13009,1000736259285729280
13010,1325124823304065024
13011,905126122488307712
13012,904656665039036416
13013,1329821564905336834
13014,1332022187591684099
13015,1338897597961023489
13016,3302755543
13017,401593125
13018,1340942347740336132
13019,1175052316111589376
13020,737488578
13021,1341452548402786304
13022,1320352620503048193
13023,1246731506854305792
13024,1339954961019527174
13025,1341045218041356291
13026,2213631712
13027,1185187300029935617
13028,928870394492260352
13029,107071527
13030,421171977
13031,1284442550493798405
13032,2715498594
13033,4618987154
13034,2195416683
13035,3037787243
13036,2775368911
13037,137047129
13038,116598999
13039,51389573
13040,1333116120321187840
13041,362533144
13042,398926387
13043,213621566
13044,1249989016155492354
13045,116788624
13046,93163819
13047,1193225229457342466
13048,23958169
13049,943718019271835649
13050,949691199727853568
13051,987419442647912449
13052,505164548
13053,19848765
13054,48099341
13055,1341104776906420225
13056,84697140
13057,23833801
13058,1148315900753453057
13059,86782185
13060,1061443966153953281
13061,164708459
13062,292384316
13063,44501608
13064,1170349644012032001
13065,1314242808606154754
13066,300894260
13067,3082809355
13068,2716108632
13069,3052709097
13070,1327218195091091461
13071,1327354325031661569
13072,1251466792473673730
13073,30703706
13074,15458364
13075,746008125615013888
13076,23751007
13077,876052423
13078,1097742733672886273
13079,4504362439
13080,202235098
13081,2870953955
13082,1319631642235895808
13083,1152765409071734785
13084,1192009804753129472
13085,1245711290074529792
13086,1190128463136485376
13087,919968173587345409
13088,1014564996330803200
13089,2874335849
13090,1338432464256163840
13091,1001664840
13092,1324721005424762885
13093,11815132
13094,939159336072499209
13095,2356589402
13096,789698005968547840
13097,15491547
13098,1394512332
13099,2718455397
13100,971332011989254144
13101,986884030200197121
13102,1278921968092360705
13103,2337971978
13104,1341136878129582089
13105,940736547028127749
13106,890525481380007936
13107,1123860558
13108,16205252
13109,3412453611
13110,453710777
13111,969700681258020865
13112,897520751288303616
13113,1294839866778431494
13114,2827453806
13115,456610906
13116,456866458
13117,1131315431883649024
13118,1321645784052473857
13119,1341110911902359552
13120,1341045242703851522
13121,561067263
13122,722093576423927808
13123,1338297960006873089
13124,995199602721779712
13125,2208536010
13126,1144466457012494336
13127,1284548376940490752
13128,1314644465869520896
13129,949742234051796993
13130,209615782
13131,4864773792
13132,1204057829335851014
13133,1059126667904536576
13134,823879822262894597
13135,1325074131679895552
13136,1252965979480633344
13137,137125809
13138,899743058174103552
13139,205419471
13140,225571029
13141,558855724
13142,18352248
13143,231302346
13144,1193762165687230466
13145,1207758634329018379
13146,354974427
13147,1329981974161846272
13148,1340997044354347013
13149,1340981263629479938
13150,2284274496
13151,143363548
13152,1323600342580420609
13153,1335617059678539777
13154,189832916
13155,214408839
13156,1015503158817288193
13157,1161319741589471234
13158,1254384058580250626
13159,304066953
13160,1096823836345917440
13161,1314949371771850752
13162,1305082155542876160
13163,4387606517
13164,850263485338365953
13165,1578780859
13166,1002922404698521600
13167,952304209470386176
13168,2868223664
13169,1229539575204401153
13170,942012586412920832
13171,456209008
13172,113847331
13173,869258023482658817
13174,120756632
13175,1297069850121052160
13176,1338214888225824776
13177,56888153
13178,1269581222042316807
13179,1255465935995052036
13180,1274640873922400258
13181,1249090758331838467
13182,547477839
13183,242758825
13184,1173634033462448135
13185,1172958049574838272
13186,1678922851
13187,1163245659660738563
13188,1257314854676729858
13189,1183316322
13190,6492452
13191,943828943827755009
13192,1196537992220950533
13193,885856283819220992
13194,1070336059102380033
13195,1312395820591964160
13196,742455667659837440
13197,1202187481325682688
13198,1206533064421249024
13199,213005296
13200,1297097853492326401
13201,946963129509953536
13202,1240913852771880965
13203,79110661
13204,1248881939483897856
13205,1340053709741580296
13206,1270298859537756168
13207,289668291
13208,943723641119891456
13209,978708176513138688
13210,1330074135108661249
13211,94090969
13212,1322779671876890626
13213,888212781119537154
13214,946101272582803456
13215,1459071817
13216,985884708650307585
13217,2785798165
13218,154628796
13219,1302218270590799874
13220,981967287833030656
13221,425336888
13222,109156848
13223,417089008
13224,772765002084122624
13225,1123301219051683840
13226,2559875442
13227,44237126
13228,1277370370912288768
13229,1289916431635632130
13230,1281904026213285888
13231,1188598234865963008
13232,1133665339533873152
13233,1200022056739454986
13234,1326024924696354816
13235,1293265870026940419
13236,411430759
13237,1251155757396983814
13238,1331555114516176906
13239,433644667
13240,15066189
13241,944969132054863872
13242,864799783
13243,1339466305448112128
13244,194730621
13245,1066237186427797505
13246,1120053573214191616
13247,96978745
13248,85529551
13249,277435997
13250,1308845657285853184
13251,1176160521994870784
13252,1329825678531899395
13253,4843413863
13254,1303258995717623813
13255,929680521776549888
13256,882854705382248449
13257,567059880
13258,141672797
13259,898201070
13260,1199987889402236928
13261,1004472388069875717
13262,1298511478086144007
13263,2973650218
13264,1313827036377513985
13265,1237789238596427777
13266,1210550156086697985
13267,955531417127092225
13268,599046729
13269,201504543
13270,843771340968660992
13271,6435262
13272,930041682
13273,191135818
13274,1323227034240339979
13275,1310968008026677248
13276,962067092349452288
13277,911041514494558208
13278,882784499397820417
13279,986287242124713985
13280,1339082363305943041
13281,3052618324
13282,931323209340698624
13283,2939943125
13284,1338472695353184256
13285,4600295058
13286,2318475968
13287,2572340041
13288,1135878000204046336
13289,1090680882250297344
13290,3033145523
13291,1319784145531375616
13292,956628776514965504
13293,767724452566228993
13294,171627944
13295,1338992593087053826
13296,3071837087
13297,212686021
13298,976470569989345280
13299,971508163
13300,118467731
13301,273943831
13302,3378033634
13303,906136537607360512
13304,3136260197
13305,2251806835
13306,434541505
13307,1323583222102609922
13308,1305876119896444930
13309,1338844720282423297
13310,1244277991091437570
13311,146540660
13312,38128109
13313,1008867711139622915
13314,1524881264
13315,4784820929
13316,1311419592183443456
13317,2193677113
13318,19200726
13319,1316090760429596672
13320,1292532110188851200
13321,137132813
13322,28384294
13323,493290106
13324,1308346121589108737
13325,1119745602248593408
13326,986166305945411584
13327,938016394649616384
13328,1021445690420080640
13329,1164606397675446272
13330,86227411
13331,351275369
13332,944503677498339329
13333,1296773989411573760
13334,115029553
13335,1333664905514283009
13336,1169359352446078976
13337,1328973235216531456
13338,4866189207
13339,1102005761427890177
13340,1003872002245947392
13341,542535597
13342,867878816034803714
13343,1334750706260054016
13344,1281505162213781505
13345,3267950588
13346,1247951638540804097
13347,1186275444762562561
13348,281013562
13349,723935670545178625
13350,2938270857
13351,910674721
13352,58388125
13353,168072712
13354,15494719
13355,82468830
13356,1324008538868486148
13357,1082832121281032192
13358,1276238785483849736
13359,1194119679515779072
13360,8244552
13361,994950644963401728
13362,1238271331914993665
13363,1229830087605923841
13364,980859533814915073
13365,986221287210143744
13366,1251464665697222659
13367,1332241790968221696
13368,1330632430458445827
13369,940095453189648384
13370,761908806
13371,889898710129418241
13372,922110752571478016
13373,203510543
13374,1338513006754476034
13375,1958613966
13376,1470348570
13377,1546129267
13378,1293320743309246466
13379,1256503575938621440
13380,774777682378633216
13381,1128946938340970496
13382,2243400413
13383,197192112
13384,102760952
13385,1245995985979015169
13386,912371
13387,1212322156152934400
13388,28125105
13389,3296232809
13390,970669409650950144
13391,1254041170793189377
13392,1246769081648201728
13393,531921853
13394,1330440848325177344
13395,1124325437633482753
13396,1150671619737759746
13397,1323869857201356801
13398,883335021943279618
13399,38043844
13400,2989400433
13401,212014442
13402,76009042
13403,1323543303229480961
13404,952484030380945408
13405,1334804912052580352
13406,1338393383195258880
13407,1298603592996147200
13408,903535016969428996
13409,941914549657227265
13410,174999711
13411,822086114488025088
13412,884476219076608000
13413,705495147992240128
13414,1203951043844984833
13415,1160040328600203265
13416,887938440716664832
13417,712646853091848193
13418,1338159186493009924
13419,2740214176
13420,851288017037737985
13421,514812161
13422,142718425
13423,2733926451
13424,898915115575148544
13425,999642945392431104
13426,1137800244203180032
13427,1306922818626412544
13428,1327979507773366273
13429,1241694846001139712
13430,615475209
13431,1306730427781128194
13432,748590351770742784
13433,909527466057674752
13434,1130289785304768512
13435,1085935763395612678
13436,865164418304413696
13437,1105599963206205440
13438,1088026645481558017
13439,4277236246
13440,3052018764
13441,937725606527164419
13442,1597627656
13443,248809658
13444,2617399248
13445,1337738598431547394
13446,906111014755848192
13447,37243355
13448,1055300090414346240
13449,1336944007272796165
13450,1151932605518045185
13451,1173316058150838273
13452,1306144244915200000
13453,19158158
13454,26334471
13455,488851414
13456,2872408991
13457,963452467
13458,1332804116301680646
13459,124296368
13460,36724325
13461,1295852686416510976
13462,181647004
13463,1196956998
13464,1016743824
13465,1328572894968950786
13466,852839954908499969
13467,3179704159
13468,390352541
13469,1249290854625243138
13470,1264575433510715392
13471,944978026198110209
13472,168118221
13473,1337056789326598144
13474,215317301
13475,204728731
13476,1226449051589148675
13477,1102012848
13478,1325131861698359299
13479,1337018325583454208
13480,1314734888659021824
13481,1100848080637906954
13482,1151108241226702848
13483,1181221824
13484,2789971896
13485,223544454
13486,8173892
13487,1334873411911372808
13488,1015641875309645825
13489,326375492
13490,293510748
13491,1034190472959414279
13492,898190762550210560
13493,1143545444334747658
13494,1319177622769655808
13495,200191766
13496,1198204489213382656
13497,1315264883785523201
13498,1071884132
13499,827873403369562112
13500,79355722
13501,1258457206380527617
13502,1327517909531451392
13503,9980782
13504,2922005218
13505,1139523995705970688
13506,245492550
13507,912174747416330240
13508,193671028
13509,1074985104462807040
13510,282665978
13511,1331968377506631680
13512,1258124648664924166
13513,1127848462077386752
13514,1149930484660604928
13515,941068070956732416
13516,75789208
13517,985277856
13518,83236201
13519,1336184628835733505
13520,1117841798993412096
13521,235929188
13522,2189982030
13523,1097003542836060160
13524,1059042471492104197
13525,461666809
13526,1188098641082359810
13527,112398362
13528,914928246449364993
13529,504766629
13530,963403576172261376
13531,974090246802550785
13532,1246646872581775361
13533,2900912366
13534,1157042190746640390
13535,1283760915234435072
13536,954293365016850432
13537,1333867944309350401
13538,1275449671704444938
13539,14797042
13540,39967655
13541,1297068752035409922
13542,1335413610793869312
13543,1351380072
13544,1335364510790520833
13545,80372616
13546,1238290239996579840
13547,1031965112
13548,276500480
13549,3303166610
13550,236491445
13551,1265865233563705345
13552,1335194888892264451
13553,1294393254444703749
13554,1216012167700459520
13555,951260588612685826
13556,1221623144496140289
13557,821115879534379008
13558,2835332729
13559,123668515
13560,868120792114094080
13561,4001619670
13562,354901284
13563,1092859764973940736
13564,1074610658405175297
13565,701005038345437184
13566,1324642424887472129
13567,872819382950387713
13568,540810750
13569,1271201056559558656
13570,1314310914741538819
13571,31629797
13572,2795024234
13573,898109586980433920
13574,978709015466336256
13575,3044754633
13576,1046516845875003394
13577,2830408187
13578,1315257418348064768
13579,1119656492691542017
13580,2364212665
13581,38400697
13582,1164755161404723203
13583,942044484396822530
13584,1296585286957166592
13585,1334268097411354634
13586,1134146944807395328
13587,1332421221678505990
13588,2340653370
13589,919674627147927552
13590,1011028418
13591,1073235629205569545
13592,37905895
13593,950228842811219968
13594,3312034548
13595,1334090798690865158
13596,1268821124592394240
13597,214963024
13598,443099578
13599,1257184777108627456
13600,1287466374537846790
13601,2594063508
13602,1333830781202960384
13603,302255387
13604,1729283432
13605,2413425996
13606,1059051207115882496
13607,1051853666200760320
13608,1331354713535737859
13609,1575868915
13610,810070638199246848
13611,17212251
13612,3956022088
13613,800286022168809473
13614,1128925853361033216
13615,937322140394651648
13616,1245999396
13617,1091533458873217025
13618,733485333258612737
13619,1329968174557704197
13620,1325811394403573760
13621,3170110692
13622,726097664371101697
13623,1262518460954882048
13624,1304021793510957057
13625,1302139872354992133
13626,999175633992331264
13627,945237135749144577
13628,939564990436081665
13629,1169624742690619392
13630,966537641725341696
13631,83563078
13632,1106467579827245058
13633,1272494626071429120
13634,2252800573
13635,40565377
13636,361485965
13637,557841848
13638,1143312050
13639,1331279563318583302
13640,1306309382934683648
13641,149275107
13642,243896165
13643,1203786654860754944
13644,1310827027809710080
13645,1314648722605834242
13646,401022701
13647,3040443865
13648,1331963442845151278
13649,1060942786625785858
13650,1319425041335865344
13651,1330867560540213248
13652,2981059619
13653,978522778184966144
13654,32995841
13655,2674225764
13656,324494889
13657,1326777568025047040
13658,2594813547
13659,929540310920658944
13660,988050121215660032
13661,119008869
13662,76773256
13663,1332060074152497161
13664,1074952648237957120
13665,4051933455
13666,1279501242448764928
13667,1313642643562344448
13668,1028398508980617217
13669,1250128602869436416
13670,1318232796393926656
13671,546125994
13672,454291785
13673,908049602498179073
13674,125696667
13675,1304347148969009152
13676,382063983
13677,1320935849593315328
13678,1392386132
13679,1268483064751173632
13680,1331264120000311297
13681,958834562544652289
13682,1329345581496619008
13683,751414388
13684,225387105
13685,1331632323838808065
13686,2739910469
13687,2299922559
13688,256541921
13689,2467886518
13690,43169625
13691,1274775278938656768
13692,1330886621835694081
13693,45344088
13694,1290442798823505921
13695,766352401771134976
13696,1331509014589440006
13697,2880079301
13698,741083784993443840
13699,1230903221574565891
13700,1303228644031041536
13701,1215691806765207557
13702,2172455590
13703,1316128992458661888
13704,1211196917692002305
13705,916615240049156097
13706,1293791199346733061
13707,3843309579
13708,1313485341605625858
13709,2327899005
13710,952676395225927680
13711,1326427610658770957
13712,198979123
13713,1228673086582452224
13714,944848982576128000
13715,3818067322
13716,1238087466034302976
13717,2385239130
13718,1101519095298691072
13719,1330640265716129793
13720,113192905
13721,1330579342796091392
13722,319112811
13723,987757046
13724,1035115318996283392
13725,1278845458606153728
13726,1323865869257158657
13727,1060466576124608513
13728,1325397456662769665
13729,908347155068289026
13730,1285688192033841152
13731,1037822730979225601
13732,3236211263
13733,1281941940842496000
13734,833570571413762049
13735,1314748912519966722
13736,1262395861977440259
13737,1289518798383517698
13738,1250327735571906561
13739,6003562
13740,2582763858
13741,1314260204448477185
13742,61775603
13743,53243650
13744,1307922201702612992
13745,224986128
13746,1268830541630959616
13747,1270344932717281281
13748,1119013680497274880
13749,2327623474
13750,72827929
13751,3092426200
13752,1072767870638133249
13753,3360735621
13754,95287130
13755,1252666365225373698
13756,1274715910264193025
13757,1319189497536335872
13758,1208003544235700224
13759,1267836307847483392
13760,289428462
13761,1263582424560066560
13762,972270860475105280
13763,16664183
13764,931878322522517504
13765,1169642897492336640
13766,1189379220050300929
13767,1303662356111728643
13768,62007098
13769,1046550853174333440
13770,3302096823
13771,1022096509247152128
13772,2239751061
13773,4151184315
13774,932645816950509569
13775,951812022865399808
13776,1199957116280131584
13777,125536845
13778,939260647006785537
13779,1251100489384632326
13780,1287412417526259712
13781,1318308456454148098
13782,1258453622733619200
13783,933845063402246148
13784,1315695971959939073
13785,1280458571734331392
13786,1288479450259025921
13787,1315765081678860288
13788,810558592495611904
13789,1063014475
13790,1313398627016929281
13791,1313284531491729408
13792,1317419732849614850
13793,2407476385
13794,1305151144860086280
13795,1313411433934123008
13796,969276052726980608
13797,953747255378391040
13798,986008517705318405
13799,1035852633850826754
13800,1328837633712205824
13801,1313149496080171010
13802,1318807193920163840
13803,1307357238072279040
13804,30111343
13805,543563235
13806,1035360882
13807,968054492456476673
13808,101533370
13809,847762481548316672
13810,1328245578011127808
13811,943494058013609986
13812,340413170
13813,1149214069163024384
13814,952983728401403905
13815,953466876365103106
13816,860000606659805184
13817,764544748577296384
13818,1299976359586992128
13819,1194722024888971265
13820,1261875433663901697
13821,1127014612711329792
13822,1078143099761680384
13823,2656182247
13824,1261330204116557824
13825,2529897455
13826,3186852426
13827,968848504608182273
13828,1211260728822206464
13829,572743640
13830,1327956913859006467
13831,1315546354555338752
13832,1324636924326326272
13833,1307286668475428864
13834,1294708173048291329
13835,1963395252
13836,618269318
13837,1239326973903724546
13838,1081912825990148096
13839,1324581481558298625
13840,1195543440601141249
13841,998901177864646656
13842,90828940
13843,988881983655817219
13844,1304484459891302402
13845,543020070
13846,1315267962916356097
13847,1302938242854129665
13848,1269393717556678656
13849,1327159604434907136
13850,2951801337
13851,1305714050513371142
13852,998947885956743168
13853,1233988140127354883
13854,1314752924023549953
13855,1263558248126459906
13856,1279687132940873729
13857,1264888912448757760
13858,4462134201
13859,366357377
13860,3889164357
13861,15334684
13862,48343600
13863,29312284
13864,1102598712688238592
13865,1300767603581911041
13866,1323062726353182726
13867,991423826297741312
13868,1235516929034469378
13869,35838443
13870,727629140325740544
13871,1605269383
13872,48482948
13873,1325926264532709377
13874,1076857435472740353
13875,1282321034344116224
13876,253329313
13877,804342906110742528
13878,146307065
13879,3128563482
13880,1126179139419959297
13881,911619984769605632
13882,1270091762
13883,928203349161160705
13884,1271653350908612613
13885,1322178481128722432
13886,2716639442
13887,2500337087
13888,201848210
13889,1272876846426861571
13890,2322301442
13891,1062560027884560384
13892,211042972
13893,1325103725015404545
13894,841306513
13895,1275644726742593537
13896,520529537
13897,1143756342173192192
13898,1308283565071888384
13899,875270228162334721
13900,1042719843747815424
13901,14400090
13902,1308810431687831553
13903,916063661453692928
13904,950160879752015872
13905,128051393
13906,463308229
13907,386054004
13908,939355761511055362
13909,1262201994745384961
13910,1301148012610281472
13911,1324385259484520452
13912,863135929300549632
13913,943193864378241024
13914,273322136
13915,1311318864664424455
13916,216389624
13917,1236380783763509249
13918,1291940400727379968
13919,14610997
13920,54186267
13921,1182532266158739458
13922,1323679831498936322
13923,1324019424681099264
13924,1262430377320177664
13925,135220701
13926,837177786
13927,1304981377280925697
13928,772388426855358464
13929,338474041
13930,170604606
13931,858949735822090240
13932,1291337161044889602
13933,1289647874662268928
13934,802905273635635200
13935,1307353621097517058
13936,549447404
13937,20754303
13938,3093068495
13939,1018598893234335744
13940,3085130320
13941,1007762633083293697
13942,1180507014264344576
13943,1323772349305544704
13944,1296051389588594690
13945,1168013414905417731
13946,1302615166282915847
13947,2549244176
13948,3857004862
13949,988799637153697792
13950,1318342541121642496
13951,1313942864762724358
13952,1259585216856743936
13953,8409182
13954,1310578192546107392
13955,1286783967316840449
13956,1281463422840795138
13957,749385307078979584
13958,1315569645198479360
13959,1261397095266877441
13960,410593374
13961,1139275751109353472
13962,1095922135216807936
13963,1035657517462904832
13964,1027584103825137664
13965,1293945185487863809
13966,1313464080804409349
13967,1228111692753584128
13968,4851123724
13969,1239083616367411200
13970,455047453
13971,719545613847662592
13972,1137711594182516737
13973,205427322
13974,1307801885764706305
13975,1062738938329268224
13976,1218253473852116992
13977,1287004630350798850
13978,1322034284753047557
13979,124538418
13980,1001373045775323136
13981,1322583422565580801
13982,257406522
13983,995566006234791938
13984,797900201667231745
13985,41254001
13986,1291388063017443328
13987,1208388349934931970
13988,1161247166507229184
13989,1286167214706421760
13990,803559332340269056
13991,1221714030756151298
13992,2507914609
13993,4681523918
13994,3017583456
13995,809418742388039680
13996,97096108
13997,761275340161417216
13998,976804883067232256
13999,1615989038
14000,1314237900989620226
14001,391853962
14002,1273192351171665920
14003,1307610351949746178
14004,2875749022
14005,952221605056466944
14006,1319310488270893056
14007,1092350932585758720
14008,3324428350
14009,2689693777
14010,988779252656074752
14011,4899489257
14012,1293928410138521601
14013,241079774
14014,3263109139
14015,2430233161
14016,1150538619226075144
14017,2907528691
14018,1311360197101748225
14019,1306671154594295810
14020,386045147
14021,962328746526158848
14022,996396571741827073
14023,1239516986419195904
14024,1321018728981667841
14025,20841570
14026,1303650152004030465
14027,995571636161122304
14028,49664795
14029,1286396709791322117
14030,1034194585629601792
14031,3405606027
14032,528409323
14033,2676895685
14034,1602293845
14035,1320345908563722240
14036,1286304422377795584
14037,1060225630816661504
14038,1122552293516165120
14039,1282974256800894976
14040,1312411166824566784
14041,802043713
14042,1118171707569610753
14043,4481923461
14044,1118386882654756871
14045,1319558300250288128
14046,138608719
14047,1281222488886837248
14048,1258472425269932032
14049,55894218
14050,276640239
14051,1141994186561822722
14052,923284186273865730
14053,1263537430474354688
14054,1311890858736787464
14055,881010227977625601
14056,1307592796178710531
14057,1278342842490871808
14058,1103174171381555200
14059,1001881125239885835
14060,886128159762067456
14061,1319507749584199680
14062,1304945379692163073
14063,1318370765780054016
14064,1289863139635474432
14065,1202179212725116928
14066,465763421
14067,820187598
14068,1036983685965176832
14069,39504792
14070,177604174
14071,2699356634
14072,1292129711213117441
14073,930367918625275904
14074,333272735
14075,1399593804
14076,944574737761669121
14077,181108543
14078,270807249
14079,905092810721959937
14080,4189584281
14081,2707550031
14082,23137987
14083,854273400
14084,29975490
14085,1300098511241916422
14086,160105898
14087,1319088387387576320
14088,1289559711688404994
14089,966228590529409024
14090,1038349184687136769
14091,1137655210799747072
14092,50577920
14093,2531180766
14094,311863471
14095,1054624110750371847
14096,62486466
14097,1318980243554795526
14098,259906983
14099,1136225313468239872
14100,1002777864402604032
14101,1318213262878547969
14102,1276806245316464642
14103,921802251844378624
14104,1125431036
14105,23451534
14106,1296901591329636354
14107,35204350
14108,829705869822664705
14109,1076046258802962432
14110,1311981904539848706
14111,1318332129168805888
14112,1315976239216234498
14113,149365885
14114,1354737396
14115,948817903222181888
14116,955481628503142401
14117,3719541133
14118,1288866596849623040
14119,1221690068592545799
14120,1303297184541085698
14121,476149195
14122,1297674559491956736
14123,831922296
14124,390627208
14125,1268227716437942272
14126,1148263298321866753
14127,85409401
