,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
2021-12-07 01:01,7755548.85518312,969022.49552849,1481311.21697299,2520635.06688839,1145475.83433376,3806562.58630102,748116.24980789,579588.40168851,635310.8700645,320430.19949191,306553.02975027,460675.17098018,0.0,0.0,0.0,126962.09069427,31144.16701604,35602.93057856,44112.15311604,23939.17912672,63039.12902849,32604.96014999,12842.49932916,30147.31669204,0.0,0.0,0.0,80646.24967442,28438.05639814,58909.8766387,121077.82795995,66872.83865607,110776.07052681,43528.12090684,45562.49322924,63270.01826236,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20639.45731133,17754.69882218,36288.34003792,26554.94447813,21158.68370904,28263.67507008,1693450.91685862,558545.44532353,378463.46896977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193769.01556907,149920.89774142,236838.30429956,59262.75346178,57976.03408164,34292.42013455,23104872.54374113,2225243.20043365,1716916.085696
2021-12-08 01:02,7540889.34688665,1003670.52531186,1485598.64496248,2492951.92230386,1320992.45272856,3668118.3652588,738686.68636236,576006.71836982,645356.7266572,305228.42419383,322310.90615977,443067.83587482,0.0,0.0,0.0,127143.36403349,31173.80010301,35651.72225376,44235.628337,23794.61734337,68131.78636422,27712.99167967,12505.3322767,30217.84991423,0.0,0.0,0.0,80737.19806684,29090.77227179,60488.44885611,119947.4480873,66557.05267211,110593.21317189,43169.55696542,47133.35319845,62492.73233986,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20699.30503446,18559.58901861,35430.82908416,28863.95348195,19148.82409526,31460.13549761,1707177.88172936,553719.56602332,374465.61290031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194866.68982653,161746.38220675,225644.52650915,57928.11193097,58069.48523163,34688.36463749,23177726.05270855,2248381.80977299,1669699.55796202
2021-12-09 01:02,7404039.95001594,1056849.8846173,1935217.14772489,2011394.90711924,1365654.51108113,3677972.94748007,704361.85180685,595965.3234338,648611.42627114,274627.83465253,358139.61917216,415444.34030524,0.0,0.0,57526.2231549,69450.5041355,31864.04205766,36837.97584257,43005.06994523,25038.96023797,71718.50975354,22692.88426527,12157.60454729,29968.80348892,0.0,0.0,5654.77757734,75120.87042244,30319.93440011,59552.64295649,120045.8368165,66615.91055546,125291.5307727,29031.7869003,48499.89371728,61444.06324009,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10373.40145775,10336.98780882,18790.49997053,36070.47496126,28120.2963469,19975.26925755,801022.08065659,969734.52999719,528485.26464629,371607.32470891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24558.08840471,170652.10460326,168653.34747879,218450.46517749,58575.9816596,57285.61793269,14893949.04107791,8411627.84134195,2227018.77080566,1610987.25171029
2021-12-10 01:02,7297351.12468723,1019959.76744188,2123944.30203239,1857507.9862437,1379034.09397349,3689580.95318116,710643.55154368,553710.49239958,654734.55088216,282491.87503996,342924.71365357,413705.77407568,0.0,0.0,75416.62444018,51763.75271757,32474.06212317,36268.14405633,43575.54886621,26480.31138776,69472.66594291,22742.57270165,15056.8463122,27019.40568782,0.0,0.0,17436.66244421,64901.13668409,33088.01388645,57086.03474841,122304.55930086,66800.46641889,121103.67023048,29306.91219518,49875.5463458,60070.65184519,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12825.21625693,7934.67132464,19306.03933896,35898.38034433,27783.87430863,21345.95910654,1034585.72690164,740982.00460395,529494.71366442,366420.17139824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58814.20207575,136970.76326061,184275.9095726,202392.67799343,58455.94779958,57922.28009024,16652356.6197395,6711667.97093403,2253340.40450473,1543783.35980205
2021-12-11 01:02,7203352.04169182,1035288.77777565,2510414.91434087,1492835.6561302,1351117.82736198,3685117.5590558,709617.98029419,544291.06885748,655727.00957403,279663.71608511,347217.18804558,405678.17723348,0.0,0.0,93283.65919547,33933.89308014,32975.07371336,38244.81527642,41963.86439628,26176.4763503,68903.00696821,23235.08931306,16048.02991772,26618.00259269,0.0,0.0,18188.32688234,66960.34107289,30955.0734791,60106.59006221,119002.66395317,68209.03082973,122133.52553743,26733.30317071,50458.25120792,59818.41063876,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13697.38895371,7064.35160392,21707.130975,33593.93197237,28238.80345932,21263.72384138,1149405.27808519,640511.53445714,527023.47326903,357254.3200012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93099.04454589,104314.34437331,197696.20663521,189271.63565811,56437.05050378,57652.11431444,17397111.32214844,6011365.19254553,2292557.29439787,1484697.62368306
2021-12-12 01:02,7175350.53623169,1075416.69306394,2504621.93835169,1441872.39388364,1411944.98932432,3641311.1487331,705300.14748429,554580.15623376,644693.76123939,271422.82345689,347760.81027431,404910.46310833,0.0,0.0,105602.34490518,21632.5192667,33358.02769509,39345.40578029,41744.30314577,25840.02245898,68320.78801766,23902.27029795,15554.77622147,26588.54793775,0.0,0.0,30139.4026839,55216.68286061,31736.74388391,59871.50876605,118009.43693474,72025.3686652,117495.14477259,26504.87372111,54603.4378012,55638.51000907,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13839.16797365,6930.97540396,22954.97416021,32988.76522047,27617.00572267,21321.90362207,1199166.11437639,655065.59891977,478202.55771042,345847.15361995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106774.32936123,94137.37707931,204428.49159974,181179.04064115,54495.65523812,57690.72097289,18361624.97780084,5170555.89225147,2220239.59687375,1453280.51787006
2021-12-13 01:01,7132681.05415336,1105951.20256267,2496691.47667166,1412810.23417187,1426109.97291895,3643226.95817363,685481.99190111,559893.63513105,634073.19133977,278598.9039338,345017.54211022,402209.46063327,0.0,0.0,105741.75123478,22507.13041495,33744.1161826,38854.06488798,43786.58252272,22978.97800898,68263.29182535,24326.98648228,15903.43557671,25989.30541832,0.0,0.0,34822.99878428,51627.13275435,33519.60738977,58256.1434221,118519.33461287,72783.15918915,115354.97892245,26440.71570426,54459.94407739,56979.41066949,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13927.17477625,6845.72375625,24279.24568062,32448.58277659,30018.47758717,19389.39179417,1227974.2716199,632771.306208,485875.32829837,335501.76222833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110640.73921991,91507.83631492,216844.06849016,166430.43611675,53761.50529003,57990.75987505,18699686.04946587,4880015.15167181,2290245.81777296,1345742.07870863
2021-12-14 01:02,7077825.88730921,1120181.97115353,2508288.84719116,1382968.53601245,1454689.34416398,3609512.98411219,691360.18580357,564994.09699897,639232.98217792,259305.99896036,351818.17002174,396998.00024336,0.0,0.0,107332.93450431,26607.90569152,29387.62364523,38715.72716272,43316.04694497,28484.75768906,62910.96138283,23431.34565498,17539.46023468,24983.28634945,0.0,0.0,35117.49963718,51579.66771826,34884.22376387,60482.94891259,115391.24313089,72947.64933267,114902.39767877,26234.43494309,54943.72849326,57484.22496511,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14027.17477625,7070.72375625,24829.09264232,35759.67889672,26008.49506413,20229.64948398,1244865.85486001,625694.45218846,479517.04686498,336975.55900169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128762.78377301,75458.7586608,222813.37411421,158432.80740938,53935.17540629,58496.36703295,19173547.87310589,4489685.62377499,2280268.53261857,1305801.62270027
2021-12-15 01:01,7011763.52721108,1149710.45136659,2511453.25745273,1356280.21276396,1443973.38379792,3625767.94566978,686336.82576986,546153.0427766,639485.59010962,253712.40192102,350659.87805957,397030.249984,0.0,0.0,107383.85794475,26839.40829782,31647.83681805,37459.89732937,42577.80308373,28072.38344318,63183.70628034,23100.74172996,17789.68815221,26594.46346855,0.0,0.0,42061.60360195,44703.19574421,37698.07237257,58741.67810673,118755.48839829,69241.13859794,114667.64147475,26444.68098462,56064.19400282,55789.89350449,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14158.65034092,7692.91203605,24425.2168944,36446.70493269,25921.95679461,22624.50803701,1281779.27848936,593364.58326241,474913.03575731,334634.31053717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133035.23646561,72754.64552371,230240.20017353,150435.50678712,53190.41015504,58405.19659713,19480552.5175783,4252825.31043254,2240133.98995633,1287055.74335339
2021-12-16 01:01,6933183.17396506,1217702.74383538,2595811.31246426,1232862.60817125,1450758.25222415,3617792.74591827,675051.77875501,562219.84366803,627814.59421249,260877.80320845,332716.11730995,396405.98733832,0.0,0.0,107548.47970905,26761.05495844,32307.75523939,38084.00452666,41463.05025128,28059.00042868,63736.61408218,22530.60875655,20846.52776879,23573.95434718,0.0,0.0,44516.96690266,42644.38398664,38255.14284113,57982.29928107,117884.95448045,73034.19710782,110885.4347636,26441.21660211,56386.15473643,54558.59444238,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17201.97137455,4649.59100242,24199.21597188,36869.43052943,26454.98820274,21534.04289209,1331304.85281877,555425.9434225,467262.07121765,338690.0474411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135009.30199229,71259.34146456,240257.54186587,137385.45527497,56352.08705441,55604.85480402,19871359.00594628,3896267.7390373,2246185.2177378,1263394.55899255
2021-12-17 01:01,4408474.20228652,1245612.01562198,2588325.66634814,1207804.00826624,1480507.57809522,3598523.63055713,680727.96285344,569046.16914045,615271.66676832,261157.4193961,332937.94010547,391974.05664705,0.0,0.0,110816.81937806,23994.86644026,33184.87283152,39850.33643877,38583.18447277,31730.68919862,58858.7358071,22507.57548482,21386.97214234,23134.59311053,0.0,0.0,45890.34540177,42119.80150728,39334.52337247,58868.28223875,115858.0937872,73129.14777354,113312.89502881,23551.97994692,56368.60121085,54411.88958228,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17505.71425104,4347.35786697,25469.43497158,35866.73737442,26193.49899932,21573.45863483,1358536.72964971,547638.81387441,456656.23032353,333484.71240056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148059.52270229,59165.4829348,245714.31507902,133744.3643703,54535.13630577,61041.77285619,20202140.29471064,3636448.37205155,2212335.82801241,1228324.77236492
2021-12-18 01:02,4020336.79882831,1254592.25024383,2569759.92652556,1195901.67884326,1501807.80610213,3643559.36726881,635458.13636347,587319.78145709,597329.06474814,281503.53071336,312423.92118916,389505.33287812,0.0,0.0,110985.28640688,24499.87970961,43661.13624272,30259.78598452,37087.15077619,32336.21883652,58273.90460408,22553.97707823,22408.28397132,21624.59065207,0.0,0.0,46377.56871298,41738.031936,39507.10674405,63287.84550216,111928.50561878,72546.64919319,113419.15288386,23473.48811389,56602.12852765,54985.43602498,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17607.54375888,4253.23113144,29321.42156583,35039.26886019,23280.27705158,22267.76395007,1401037.77150365,512137.21003053,460955.82318267,323550.127814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151122.25334894,58394.82765289,249690.4656091,128600.75854405,57717.97177556,57672.34171057,20408013.95322664,3471480.9918321,2194365.48550839,1228347.41921946
2021-12-19 01:01,3658575.18451176,1255399.95011744,2592895.84475258,1199412.19583139,1477482.31203283,3672221.40125434,694994.17059224,522892.04222017,600808.96591856,284239.43352981,306221.75331333,394697.95122811,0.0,0.0,112054.50690892,25441.87717781,42641.358943,34413.52895787,32292.58723876,32747.7230341,59317.37068184,21436.63522872,21911.17143941,21458.27859517,0.0,0.0,47270.66627655,40886.02294356,41812.55905516,65336.77023549,108315.27601254,72903.93961441,112671.28845472,23606.05376763,56223.78453002,55478.19752034,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17813.16604788,4047.60884244,31743.23643043,35036.50125847,21100.87140314,22401.03876656,1432243.0944028,484888.16600062,459196.79548801,324346.56676029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152862.66285886,54595.25072414,255018.44968361,123451.0804808,60673.73767319,54697.78501098,20610333.82375791,3329610.95278223,2154125.03474797,1231668.57048546
2021-12-20 01:01,3506158.98005215,1268820.40292662,2694646.70601412,1213471.24789911,1492698.17927199,3695814.03590573,635557.35521022,519590.52587957,591161.79131316,287334.53556806,303766.0059938,394793.84800882,0.0,0.0,112905.69882117,24744.33016891,44225.23014238,32941.43029368,33217.45742114,31521.74723686,59541.07453738,21042.41242933,22404.66214347,20966.10280705,0.0,0.0,48083.84393499,40368.03542932,44113.75917517,66209.7609963,107312.81983154,71396.26622626,112765.93737824,22746.93044619,56191.26894696,56008.85337374,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17813.16604788,4056.52120715,35175.70152555,31650.95539426,21186.15736502,22284.05635554,1441966.27759512,488785.85704457,454940.27983776,315653.46247618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153320.71776541,54301.63937059,261377.19435471,123625.35419226,55545.52464575,53327.83926415,20743524.87240256,3263498.45612473,2127646.0375796,1197715.51493715
2021-12-21 01:01,3330253.66940634,1265667.42344313,2737716.58640883,1203487.21537687,1516239.34741431,3676430.58949833,631851.50598291,538758.68228509,571303.0106959,295976.71382812,293797.30816703,398638.1153655,0.0,0.0,113427.54559452,25187.76833527,44023.51455339,33850.48596285,31901.84847175,31786.87142892,59305.75236745,21428.23436414,21671.41665071,21237.10681371,0.0,0.0,49227.83147864,39476.62020264,44978.28142166,66025.57977315,107511.72364113,71306.23327166,112529.57498721,22489.51084083,55619.95682509,56708.69256299,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17813.16604788,4065.09920401,36766.67841946,30069.43758647,21182.45674057,25783.98427628,1447889.53515913,484538.95373674,452448.05125485,314944.53251625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157320.78100184,51107.62112409,265694.20472042,119374.18842742,54804.0817126,53827.63833257,20936125.50327924,3125470.58185,2101320.39488243,1181681.18276313
2021-12-22 01:01,3014459.76342757,1314114.36019733,2726038.40975667,1174180.33832744,1527155.25850591,3701255.96088613,645216.26990603,531969.16312174,567404.93029191,292870.79781585,296094.67352344,409025.52051436,0.0,0.0,114032.57950972,24652.26421071,44114.85083431,33544.23824548,31985.69906377,35703.530002,55630.06303818,22104.08747664,20688.57464817,21154.08273439,0.0,0.0,49486.77368129,39403.70292949,44980.7437015,71620.65980626,103211.84529505,70963.87005316,112274.48751311,24062.92152662,55193.5638405,54851.72714523,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17908.45134002,4633.99636535,36224.01972105,30021.86637475,22690.29022356,24253.50139727,1468227.98785832,526030.07061549,397149.99361164,314839.35823176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158494.33675451,50403.08394495,270218.49417741,116695.66207644,52935.33533213,53668.70578415,21077654.19841179,3049119.49778655,2062437.40775129,1178022.09476996
2021-12-23 01:01,2206995.97962095,1319023.14350083,2921320.07890789,1210831.4496865,1514084.4589052,3748436.01400207,613907.1692501,525311.99168487,566676.81834738,291806.86479625,298079.1508429,403563.62085504,0.0,0.0,115161.35810137,23645.3174094,44277.00346073,34870.13868789,35642.02066523,31125.26818146,55075.17407781,22064.19681946,20794.20649426,20963.00053029,0.0,0.0,49920.42930721,39641.08253382,45334.99393511,71515.92277788,103907.68556776,70910.55984709,112195.3303616,23315.20372034,55847.05009635,53738.68164368,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17940.69796707,4610.77455335,37438.1988258,29409.73445669,22157.33528432,24383.64481152,1481165.17725751,519695.43366742,404635.7569589,303810.31606673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160221.45255494,52650.70650425,284457.0902687,100517.4913543,50993.22351106,53774.49679413,21190491.86009852,2977853.43800901,2055715.7448349,1152171.91550061
2021-12-24 01:01,2062928.94689592,1376357.74082614,2961049.19806508,1092746.42367751,1544682.92483754,3814839.55971638,543608.74309842,656647.53847087,432396.64480247,280962.56913316,297034.59993996,403771.00359372,0.0,0.0,121462.73958746,17393.10780942,44375.98498178,37495.92972118,32944.3487719,32852.1917853,53326.8303138,22049.83580666,21068.1226826,20837.35405929,0.0,0.0,50480.96607682,39276.54178905,48288.97636753,78305.21517358,94581.71944563,71360.40286433,111563.7431973,23515.85270208,55563.92226414,54061.51011643,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18186.99965221,4371.62256863,38921.55120033,28108.91966911,21991.91486175,24478.32887536,1498597.8187157,504795.84996314,404952.34088168,303711.58885009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161229.96702203,53950.38555471,287360.18388964,98312.29886754,48454.13787287,53555.58689722,21351900.59459904,2847604.48009958,2062222.49530507,1120832.25059767
2021-12-25 01:01,2036956.91296233,1383525.37912081,3266909.62722489,785325.1470763,1573319.49822807,3809817.72629124,518248.29276556,665204.40177895,430294.0268074,270704.2722696,403509.64215192,293053.89304539,0.0,0.0,121573.60792551,17733.32549036,44656.56018487,43922.6451062,26232.98503098,33344.8709848,55502.10708074,19450.79512737,20648.77460075,20733.51558771,0.0,0.0,56635.97363858,33472.16729273,49225.23925617,77644.88684332,94818.14362592,70810.74015578,111769.51914895,23586.46293251,55515.44329097,53805.50835653,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18203.41276445,5380.60667127,41867.99687774,24698.28724101,21184.20546768,24400.75178215,1512064.80136032,495380.82855597,413724.87388567,302527.22301896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161024.27301337,53531.4315607,293461.78443635,91930.59333306,49459.30141484,53395.84675382,21458646.46941007,2767321.85808768,2060733.53553109,1116258.64147734
2021-12-26 01:01,1991731.85704744,1433090.68427763,3247438.704481,783766.48106559,1562347.67910699,3829477.66040508,517434.30095615,723803.34650024,341591.87184138,269950.20571933,406326.08067434,288104.02054745,0.0,0.0,122217.54964033,20147.96562338,41701.53264133,44171.42716362,26391.22780115,34803.77804394,53609.37345274,19848.28808691,23654.34364178,17240.88193237,0.0,0.0,65560.71365931,26179.9846318,49195.57814614,81750.07334881,89566.65742033,80903.18354312,101608.76301467,24102.56749631,57449.55789575,51334.6431544,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18382.28791328,8870.02387182,40071.26575939,27853.89281544,16418.19089709,24402.24835813,1520064.98349555,496117.51670478,421060.60652553,286732.79127489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161289.28839054,56632.46671337,297987.85410587,84992.57916781,49395.99306335,53268.01809853,21521523.24569526,2795792.40306566,2003803.07597284,1088047.53000789
2021-12-27 01:01,1985810.46434698,1420253.90841311,3252223.54908851,817007.70424759,2179873.13247509,3177937.19678975,524251.11813108,728758.57684109,330984.14056226,270155.15393186,404829.70854411,288389.44035907,0.0,0.0,122265.16959971,21309.50888216,41726.75061148,44146.96435829,25573.96756325,34786.0668551,53277.06705989,20055.01274902,23494.72062911,17556.37251429,0.0,0.0,65808.07426937,26167.45510219,49915.96128851,82736.97886127,89331.17373569,81182.13773736,99994.91382317,24017.88361706,57414.64522786,52037.99117339,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18385.64836546,9084.48387367,42186.1481604,26689.69963936,15845.12851468,25281.08187258,1524030.56536195,494981.48095639,421758.98056895,282699.31810376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161896.39851307,66315.75712961,295095.72236166,77735.53177317,70865.50651577,33489.64858496,21791035.44381321,2575857.58978183,1970405.56796518,1082095.00299151
2021-12-28 01:01,1945876.86107142,1427603.07389546,3260516.48129019,842050.8304055,2530729.19396759,2804023.80277336,522781.90800225,727535.93131177,324791.776228,270934.2321194,456060.01510372,238820.40595373,0.0,0.0,122826.20065353,23568.54492956,39213.77458694,43912.35217745,25830.53581642,57741.69015431,30404.10065217,19652.66916522,26706.57326702,14360.11391404,0.0,0.0,66202.56157076,26368.4036739,49527.05435231,87314.6734376,86801.15284777,121954.18659212,57417.47041901,24161.54659186,57855.60453511,51246.67362298,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18414.50500208,10257.61796851,41457.40228056,26424.03727062,15713.75302726,25605.13204743,1534002.77650622,528051.09220509,402317.59535108,259819.9866477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167874.17907485,65846.82731055,305368.14615427,62102.59470677,70492.10839435,33590.91392217,21960777.87594967,2597428.40599941,1898117.72901245,974146.97547655
2021-12-29 01:01,1920491.2856735,1427651.40696639,3264417.48279714,841837.13886983,2697272.51132797,2620180.84782956,538090.36194987,719237.8595888,320746.35089151,276499.37280135,462773.26497649,222898.38975968,0.0,0.0,123835.14723635,23612.4902704,38470.62916835,44117.96755643,25406.94438158,58534.20860037,29630.71679057,20116.98261385,26551.89185184,14140.87773638,0.0,0.0,66255.88112054,29790.74810295,57074.76248911,77226.46885417,87190.48610421,121424.38677035,56797.92537133,49317.42342227,32911.54747994,51222.72038048,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18907.35871453,9892.17809434,41386.7206819,26421.88874719,15787.91199103,25870.7856271,1545240.24363158,567855.42237658,370474.81765783,248387.54770534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167696.61917068,78660.36689865,295462.21683069,59005.35109599,69507.33172559,33675.15995187,22051028.10408913,2566278.71921847,1882151.35387046,946962.120917
2021-12-30 01:01,2041452.63471471,1421042.29867368,3252518.84500307,867308.32551421,3114398.60886551,2207530.56420658,513678.32012095,716496.3132487,317713.64923541,284109.29669723,473061.98895151,210192.02652253,0.0,123853.46798147,0.0,37727.02655824,0.0,46675.89112553,22699.29548095,58552.81619197,31559.26807523,18137.71097042,26495.18825461,14158.82531561,0.0,0.0,66525.53764183,30093.46356031,59747.5300134,74951.68939336,86886.87990347,123452.35650329,54677.51760772,49042.27267566,32940.45755155,51535.70897991,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18944.44370481,10202.08284357,41710.71148248,26046.19381248,20146.41404907,21240.79114141,1553751.89120384,562710.01876056,381611.2138513,237030.37294746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168303.50442244,0.0,84955.52386261,289831.94886953,63975.12092259,63353.37143098,33237.23666434,22178501.7843036,2479994.72503998,1902595.03772323,893630.02307249
