,ownerAuthAddress,operatorAuthAddress,creationHeight,resignHeight,resignTx,banTx,state,mintedBlocks,ownerIsMine,operatorIsMine,localMasternode,targetMultiplier
a7355ef644c60ff65133566859e048dddc19a4f0b65b17accb54c2d73ad554b0,8UCBY2RgWTFatMrQbtmYMsskYnvoBCVAb8,8GXLNbuGUr5TexM7VGSfBMt6aDyLYsVvoo,685416,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,47,False,False,False,4
fb9dce1402791f0d0e1140802b04aa5148f506bcf3da2ba6aeb099af67b0934d,8Fcb4V6kxt7JWgERTmZUcTpKkUjzeoyoQv,8UB4RZGBdscmzNsJgikQevYPDoEEirmuyF,685416,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,5
64550c4ba231a703cf7fc4bab389d9f5b89b6cedf2a36430a0c810bed8a48176,8aRg1VXshfdXNW9MEKokSGsJN4PtAv1VHz,8ZhkbcZ1RLtYsDpJZXPEBFHCQzYbzKNLTr,685415,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,1
fcef75c0d5eff183bfa35d007b25513075da52f0f07f593088112a000a29693a,8XD1aredWUApwhPbT8Ex78ao2oxTU4mn9e,8azKrGz88MZ1651SKyEJdfUxbp2ni35aiT,685415,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,1
175a70a3860272f94005cf1707b1cb6c294cda112755e77f74aeb2e2c1327f30,8LZZUtFdqZzrc1StimKJYKv3DsP2FFYrXY,8NEWxPtnkHaghAhEPxSqQ4KimLGQp3pAdK,685415,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,7
389e5bc7500ec917e8b5ce338d8f603f1400c4d7cb35f867ea77699ba365067f,8R9iWWp6ZnY7ZAH8RzUXejacg5ZUduzvYc,8VhY9JtrVkxo3fQ3UqyDkfKzhHH8n1dT7w,685415,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,44,False,False,False,6
75fcde312b272195a3e41b07683fabf7d509af05b003ea5528ae8b7b88e72f67,8Tm58fPaQUarFUUfnoGjecFUKKF2UzZKUC,8TZ5jkn4ZnWtB4cSRvqRkoSAwyUqmnhYv8,685415,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,50,False,False,False,6
3e2ee77a90d870270524d877afb0a228f9d482ff2b87d2ea20293f3d1fd5d5b2,8Qy6nhf1HxXakfFyGPuZSh8crum24pQ7ux,8N4NXBhMLNywuJaJrJ4K8ZG8MSE3U7zeVu,685415,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,48,False,False,False,5
38018f1c2c3df1d1f8d9be500a5376fb1489131beab8d7a66284ce1d589d9662,8HXivs8Ekh67MU9gYoegfzye6efjKzW4iN,8dznt7K5FJAYFDsr5s8nhuCFLocZMEFEzN,685413,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,3
0310722658d24f7a9b7ee230fa895dcaa488b5c6b87e95295aa06432766741ae,8dPRgVbJWXGtxfPqfeEaRqfMhkXsJ1GMLm,8dq1mtSXYqyDqm7wR7XfT2yiH3vYsGwJpE,685413,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,43,False,False,False,19
672ed27ae2033a0bddd98eabeb3212c656fcd2217c048b18920a9b40c43a4088,8T5hrFKJKUSQVhBnXZAmLaczVoBba65AxE,8bgNWcHzztNV1GN3fSY1MHxG5z29caTTjB,685413,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,46,False,False,False,11
a4c67c049565249cbe742618e586f050ce5a471fc189e08a67bd231fc6bae3be,8JUXmq3qCPUWuM6s4sDvtUP6YwynPGwRvS,8JEbES1ErGeCVfK2AqcAw1sVxSzeDgcqu7,685412,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,46,False,False,False,2
fac26923e532679657ba9540c4871d6843bfb162f4251eba83239d1c7eb6cc30,8FFA3DcTHBvSfCzX3pYeZei3Se1Qs1A2yJ,8KChZhgyA3pjffJZXBZTAdhsaRwjYKtMA6,685412,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,3
c5015766eec556913febb5405516e7865a9d00c9e1efad4a399df51656ec2e9f,8XUnHWhibjpxgWGP3zwatnrYbDTFPm5sRi,8SDCnALHeMYU4stq9ixemYkkcosWoe2T2u,685409,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,48,False,False,False,6
8ca75ac789b91a4e07c2c8c90ddb28d39660fe85b0731aa4f902c2da50618bd2,8WVcfTj98VwVAnKrkp5CwYjXS2WqUpdGLM,8LzMyFtMH22FZ85kdqWoVogRhnwbDsMCXZ,685407,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,43,False,False,False,12
c58529934510596e405f7c5f7c7f3f1e620aa0ecbd3d9060d67098386f9ec5e5,8VxP7YPtMv9usob4hUrKA69TXCUbkqZANQ,8VCwGhHkf2VMChfzir83o81UQmQZgHfz6g,685406,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,9
a6107569e7ea77822a26f696983e2f2c412f5f838d164be96d6c7b9abf15c31e,8daWF63ZpDXdxKw2C3rkhiMQrU62Qc2V3L,8Rmi6HKnJNGya4cAn76qKzKEX7GihoVYRa,685405,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,43,False,False,False,16
3e7140b073b16de917f18e9c2b747dd293c27a7b82d1f1a66afd73a64d208324,8SHpGk5zdURWCZy7D7U4czpwtUUzcjnSJJ,8N4vjwoiezKG3u3Jem5o6gmiScKrxkm5rJ,685402,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,45,False,False,False,4
301eb893434c57a3be7326311aec44353cf036e0526d4c5792ed66dd4f572862,8RRAiD1uNEAstxx8K78VndgdFwWSeMtCS8,8TK5SU2w6Ep3sVSAwHkn9LGL3kcGay544c,685402,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,1
8f470f5aebdd58d891306264ab9c9cf29f05241d601de70966975276bd8235fc,8ZLt6vJv2p62CLudFhWky1Qbv2fgw6mbNg,8FGLjTxEDgR3JoqWgXpWTLqozkmSCkGS2u,685401,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,50,False,False,False,4
72a5b5a6a6343dde4475ca699714c6d2c8371740b80ecb32a0c58b0bdb6ba212,8SawU74VbZpvTFRLudUFoT8GgxCsjPAyeC,8FuoZ9xKkofEh2dmBoqEUHjtEhK5BrQDP5,685400,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,46,False,False,False,1
640079c18ddacd02b9117eb938b3abb37529625fd559460382067cfabf6848dc,8az5GxyfhnYU2jCoiBCG7nnstUQrDFsmQp,8czjdALfFgbdYfYGvBotogNgcNywuLe9Vc,685399,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,1
5d5fae3fcc090e8985c2cbecaa0e16284a57ebc272abc02f2de883ecda00c108,8YV2DFtPFZs7XQJWxArssjFJEKSr2wHKoz,8VW1jfRpjgRovGxcciMk3RBZdaSKhctjEt,685399,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,6
66a4b4ccae1af1a605f0c8c3d0535feef0094e69f7c8f033e1de0fab30eed2e3,8Y24ZdbAtWo4hn3ywf1jm7bWdmiwNsCztt,8XcTp6gPzzvaiV2tdvmxaXbsVLJCu5BAeY,685399,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,43,False,False,False,1
9877da7557bbc84fc0254835e6161a46f0df2d95950e136b7d3f7ea74735aee6,8KKVVhKR6FKYeU7T65zZVNbtE4KkfCHAMP,8Jd67ooLYguJYFLsCgcq1KzegwLSsxznWo,685399,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,4
56a468897e16fed53d3dfd1d1e5df83ba1c8e5dc0c0b5efbb5e989eeed8ea55a,8XsqHEgYzXtHdaTbi3hDZNC9CtpxJ2BYey,8KgtDJ4Nhy9BgZfFHXczLwX4X24NtPBiS9,685398,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,7
73edebebebb3df25a721043d2d47d7b48977d7a67dd67169c46217fb4c323d56,8NoPERvuHayTiJPFEkBcC1Cu3qB7BHboDb,8LwjCaSQCza8zPgJYV7n5nSZWLMPi3m82y,685398,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,33,False,False,False,16
142785043b4be15a84372bba5a67ff9ef91edac6d2013d1a93827c6b862e1793,8LqxJZCy2RL9gqWzRAihXV3KjfmnqjSS94,8W2FoJQiPu95JTXaAYH6jR8hq6j1UFmH53,685398,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,49,False,False,False,8
a921aeaef5effd8b5b3c00630150a2f97785c74b764145e8943b452778223d94,8KD36GfT56ughqcJReZrNYDPi1q3PEgu9E,8KY38UZBdXK12LpWTsCWTiMBuZey9qSJe7,685398,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,20
9930af7223d31a0792289cb18982f879641098869c10fbbe8de789a356b83c98,8ap2nRBnB2TMajneshsCrSHj46otNxZCrt,8ccFHThXf6QT85RaTZNzEQ16zk88LVFcz4,685397,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,4
721c1ab07fa9580666c79c014886942d7c6094fd7c0ad3bad7de2f35d2a75b04,8R2biHJMNeZcCrUMiirC57bimNXxtQRqgH,8Zj1B2mE48BDpeUeh2m32AAynAvLSfafWf,685397,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,50,False,False,False,12
4aa649339ab0b4f551d2d29aebf9ed4f576ba9799d67631fd430d1abd24f6a4d,8WXwtLmSA8n6UogtXKKYVjQ3uh6jNNFxV9,8ZQYq8DQoiXLtd3jQURX3UDyBSmtZCZ5Ad,685394,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,45,False,False,False,5
29e40a9d722ff0eae4ef7b99dbd3db019c62b2c730369405163b1189fede3e2f,8NGTLNrnF7ncsUpbjaTCFYpSCdwAaSgJdM,8PwmEespC6HqvCCCNm1CQMXb9QLP9ieGfJ,685394,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,8
65254782a9b549d4ee1bd1ea9795bb983873d2561c540e79c65a335af89e713b,8HfsDabzJnt72NqsxEN3Xpu1evNHoxm5CW,8JHMGx71ZgzaGZMnkqWVRQA66m5HGrCwXT,685394,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,33,False,False,False,8
79758589e585b7d94cbcd961af2cf3e885e83f42498566fd50c85ee59fb6ba2a,8Hxtwrq4f41hZGFyyXnnavsjYYoC6wZaUM,8NaGo5Y3sgW1UDLaxqF3S6tSmTbrNfabwK,685394,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,12
e6e5ba85b4111d77e32b3af66633703f07cc3dafa89ccd7e065e2c5beb70b9ba,8U1AnvBmaiMSmoMPoAtigsACwHDRsXJJhw,8W2yEwUCXTGwNeZNRw8CsPN7GvXfn9aKnm,685394,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,3
3b6c839058738cabf4bc39ad93ab55df84b637d537c029bf8a64456974e35b03,8Hv4yYXWMqdmBjyd6dEM5sZFcixPUDeLMW,8b1dGFwpA5zdTCcfdRmr28ED6bKaSJ9ghk,685394,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,12
5a0d282a95ddfa5ffb8d901510815d7086a1dfbe3cce5264e85edaa93105e7c0,8SuWGbrkJzcyp5rXTq1Qfo1BfXbiRbHhVe,8aeFvu6Pb1fdSdrmdQ8srabXKymuhicSMr,685393,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,7
4a68363a19ac5e442d3a78a031f40b9505447d452b286e4a4cc633206507f294,8VZ7RWXUZL8kURRLQ7vrvNENs5VMpYPaX6,8K5DstMRitDrLLpA2vMVjCEmQMBarBpjdG,685393,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,44,False,False,False,7
85915b289badc5397eea345e3cbfd853eaa47f5962664b08c5e43a54d95b3041,8Z44wafa1cJmSRn3ujbn1GSpETHfvkMf1N,8dGFVwFTxTv4jih6mC5Qajmi8wpyDjJayX,685393,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,16
47ebb4aaa3ea33eb2bc3207a60ef4f2bfa5aacfc6295e1a49aed8eb9abc2230a,8MvYUsbv2577fovXXDz8oEgKddzjg4B9Dx,8XaZi6cEVBuzhv9wGMiRQFJTUPvXe584ar,685393,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,8
759a946cf75e7e02cfef8c3681e728c5f8ab5da012f61dfd129affada38dcdde,8drTHQUmswxc1FxmnGAce9ygvH4ZxfThSB,8SCxkVG8VSrMh5TL6UufECoZWdu5rTSzuE,685392,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,19
22936212fd391a6c80b0442c58af69ea456d1d1c518f7ec9c3234c686d6e4d59,8F6TWPQ1FjJqFvS3GZ3B618rNMpgEogRfH,8WGu2Spe67613Gsrdsmw7YPowFzejbW7Mq,685392,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,9
e717c31ed0f856a3070532e8cc3716008e350a0d623b992a1919880bca508d29,8RQeSsgoKy8j6ciwM3SWsKMKFP9h3g2EoD,8Z2Vi5Kk5yjTtMvCMmGvSpTEwqsZKtjUJW,685392,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,36,False,False,False,10
a69b605b746baf2643633ab46239a6c811fe4b6f6aa5e83c296806b6da412ef8,8RRd3izW6pSmRXuxgNqJM66r1wSQxmuWN4,8L5qk54pRSgDZmGgMzpWzga3vMuijwg8im,685391,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,7
5c332a3ca42d143f4480ef83e245ac6af521eccb12563d9208f9def0b38b635f,8Ye6Kqwc4TNYG5ZHyTvZpLZ62aTs7z1QuR,8YYNGNEozT7hBrNMjaS9b2PvhQcHcgS2gg,685391,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,5
37f2cb1d4a458ea7e035ad392f316f68b4c928d142ce81c0b9dcbfd9a11c712a,8SHNbqTZEAjHHbmPrWyg52xf1BePBAYDE1,8VxZyK6rb8mKQ6FVrea2imxjVkcj9hCoVT,685389,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,33,False,False,False,7
34a77670c89ff2ccb406d83552a856e2e9aea74f689cf8f09675e72243ea6eb3,8SE1c9S7L6bpPVXMgt3SKBckGaQsCqfH1q,8aXzYUmj2j4nuHZaHacvkuaKWQypGXoGC3,685389,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,1
12fcf9e3d1c185d65da580467c3e05817caa6406cd7f4edb6a4e094528be78b1,8Mqu8vMnHciRHDY31LFSJrTwBmKsUE5yQ4,8RP8qQVHEHYGjB3KqXuYcibCTgtYUhCgxD,685386,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,2
38bfb6db1b022ef548b05466d20c21a4a3f6812cac0a92d8b4e72ff5e1e29a64,8Fh2R5SgdqyUcGmn6hgkSkQ3s2MbmnaG2B,8Wzcf4p1gFwZ9RWVcDGWLbCzqC8sNdQXtu,685383,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,44,False,False,False,6
822df9c5c43c0c8f64923506fbd66a951a133f74ef8ff004a756426c8a9ea4b6,8LZaqhWgf56AeuGErttSG4khpPzUvYRg9j,8ajrYAocTGERRzcneLM18pJ6DXptZG5dVr,685382,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,43,False,False,False,5
62b22041ce90429062794412b0024feb093c39201680cbf6cdf52ebda6e97577,8UjcU5B7CbEBLyXU1A7u5K4Ug54VehHJqk,8Yna6U57eBiBWWH8w3Jw9yDHGEYKG7WG57,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,36,False,False,False,10
dfd0e4bb86c300283b4ed884e0e44e24f11ae7cdbd2d07d54eab5b3424b5bc62,8eBo771fPb5oVCGeso17QdmJnLUA4PRHVR,8UM6hJbKKDwhvHBq7Z2w3GqZnhWn6Rekzt,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,45,False,False,False,4
5799e5500e13c09e5317d05e21a0a9e2d390120e2c257784dd1ac72c52559815,8ZPSjYeJSgZtwvsJ8kDDYPJTZrnropZNn9,8ZrEJNuatyvh5bEViRrRr6VK8fYBfh4sjw,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,6
1ab1f026e016bcbf144c877e6f4f575497c4c4523ce714efeb8e450e2102b52c,8SkFPxT7LLHdNxj3rxCrTrAcU8G6hbR5Zz,8W9ruUh9iYdfpXpSdvzNmLbLeT4YuEsn34,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,13
6a612ffb0ff97f4dffe5ef4ad512ffcc33052c5662a7aea970e20756bec73414,8PohHWknr4MwdGPhtxjeETLg51ojGNkzQr,8XnQwYT9HyDhVSgiNG2oFti2ttMUXb6naV,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,5
3a71986368044fffa6c72d59070c38a6cab411745a7296766c4e770e7a50b718,8NdzsiKDhaYXmmKvRXbVqqqZE8pteExEJF,8WGip5o1DTfNmpijNu5p6gGr7uaYAFYBjP,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,46,False,False,False,6
1023b1b507437af58e36bb8de610fb4e05e0501965d1cad242acb8a0ec650d1d,8LCTswBNzz8nzsKTZwC7LYefZ7m2rtqv84,8cCghptbKsYL3jV7dZncpAZqGCduYR69HU,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,38,False,False,False,2
40347f5b0e2d5f60a1dd842a62e111a1ea62a8f70c730e2371801150b1d047a8,8S3XGfAFHojqQAdp94cfvi2nhLrHzbPsvV,8RfEKhZWnWcZkGyFrkdaop7MtKxVBgN6cF,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,43,False,False,False,5
87e61a9a069a830ee0cf9ad1c995fbe910601c2e0425b98480631b12c100d281,8VJKA3uiRgHAGfEhQT8tefdHNnRLqm5LHS,8HkS18hyuSKVAoDCAsYRba7AjyurFTJ2VA,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,32,False,False,False,13
d6fe5b0c550584c5dbf7160b4960f3e503917a066934cca0806f18dfcd9ac3ef,8U5w8g55BrFxstvfDws2Ritd1kU55QDyxu,8KXHvwmyd5EERxy3T838F99w5ocsCeYoXi,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,11
b3feee0b500c719ccd9087ed9ad69258e2a843e1c667842f2d58ce7e0670b3c7,8YfTbqcqDCnQP9ZW8st4oBpyBfboG4iJyf,8JyfjeQXHZeDR8a7ynLgjKCtpjBymFLNSw,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,37,False,False,False,14
4895708d65001c3e3772d5ccedb6693c2f182b0a79694117db57e687c7d44618,8Yxyb35uFVypauitXLtUiy5QoFM49nLRwc,8URPQxZtHKVirFjSzrdrrhB2rSoMt6iGXv,685379,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,24
4f3001002e61cb3c830afb37181c16033f3f89898971afa9603f14ddf7d2fcb4,8MgBqWQEC65oL1apnGiAUPZweZ7Sxh6fwj,8WgVdzVpBJddkmhegZTViyAcsmKQcfsYKc,685376,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,36,False,False,False,5
e17c3e9524621097416895fd27a07df6a0a3ec77e57ce6a65a644253d552009a,8LKRTmr3Rr6UWNNEKJfZLDcQTURGkYUfNB,8SZ9P2FZt5zb52BqFc7DbTu7sSF8vEATzK,685375,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,1
ee971feab70a9405bfad72c1e39edf122ed073dbf892a55dad01963325a926d7,8HuGEegngfYb71ZF3w5JQ2sqF5ko6e3dpY,8aVGT8yGdpmobGFgJhnGccyZdDwR5FFuxL,685374,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,40,False,False,False,9
48603b3b13314571748cd87ab3e0159d785793b70090b19dbf563a6ce7bad2ab,8P1JjCZsAzaETRarbVnKvT1ZDCeWJJ7Api,8MJFFHeJQ8uyAtwUiHRjWi7uaToKAKBrtf,685373,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,13
90ce6e65b55fd4e721a0b05ea0f2a2ed387637e062b42d9084e1f096eadd14c2,8cS3XV9JkXAjzaBAte1uyihmH3gJHEFa4S,8WHpk55DeSxctw9mHDSEqqnysn71GjfJXp,685372,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,35,False,False,False,4
d55460222e68a998ae174d7053dc463daea4f2e2506840dddfd3def3b3911e91,8TVpDvsxqgF9rCWgN11BUpvL44LsYFqvjH,8XbmEVgkBVFYRbxEfgRTC2N9Q7yXuJBqie,685372,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,46,False,False,False,11
c4b4bc7c211ba22750d04179e2396388db03a6f9325377d8152bf3ace8d934da,8NLQ6pgHBKBSo8DMR7v1WYwEC9k4evwMdq,8Z8pXVaNxFYeNGUwGFqSj2PvnA8XQwYbZk,685372,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,16
bfec0fc8fc72417cc2ab225be0d0c641c821196c221c7c99874b640d489a45d1,8Hw4tEc5nYnsGK3d174kXWFqHUbCiyiGUc,8MndRRGgaUgRYagUgsiHfPvXGNx54bLyQX,685371,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,39,False,False,False,2
20fa76a9cb568af3c3f6b9d2ee7ef36c35f2e82babf403dd4dd174d798a33de3,8R7ZNXsQfts696kENEEnCpG62iczsVmuMx,8JojAu1HSqC9iwYLEhop7jFMMVPKLspKEB,685370,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,4
1804da380bbf0952c32e205618d98544f6c1d0f286461cb11f0a64f563d6aa8f,8Y8higxqXK9mL5rcJDSVTTsa9Ue1VErGwy,8QuJU5QP8uxioMHFyqo3iUmfuoFxtv1TZu,685367,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,5
e44b6f8a688e3d2984490e64ed8eeda4eb857895e0aa91dd93a853566795cb6b,8WCCTW5VnZxRfoCL3UYo69dtfYUVcSDG2b,8Lsk7ZiS3qjQoJRQW1taSkaRZ7mmWfJBUx,685367,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,46,False,False,False,2
3bba4f0397de6b7647814cf327515b62f290cc7c1b3b4244f20f2c9a8ad665aa,8e6vupboLsX758ZeS9imzPmie7couNgxcf,8GFeC6vFRAJZYHLqJLgUab9sXewMpmuUzJ,685365,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,36,False,False,False,3
f585be31264a24cdbc08d34dbe6c01edc2bd9e8f192b8e85a3ea31ec28db354a,8QQxHCiuDg24M32MLRUunH9iaHdoNM9WtE,8cGz3NW8n27QwC5Ls2pFpnSPikDWVPpmtr,685365,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,41,False,False,False,2
6b630245855a929ffc55caf230dd1cac51e8457ee481c2c466234d8d80358a4d,8HJgd3mbkSHR2tAL3SRg1wZD6ERZytN11c,8bAFABYcnnj85L8krF5eW7L8eoZimiCNzs,685362,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,42,False,False,False,10
e8ace6638cfc81a49abb92e40af6632ac133dbd33b98236dd8586dda8d8dd63e,8U6pLLcj6UtXDsed1FmE6B1ryRcW12E2Xe,8PZ2gZ6wgxCSA6E7VpSW3kLv3X35vdWYE5,685361,-1,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,ENABLED,35,False,False,False,5
