Date,BTCPriceEUR,BTCPriceUSD,ETHPriceEUR,ETHPriceUSD,DFIPriceEUR,DFIPriceUSD,DASHPriceEUR,DASHPriceUSD,XZCPriceEUR,XZCPriceUSD,PIVXPriceEUR,PIVXPriceUSD,USDTPriceEUR,USDTPriceUSD,DOGEPriceEUR,DOGEPriceUSD,LTCPriceEUR,LTCPriceUSD,BCHPriceEUR,BCHPriceUSD,USDCPriceEUR,USDCPriceUSD
2019-04-01,3655.8152063083794,4103.521738549332,126.13888924093588,141.586389044902,0.089,0.1,98.283657757781,110.31988855926234,6.9748176083504365,7.828983157817847,0.8576286285483808,0.9626574436196127,0.8903447561938778,0.9993801260907591,0.0018491235999559478,0.002075575066428499,53.915257685249095,60.51794728823778,150.47664048961136,168.90464384728153,0.8926038350050033,1.0019158612106724
2019-04-02,3699.966225867088,4146.321927706636,126.28037181952814,141.51455520152766,0.089,0.1,101.11981036770491,113.31867953872865,6.919317795743863,7.75404891555195,0.8553385901461843,0.958524736561799,0.8923620423191593,1.000014615715555,0.0021865058398872227,0.002450281044621806,53.97048692401603,60.48136651020627,149.51909134643932,167.55674220113363,0.8949236190502509,1.002885215370053
2019-04-03,4339.919910755339,4862.230427766917,146.42790547665362,164.05054289558294,0.089,0.1,111.09812773128635,124.46881698998448,7.382126809422155,8.270567736850063,0.9224990692302432,1.033522077880301,0.8954028431521076,1.00316481377774,0.0025408644235183093,0.0028466581335393768,68.73549444008206,77.00782950070702,215.37427123403953,241.29462213278796,0.8882301064365548,0.9951288362883187
2019-04-04,4407.151859453934,4955.831824018296,142.67067705804746,160.43283831978377,0.089,0.1,111.75380375200368,125.6668875389961,7.451525022049908,8.379222232273865,0.9043986448113854,1.0169941332837626,0.8920516513921387,1.003109968437755,0.002820466624870346,0.0031716080370885655,75.39358982338865,84.77991312512346,265.5627711610842,298.62470696838164,0.8860293431082931,0.9963378970413249
2019-04-05,4365.155578981301,4899.021553783287,140.2583859127498,157.41222580794496,0.089,0.1,109.85628420858133,123.29092660830908,7.445082417434664,8.355628699313684,0.8857323519870409,0.9940589298034425,0.8920729387982937,1.0011671159185966,0.003264171492472918,0.003663385235080595,75.45959537711946,84.68843263509658,255.45236199693852,286.69462170232805,0.8903182037268914,0.9991977892254187
2019-04-06,4468.827137340576,5014.955826888765,147.1549382653535,165.1385234713877,0.089,0.1,118.2387765599743,132.68856083489436,7.736853515508146,8.682362827413478,0.9088148457639609,1.019879750604827,0.8933647291100055,1.0025414982718055,0.0032036902591875793,0.0035952084605404343,78.69925856228814,88.3169774012885,260.15050747475226,291.94311241695914,0.8887910659908569,0.9974088946143607
2019-04-07,4492.809533524075,5041.869075888309,147.32124282652748,165.32515186458005,0.089,0.1,117.0667135481945,131.3732617531079,7.6485768612683325,8.583298015114266,0.9232934041515417,1.0361277119869157,0.8884308744456102,0.9970046845983727,0.003040891629082391,0.0034125144530158117,82.34623369477823,92.40964391738089,272.15366582571505,305.4131588213609,0.8901179715664393,0.9988979593383887
2019-04-08,4615.12565088925,5176.97788362072,155.19665260968208,174.09052297795662,0.089,0.1,120.87701021492323,135.6021873404051,7.997788716257786,8.972075350661479,0.9332591582950813,1.0469483237156914,0.8944179184833667,1.0033056807045502,0.003026181257826558,0.0033948291500608095,81.70669574264403,91.66016468606908,284.9913592269458,319.7088645357469,0.8901266440597198,0.9985614280983468
2019-04-09,4678.150744569323,5266.89477647303,159.88983071472438,180.01192355336678,0.089,0.1,121.02778380035856,136.25909832986778,7.7589732195428125,8.735437943773723,0.9278689328328469,1.0446409922258348,0.8917291940468502,1.003953076887487,0.0026861943929652582,0.003024251245713617,79.01267398211546,88.95639807132419,274.6506945251911,309.2154116728,0.8830050026820118,0.9941309483505305
2019-04-10,4590.776215423335,5172.1752647597095,155.591764243126,175.2941224274854,0.089,0.1,117.10099697133928,131.92932543266943,7.453890849421621,8.397889173528823,0.8938496019621124,1.0070364734297175,0.8906114884401176,1.0033883223150384,0.0025385554148070143,0.002860050873439472,76.4586848066305,86.1417982005569,261.61285038665625,294.7405040836411,0.8823443331672702,0.9940743092271666
2019-04-11,4707.539391903995,5308.905683164441,157.23879243394126,177.3253178087243,0.089,0.1,115.04539624069776,129.74191123594983,7.479037379714394,8.434449665583337,0.8606387404272311,0.9705813419349066,0.8877383682344143,1.0011428213193643,0.002669653449973215,0.003010689277930826,78.29553030345046,88.29742062471495,270.07632827014254,304.5515654827946,0.8850256291037427,0.9979991306988518
2019-04-12,4482.652335536472,5047.79316241402,146.55988242050375,165.03710682659573,0.089,0.1,109.23005600776544,123.0073739158344,7.079987392511676,7.972581693784387,0.8149941027526654,0.9177427449970444,0.8900430015312396,1.0022532735289993,0.0024829060969374706,0.0027959331843960874,70.44769294467655,79.32923549187599,242.19424731879488,272.7424980729586,0.8843950089063781,0.9959448115829106
2019-04-13,4494.423934287598,5082.46515242293,145.53097394552742,164.57194837218958,0.089,0.1,105.57619642784685,119.38956963456602,7.145111930699878,8.079963734818353,0.8309739478016502,0.939696876401278,0.8879479267175515,1.004125213974387,0.002533078604741218,0.002864501418908988,69.82584994025036,78.96172106779404,250.16485894171493,282.89591647824824,0.8835123941931251,0.9991093454632184
2019-04-14,4486.042573300088,5072.987191337883,145.00008617617272,163.97160033492332,0.089,0.1,105.84969939173044,119.69885716581537,7.055409843433385,7.978525210260528,0.8801034885129423,0.9952544255489574,0.8876159292544511,1.0037497786435055,0.0025163306280503875,0.0028455621712658486,69.02492124668686,78.05600050513047,246.44831438475194,278.6931068469435,0.8834764895888433,0.9990687431740858
2019-04-15,4555.92808790604,5149.314492798127,148.29365705889356,167.61800117879454,0.089,0.1,108.86266368351002,123.0487024969822,7.172753895031682,8.107445016041025,0.8475279397382061,0.957914132738455,0.8891964237231456,1.005068794956038,0.0025448088328405938,0.0028764262639600184,73.52573679521538,83.10697356339175,255.0281971452613,288.2443195533062,0.884296780109472,0.9994719271008681
2019-04-16,4458.692018239369,5039.881017404402,142.02020501261106,160.53249078494966,0.089,0.1,105.07815189337805,118.78566079176544,6.977293603509803,7.886781468945668,0.8232890303256991,0.9306875856465547,0.8854336664922567,1.000939027441979,0.0024604742772651217,0.0027814446449595156,69.36397633726493,78.40554723309033,277.4127162631806,313.6013740210927,0.8867256991308997,1.0023996065250738
2019-04-17,4619.733026637466,5213.598376962082,147.5299402628045,166.4845378681717,0.089,0.1,107.33488284856634,121.13275113172804,7.1189142678812445,8.03404864712986,0.8352940001771348,0.9426708033774491,0.8898000192721858,1.0041212294923496,0.0025092669036151046,0.002831832441532776,71.68112510823028,80.89571310035201,281.4425804226991,317.62194309479816,0.8841796062886893,0.9978406400780606
2019-04-18,4619.570359577166,5218.957150384528,147.22491091788368,166.3272646030099,0.089,0.1,106.55666775919221,120.38233858048336,7.080030277601353,7.998660430752405,0.9193843076138883,1.038673931272693,0.8880671100591343,1.0032933440348484,0.0024626567187273443,0.002782185114790843,69.95404764180793,79.03054802091384,273.3819164540517,308.85307433531324,0.8841584615670953,0.998877550485222
2019-04-19,4693.899120293858,5274.767013336503,154.31697228899478,173.41362781077277,0.089,0.1,110.42039964763083,124.08487415986335,7.3911730657463535,8.304352931506541,0.8390956505847695,0.9429333578139597,0.8925057017535495,1.0029528786570192,0.002633362521145056,0.0029592399420426845,72.92711465376611,81.95181210656543,272.23489075799324,305.92383535495134,0.889040692798827,0.999059076411404
2019-04-20,4695.528787895369,5280.354444383007,154.04236599229574,173.2282621688014,0.089,0.1,109.00655359621324,122.58326287605009,7.369294497375724,8.287136275577282,0.8267318652595769,0.9297008869991685,0.8917485968839934,1.0028154185674294,0.002567402203607621,0.002887170806254317,73.23381330183712,82.35504647407305,271.92026598871036,305.7877930027272,0.8873873116565368,0.9979109375442505
2019-04-21,4719.836067925548,5307.689183437135,153.98725547962547,173.16628767058037,0.089,0.1,109.59002049821711,123.23940027575885,7.222392947083725,8.12193821397223,0.8163311573943467,0.9180047764050941,0.8921500191810577,1.0032668378017973,0.0025821713635136656,0.0029037794573077915,72.41406126222525,81.43319474635827,266.42111484783993,299.6037254613074,0.8875934157952327,0.998142711845702
