,Time,base_name,base_volume,last_price,pool,quote_name,quote_volume
204,2021-01-27 15:02:02.626847,ETH,148071.3176100585,527.05032226,ETH_DFI,DFI,148995.6761013816
205,2021-01-27 15:02:02.626847,BTC,246186.9937944,12802.0161301,BTC_DFI,DFI,247858.87043779288
206,2021-01-27 15:02:02.626847,USDT,200914.19132125544,0.42815141,USDT_DFI,DFI,189523.81127244327
207,2021-01-27 16:01:50.509173,ETH,173296.08885585234,529.10885415,ETH_DFI,DFI,172356.7782997508
208,2021-01-27 16:01:50.509173,BTC,239849.39333852,12805.15971791,BTC_DFI,DFI,240180.36149961705
209,2021-01-27 16:01:50.509173,USDT,271878.52370949,0.41039529,USDT_DFI,DFI,265448.3823416125
210,2021-01-27 17:02:06.616372,ETH,236832.6334894032,527.37073443,ETH_DFI,DFI,231903.69549562465
211,2021-01-27 17:02:06.616372,BTC,337427.65121984005,12778.66492448,BTC_DFI,DFI,335798.4645798902
212,2021-01-27 17:02:06.616372,USDT,311790.78004859,0.43813377,USDT_DFI,DFI,305525.273652767
213,2021-01-27 18:01:56.106858,ETH,229538.7374464512,527.37727999,ETH_DFI,DFI,229993.1599697382
214,2021-01-27 18:01:56.106858,BTC,316868.3631661101,12782.98255589,BTC_DFI,DFI,317330.9774411784
215,2021-01-27 18:01:56.106858,USDT,391339.10163762,0.42892951,USDT_DFI,DFI,387338.0364287813
216,2021-01-27 19:01:40.210909,ETH,227105.79365637017,527.13401846,ETH_DFI,DFI,228300.3724316562
217,2021-01-27 19:01:40.210909,BTC,287467.9267168,12776.41984473,BTC_DFI,DFI,289702.1472237359
218,2021-01-27 19:01:40.210909,USDT,397260.41218592005,0.4297313,USDT_DFI,DFI,386987.1282043651
219,2021-01-27 20:01:48.448456,ETH,227414.11286087948,527.1381895,ETH_DFI,DFI,225363.4660084037
220,2021-01-27 20:01:48.448456,BTC,291340.46871952,12785.5907187,BTC_DFI,DFI,289149.09389133146
221,2021-01-27 20:01:48.448456,USDT,412097.3284298322,0.42360394,USDT_DFI,DFI,403135.4395478233
222,2021-01-27 21:01:50.762510,ETH,224935.30059428007,527.7349073,ETH_DFI,DFI,222456.6724469209
223,2021-01-27 21:01:50.762510,BTC,294687.59386592003,12796.239877700002,BTC_DFI,DFI,288160.6354510854
224,2021-01-27 21:01:50.762510,USDT,414913.1274796201,0.41904866,USDT_DFI,DFI,417286.4427972201
225,2021-01-27 22:01:49.621154,ETH,225614.7722646084,528.01588778,ETH_DFI,DFI,224352.057155256
226,2021-01-27 22:01:49.621154,BTC,295919.16891222,12804.89471067,BTC_DFI,DFI,293598.436903344
227,2021-01-27 22:01:49.621154,USDT,412121.42427856,0.41859507,USDT_DFI,DFI,413095.21065552
228,2021-01-27 23:02:12.992901,ETH,221809.4775054177,528.08554972,ETH_DFI,DFI,222734.3174234696
229,2021-01-27 23:02:12.992901,BTC,295180.92105183,12805.504667799998,BTC_DFI,DFI,294462.0813274925
230,2021-01-27 23:02:12.992901,USDT,409285.1794352,0.4178002999999999,USDT_DFI,DFI,407421.81249442673
231,2021-01-28 00:02:52.396144,ETH,226838.7119736168,527.49980948,ETH_DFI,DFI,223651.4510236032
232,2021-01-28 00:02:52.396144,BTC,295494.3708444,12804.82506688,BTC_DFI,DFI,290535.6566483514
233,2021-01-28 00:02:52.396144,USDT,412551.9062946001,0.42005614,USDT_DFI,DFI,403934.155585389
234,2021-01-28 01:02:17.992126,ETH,222374.6513307216,527.50283346,ETH_DFI,DFI,219626.41665087448
235,2021-01-28 01:02:17.992126,BTC,296096.90864418,12805.37087735,BTC_DFI,DFI,291665.77296973905
236,2021-01-28 01:02:17.992126,USDT,413654.93589251,0.42047488,USDT_DFI,DFI,406755.2280881254
237,2021-01-28 02:02:35.211332,ETH,211909.446631104,527.5059652,ETH_DFI,DFI,209671.1736436479
238,2021-01-28 02:02:35.211332,BTC,284390.51639948995,12805.78547651,BTC_DFI,DFI,280698.4834674525
239,2021-01-28 02:02:35.211332,USDT,413697.5727195,0.42049126,USDT_DFI,DFI,410259.6347101521
240,2021-01-28 03:02:18.466616,ETH,213750.5970518192,527.65890471,ETH_DFI,DFI,212682.2463681585
241,2021-01-28 03:02:18.466616,BTC,289893.50704599987,12808.01316482,BTC_DFI,DFI,286111.6111957957
242,2021-01-28 03:02:18.466616,USDT,414664.68072396,0.41820787,USDT_DFI,DFI,414972.6370037717
243,2021-01-28 04:02:37.115846,ETH,206003.0112588909,527.65322425,ETH_DFI,DFI,203473.1095127517
244,2021-01-28 04:02:37.115846,BTC,296888.27654772,12806.59474679,BTC_DFI,DFI,291654.8141349916
245,2021-01-28 04:02:37.115846,USDT,405913.5089355957,0.41716508,USDT_DFI,DFI,406280.033764894
246,2021-01-28 05:02:55.903137,ETH,204824.78381080352,527.6532243,ETH_DFI,DFI,203473.1095127517
247,2021-01-28 05:02:55.903137,BTC,300259.4686401299,12811.98436649,BTC_DFI,DFI,296483.5559511276
248,2021-01-28 05:02:55.903137,USDT,401197.9677732301,0.41711603,USDT_DFI,DFI,405613.7571423414
