,DFIPrices,DFIPricesBittrex,Time,commission,customRewards,idTokenA,idTokenB,numberAddresses,reserveA,reserveA/reserveB,reserveB,reserveB/reserveA,symbol,totalLiquidity
11409,5.764e-05,5.804e-05,2021-04-03 09:01:56.518634,0.002,['44.00000000@0'],2.0,0.0,3800.0,1746.89615021,5.732e-05,30474298.34822673,17444.82540909,BTC-DFI,230729.09358738
11410,3.42,3.42939,2021-04-03 09:01:56.518634,0.002,['2.75000000@0'],3.0,0.0,1187.0,5453930.39381182,3.38370639,1611821.4027921,0.29553391,USDT-DFI,2963326.356105
11411,58.12273754694856,,2021-04-03 09:01:56.518634,0.002,['0.10000000@0'],7.0,0.0,225.0,5254028.79318993,58.64436586,89591.36509175,0.01705193,DOGE-DFI,675895.56339652
11412,0.0160480503026605,,2021-04-03 09:01:56.518634,0.002,['2.00000000@0'],9.0,0.0,508.0,11951.55262244,0.01613202,740858.80453741,61.98849872,LTC-DFI,92203.92636156
11413,0.0059020467331653,,2021-04-03 09:01:56.518634,0.002,['1.00000000@0'],11.0,0.0,379.0,2052.14533919,0.00584541,351069.26905291,171.07427156,BCH-DFI,26656.70370997
11414,0.00163096,,2021-04-03 10:02:02.067474,0.002,['8.25000000@0'],1.0,0.0,1569.0,9299.58432653,0.00159462,5831844.18272449,627.10804891,ETH-DFI,232803.12225127
11415,5.772e-05,5.78e-05,2021-04-03 10:02:02.067474,0.002,['44.00000000@0'],2.0,0.0,3801.0,1747.64888325,5.736e-05,30465675.5913115,17432.37779814,BTC-DFI,230746.14523449
11416,3.42,3.42216,2021-04-03 10:02:02.067474,0.002,['2.75000000@0'],3.0,0.0,1188.0,5452327.21531504,3.35911866,1623142.18561134,0.29769713,USDT-DFI,2973277.65393903
11417,58.207812101097794,,2021-04-03 10:02:02.067474,0.002,['0.10000000@0'],7.0,0.0,225.0,5254030.09452199,58.64413069,89591.74656229,0.0170519999999999,DOGE-DFI,675897.08604462
11418,0.0160007485730326,,2021-04-03 10:02:02.067474,0.002,['2.00000000@0'],9.0,0.0,507.0,11952.29073379,0.01613401,740813.06097424,61.98084346,LTC-DFI,92203.926861
11419,0.0059373969201923,,2021-04-03 10:02:02.067474,0.002,['1.00000000@0'],11.0,0.0,377.0,2052.09724088,0.00602161,340788.63818645,166.06846468,BCH-DFI,26263.19155288
11420,0.00162277,,2021-04-03 11:02:10.660139,0.002,['8.25000000@0'],1.0,0.0,1570.0,9312.89097597,0.00159915,5823645.762265701,625.33168027,ETH-DFI,232805.80788221
11421,5.739e-05,5.742e-05,2021-04-03 11:02:10.660139,0.002,['44.00000000@0'],2.0,0.0,3802.0,1747.20967508,5.734e-05,30470670.88046424,17439.61890496,BTC-DFI,230736.06244787
11422,3.41,3.41218,2021-04-03 11:02:10.660139,0.002,['2.75000000@0'],3.0,0.0,1187.0,5474691.54153951,3.39141766,1614278.18171892,0.29486194,USDT-DFI,2971222.78565112
11423,58.21397476825376,,2021-04-03 11:02:10.660139,0.002,['0.10000000@0'],7.0,0.0,225.0,5253878.81950345,58.64413069,89589.16701983,0.0170519999999999,DOGE-DFI,675877.62548819
11424,0.0158944718933532,,2021-04-03 11:02:10.660139,0.002,['2.00000000@0'],9.0,0.0,506.0,11892.81716144,0.01599192,743676.49187829,62.53156689,LTC-DFI,92151.82185474
11425,0.0058949624866023,,2021-04-03 11:02:10.660139,0.002,['1.00000000@0'],11.0,0.0,375.0,2032.27561897,0.00592215,343164.76466849,168.85739388,BCH-DFI,26227.00068369
11426,0.00164335,,2021-04-03 12:02:40.430633,0.002,['8.25000000@0'],1.0,0.0,1567.0,9317.77653781,0.00160104,5819818.86599091,624.59309282,ETH-DFI,232790.34029488
11427,5.813e-05,5.758e-05,2021-04-03 12:02:40.430633,0.002,['44.00000000@0'],2.0,0.0,3800.0,1748.11751124,5.736e-05,30476126.36380061,17433.68290051,BTC-DFI,230816.65788596
11428,3.45,3.42529,2021-04-03 12:02:40.430633,0.002,['2.75000000@0'],3.0,0.0,1186.0,5472815.19622389,3.39207692,1613411.2877707,0.29480463,USDT-DFI,2969915.80910507
11429,58.858653928175386,,2021-04-03 12:02:40.430633,0.002,['0.10000000@0'],7.0,0.0,225.0,5253878.81950345,58.64413069,89589.16701983,0.0170519999999999,DOGE-DFI,675877.62548819
11430,0.0161668228678537,,2021-04-03 12:02:40.430633,0.002,['2.00000000@0'],9.0,0.0,505.0,11882.50072196,0.01599062,743091.55880106,62.53663064,LTC-DFI,92075.61251474
11431,0.0059392645641096,,2021-04-03 12:02:40.430633,0.002,['1.00000000@0'],11.0,0.0,376.0,2032.43550562,0.00595945,341043.61979086,167.80046345,BCH-DFI,26146.8473078
11432,0.00162429,,2021-04-03 13:02:47.754509,0.002,['8.25000000@0'],1.0,0.0,1569.0,9337.64387917,0.00160478,5818616.18080762,623.13537077,ETH-DFI,233014.30532476
11433,5.768e-05,5.776e-05,2021-04-03 13:02:47.754509,0.002,['44.00000000@0'],2.0,0.0,3802.0,1749.2140025,5.742e-05,30461836.66312152,17414.58541927,BTC-DFI,230834.89891508
11434,3.42,3.429,2021-04-03 13:02:47.754509,0.002,['2.75000000@0'],3.0,0.0,1186.0,5477484.04525322,3.39659799,1612638.30981902,0.29441223,USDT-DFI,2970470.52882285
11435,57.981825579818256,,2021-04-03 13:02:47.754509,0.002,['0.10000000@0'],7.0,0.0,224.0,5252455.86130915,58.63680925,89576.08587363,0.01705413,DOGE-DFI,675736.75365338
11436,0.0159537248682185,,2021-04-03 13:02:47.754509,0.002,['2.00000000@0'],9.0,0.0,506.0,11892.55111813,0.01601742,742475.7485301,62.43199975,LTC-DFI,92076.36753658
11437,0.0058989926866289,,2021-04-03 13:02:47.754509,0.002,['1.00000000@0'],11.0,0.0,378.0,2033.19543549,0.00596272,340984.29618329,167.7085686,BCH-DFI,26149.46039995
11438,0.00162954,,2021-04-03 14:02:19.414954,0.002,['8.25000000@0'],1.0,0.0,1571.0,9336.0418152,0.00160486,5817339.22965033,623.10552424,ETH-DFI,232968.74736471
11439,5.807e-05,5.81e-05,2021-04-03 14:02:19.414954,0.002,['44.00000000@0'],2.0,0.0,3804.0,1749.02127299,5.737e-05,30483483.75134193,17428.88106742,BTC-DFI,230904.18109645
11440,3.45,3.4599900000000003,2021-04-03 14:02:19.414954,0.002,['2.75000000@0'],3.0,0.0,1186.0,5477465.52614182,3.39656974,1612646.27066008,0.29441468,USDT-DFI,2970472.83919956
11441,58.66249511145874,,2021-04-03 14:02:19.414954,0.002,['0.10000000@0'],7.0,0.0,224.0,5252457.02598139,58.63667859,89576.30533626,0.01705417,DOGE-DFI,675737.65635353
11442,0.0160824165578967,,2021-04-03 14:02:19.414954,0.002,['2.00000000@0'],9.0,0.0,506.0,11892.55114277,0.01601727,742482.7360849,62.43258718,LTC-DFI,92076.80090345
11443,0.0059378334652851,,2021-04-03 14:02:19.414954,0.002,['1.00000000@0'],11.0,0.0,377.0,2034.06126397,0.00596272,341129.66053662,167.70864603,BCH-DFI,26160.60208649
11444,0.00161537,,2021-04-03 15:01:59.721898,0.002,['8.25000000@0'],1.0,0.0,1572.0,9331.86472565,0.00160393,5818104.03486628,623.4663924,ETH-DFI,232931.93488689
11445,5.729e-05,5.792e-05,2021-04-03 15:01:59.721898,0.002,['44.00000000@0'],2.0,0.0,3804.0,1748.89791838,5.735e-05,30491902.23369995,17434.923967400002,BTC-DFI,230927.91890215
11446,3.39,3.4189,2021-04-03 15:01:59.721898,0.002,['2.75000000@0'],3.0,0.0,1187.0,5486154.59966305,3.40645717,1610516.23894522,0.29356012,USDT-DFI,2970864.03311057
11447,57.42064433077002,,2021-04-03 15:01:59.721898,0.002,['0.10000000@0'],7.0,0.0,223.0,5250533.23509672,58.63667859,89543.4966757,0.01705417,DOGE-DFI,675490.15733787
11448,0.0159559446484044,,2021-04-03 15:01:59.721898,0.002,['2.00000000@0'],9.0,0.0,506.0,11892.50318972,0.01601714,742485.73024036,62.43309069,LTC-DFI,92076.80092272
11449,0.0058838844051028,,2021-04-03 15:01:59.721898,0.002,['1.00000000@0'],11.0,0.0,376.0,2019.40043021,0.00597117,338191.22402499,167.47110625,BCH-DFI,25953.64550286
11450,0.00161245,,2021-04-03 16:01:49.530089,0.002,['8.25000000@0'],1.0,0.0,1573.0,9342.07066595,0.00160732,5812200.40121801,622.15333292,ETH-DFI,232941.00220335
11451,5.697e-05,5.76e-05,2021-04-03 16:01:49.530089,0.002,['44.00000000@0'],2.0,0.0,3804.0,1748.94335159,5.735e-05,30494091.74384571,17435.72295587,BTC-DFI,230939.20940625
11452,3.36,3.38789,2021-04-03 16:01:49.530089,0.002,['2.75000000@0'],3.0,0.0,1187.0,5465055.95957137,3.38024654,1616762.53104257,0.2958364,USDT-DFI,2970890.36620988
11453,57.35158570306899,,2021-04-03 16:01:49.530089,0.002,['0.10000000@0'],7.0,0.0,222.0,5249534.93947299,58.62600031,89542.77814801,0.01705727,DOGE-DFI,675423.2281281999
11454,0.0160650251016017,,2021-04-03 16:01:49.530089,0.002,['2.00000000@0'],9.0,0.0,506.0,11923.65271191,0.01610007,740596.08636545,62.11151098,LTC-DFI,92079.91106276
11455,0.0059135148453862,,2021-04-03 16:01:49.530089,0.002,['1.00000000@0'],11.0,0.0,376.0,2019.10261212,0.00597059,338174.59602506,167.48757294,BCH-DFI,25951.0935638
11456,0.00162533,,2021-04-03 17:01:51.186044,0.002,['8.25000000@0'],1.0,0.0,1573.0,9370.44091085,0.00161469,5803222.12837009,619.31153331,ETH-DFI,233114.17587586
11457,5.732e-05,5.81e-05,2021-04-03 17:01:51.186044,0.002,['44.00000000@0'],2.0,0.0,3804.0,1748.73992971,5.734e-05,30492902.00173002,17437.07082092,BTC-DFI,230921.27360661
11458,3.38,3.3855,2021-04-03 17:01:51.186044,0.002,['2.75000000@0'],3.0,0.0,1188.0,5464266.01982084,3.37914003,1617058.17751163,0.29593328,USDT-DFI,2970947.2479169
11459,58.03770733885092,,2021-04-03 17:01:51.186044,0.002,['0.10000000@0'],7.0,0.0,222.0,5250527.50789433,58.64815967,89525.86981131,0.01705083,DOGE-DFI,675423.29971925
11460,0.0162868019081578,,2021-04-03 17:01:51.186044,0.002,['2.00000000@0'],9.0,0.0,505.0,11947.69888163,0.01620544,737264.65343376,61.70766946,LTC-DFI,91965.16437342
11461,0.005984843119201,,2021-04-03 17:01:51.186044,0.002,['1.00000000@0'],11.0,0.0,376.0,2019.63630567,0.00597548,337986.96341646,167.35040980000005,BCH-DFI,25947.32176566
11462,0.00165503,,2021-04-03 18:03:04.860575,0.002,['8.25000000@0'],1.0,0.0,1573.0,9407.01594757,0.00162723,5780970.31288711,614.53816439,ETH-DFI,233120.45578495
11463,5.775e-05,5.822e-05,2021-04-03 18:03:04.860575,0.002,['44.00000000@0'],2.0,0.0,3801.0,1749.0368825999994,5.736e-05,30487431.07220111,17430.98237407,BTC-DFI,230920.1570208
11464,3.37,3.3766199999999995,2021-04-03 18:03:04.860575,0.002,['2.75000000@0'],3.0,0.0,1190.0,5454890.121957701,3.3658598,1620652.79954007,0.2971009,USDT-DFI,2971694.74550056
11465,58.483591621401175,,2021-04-03 18:03:04.860575,0.002,['0.10000000@0'],7.0,0.0,222.0,5268405.33603334,59.04822872,89222.07235982,0.0169352999999999,DOGE-DFI,675423.29971925
11466,0.0165382539137262,,2021-04-03 18:03:04.860575,0.002,['2.00000000@0'],9.0,0.0,505.0,12006.11361368,0.01636429,733677.55604774,61.10866344,LTC-DFI,91965.16446916
11467,0.0060817151519526,,2021-04-03 18:03:04.860575,0.002,['1.00000000@0'],11.0,0.0,376.0,2019.63632875,0.00597463,338034.8729774,167.37412977,BCH-DFI,25949.16086172
11468,0.00164587,,2021-04-03 19:01:42.790057,0.002,['8.25000000@0'],1.0,0.0,1573.0,9412.05816607,0.00162896,5777934.01098032,613.8863476,ETH-DFI,233121.67978729
11469,5.807e-05,5.778e-05,2021-04-03 19:01:42.790057,0.002,['44.00000000@0'],2.0,0.0,3803.0,1749.60938873,5.737e-05,30493764.19509215,17428.89835383,BTC-DFI,230981.93252896
11470,3.39,3.3682300000000005,2021-04-03 19:01:42.790057,0.002,['2.75000000@0'],3.0,0.0,1190.0,5466430.27997213,3.37950022,1617526.23563927,0.29590174,USDT-DFI,2971965.48643747
11471,58.68199207187247,,2021-04-03 19:01:42.790057,0.002,['0.10000000@0'],7.0,0.0,222.0,5268405.33603334,59.04822872,89222.07235982,0.0169352999999999,DOGE-DFI,675423.29971925
11472,0.0164747047674588,,2021-04-03 19:01:42.790057,0.002,['2.00000000@0'],9.0,0.0,505.0,12009.95515723,0.01637476,733442.88877919,61.06957762,LTC-DFI,91965.16504812
11473,0.0061073378132487,,2021-04-03 19:01:42.790057,0.002,['1.00000000@0'],11.0,0.0,376.0,2035.33901848,0.0060661,335526.40859281,164.850379,BCH-DFI,25953.00865157
11474,0.00161985,,2021-04-03 20:01:26.392626,0.002,['8.25000000@0'],1.0,0.0,1573.0,9357.50604265,0.00161867,5780960.66621469,617.7886116,ETH-DFI,232505.98633722
11475,5.789e-05,5.777e-05,2021-04-03 20:01:26.392626,0.002,['44.00000000@0'],2.0,0.0,3804.0,1749.48655492,5.736e-05,30497271.04890151,17432.12656486,BTC-DFI,230987.10492679
11476,3.38,3.38667,2021-04-03 20:01:26.392626,0.002,['2.75000000@0'],3.0,0.0,1191.0,5479492.23258149,3.35412637,1633657.06213435,0.29814022,USDT-DFI,2990313.88816741
11477,58.58901022707575,,2021-04-03 20:01:26.392626,0.002,['0.10000000@0'],7.0,0.0,222.0,5268408.37745544,59.04822872,89222.12386722,0.0169353,DOGE-DFI,675423.68963731
11478,0.016452492211838,,2021-04-03 20:01:26.392626,0.002,['2.00000000@0'],9.0,0.0,505.0,12009.6007418,0.01637378,733465.1561403,61.07323398,LTC-DFI,91965.20408799
11479,0.0061025150306028,,2021-04-03 20:01:26.392626,0.002,['1.00000000@0'],11.0,0.0,378.0,2035.35269477,0.0060481,336527.38083584,165.34106432,BCH-DFI,25991.77980878
11480,0.00163462,,2021-04-03 21:00:42.233307,0.002,['8.25000000@0'],1.0,0.0,1573.0,9358.17382164,0.00161853,5781873.35806297,617.84205639,ETH-DFI,232532.63511564
11481,5.777e-05,5.822e-05,2021-04-03 21:00:42.233307,0.002,['44.00000000@0'],2.0,0.0,3805.0,1749.70576895,5.737e-05,30496672.39005495,17429.60041124,BTC-DFI,230999.30865952
11482,3.36,3.375,2021-04-03 21:00:42.233307,0.002,['2.75000000@0'],3.0,0.0,1191.0,5480360.0384591,3.35549019,1633251.69062454,0.29801904,USDT-DFI,2990179.61135601
11483,58.80294014700735,,2021-04-03 21:00:42.233307,0.002,['0.10000000@0'],7.0,0.0,222.0,5267861.95533838,59.03585696,89231.56580234,0.01693885,DOGE-DFI,675424.3979308
11484,0.0166098175886104,,2021-04-03 21:00:42.233307,0.002,['2.00000000@0'],9.0,0.0,505.0,12017.24514869,0.01639369,733040.53610354,60.99904986,LTC-DFI,91967.83576768
11485,0.0061455170647839,,2021-04-03 21:00:42.233307,0.002,['1.00000000@0'],11.0,0.0,378.0,2035.45815858,0.00604735,336586.54544605,165.36156443,BCH-DFI,25994.73795025
11486,0.00164147,,2021-04-03 22:00:42.998351,0.002,['8.25000000@0'],1.0,0.0,1573.0,9373.55271248,0.00162197,5779108.33440775,616.53340112,ETH-DFI,232667.97108315
11487,5.788e-05,5.823e-05,2021-04-03 22:00:42.998351,0.002,['44.00000000@0'],2.0,0.0,3809.0,1749.54624854,5.735e-05,30502057.97420643,17434.26788497,BTC-DFI,231009.1731005
11488,3.35,3.33367,2021-04-03 22:00:42.998351,0.002,['2.75000000@0'],3.0,0.0,1191.0,5466754.65132475,3.3388502300000003,1637316.52308177,0.29950429,USDT-DFI,2990179.68153588
11489,58.68030618858274,,2021-04-03 22:00:42.998351,0.002,['0.10000000@0'],7.0,0.0,222.0,5267861.95533838,59.03585696,89231.56580234,0.01693885,DOGE-DFI,675424.3979308
11490,0.016750837541877,,2021-04-03 22:00:42.998351,0.002,['2.00000000@0'],9.0,0.0,505.0,12060.10529289,0.01651084,730435.4040046,60.56625429,LTC-DFI,91967.83605826
11491,0.0062344139650872,,2021-04-03 22:00:42.998351,0.002,['1.00000000@0'],11.0,0.0,378.0,2045.57011973,0.00610679,334966.10991892,163.75195682,BCH-DFI,25996.42321972
11492,0.0016393,,2021-04-03 23:00:43.449660,0.002,['8.25000000@0'],1.0,0.0,1573.0,9390.05304494,0.0016269,5771712.17385988,614.66236092,ETH-DFI,232723.59584895
11493,5.814e-05,5.777e-05,2021-04-03 23:00:43.449660,0.002,['44.00000000@0'],2.0,0.0,3809.0,1751.15597723,5.733e-05,30542734.41522059,17441.4699846,BTC-DFI,231269.47436133
11494,3.35,3.34121,2021-04-03 23:00:43.449660,0.002,['2.75000000@0'],3.0,0.0,1190.0,5442143.31321214,3.31603233,1641161.1097936,0.30156521,USDT-DFI,2986941.81730664
11495,58.6587287690422,,2021-04-03 23:00:43.449660,0.002,['0.10000000@0'],7.0,0.0,222.0,5267861.95533838,59.03585696,89231.56580234,0.01693885,DOGE-DFI,675424.3979308
11496,0.016788613811767,,2021-04-03 23:00:43.449660,0.002,['2.00000000@0'],9.0,0.0,504.0,12091.1991866,0.01659698,728517.64019819,60.25189304,LTC-DFI,91965.35137694
11497,0.0062031293398759,,2021-04-03 23:00:43.449660,0.002,['1.00000000@0'],11.0,0.0,378.0,2055.20571702,0.00616446,333395.74002783,162.22013069,BCH-DFI,25996.42635668
11498,0.00165365,,2021-04-04 00:01:09.412451,0.002,['8.25000000@0'],1.0,0.0,1574.0,9406.34354942,0.00163241,5762242.87600833,612.59115677,ETH-DFI,232734.22905075
11499,5.825e-05,5.823e-05,2021-04-04 00:01:09.412451,0.002,['44.00000000@0'],2.0,0.0,3810.0,1761.25907872,5.733e-05,30719347.21004037,17441.69701164,BTC-DFI,232605.271954
11500,3.32,3.30343,2021-04-04 00:01:09.412451,0.002,['2.75000000@0'],3.0,0.0,1190.0,5467168.95108114,3.31596521,1648741.34421479,0.30157131,USDT-DFI,3000707.60653323
11501,59.24022625484002,,2021-04-04 00:01:09.412451,0.002,['0.10000000@0'],7.0,0.0,222.0,5268068.59024328,59.03585696,89235.06596166,0.01693885,DOGE-DFI,675450.89183998
11502,0.0170265141802143,,2021-04-04 00:01:09.412451,0.002,['2.00000000@0'],9.0,0.0,504.0,12371.92090678,0.01659698,745431.65525838,60.25189304,LTC-DFI,94100.51359179
11503,0.0062588368366481,,2021-04-04 00:01:09.412451,0.002,['1.00000000@0'],11.0,0.0,378.0,2110.31091685,0.00616446,342334.91274584,162.22013069,BCH-DFI,26693.45549458
11504,0.00167443,,2021-04-04 01:00:55.389227,0.002,['8.25000000@0'],1.0,0.0,1574.0,9406.38922915,0.00163237,5762405.7691393,612.60549917,ETH-DFI,232738.08373273
11505,5.894e-05,5.846e-05,2021-04-04 01:00:55.389227,0.002,['44.00000000@0'],2.0,0.0,3810.0,1760.95491296,5.729e-05,30737208.31946433,17454.852531,BTC-DFI,232652.79187975
11506,3.36,3.30343,2021-04-04 01:00:55.389227,0.002,['2.75000000@0'],3.0,0.0,1189.0,5492111.12242158,3.31596521,1656263.18768998,0.30157131,USDT-DFI,3014397.35417636
11507,59.7737137977656,,2021-04-04 01:00:55.389227,0.002,['0.10000000@0'],7.0,0.0,222.0,5268068.66609618,59.03585696,89235.06724652,0.01693885,DOGE-DFI,675450.90156552
11508,0.0170888007323771,,2021-04-04 01:00:55.389227,0.002,['2.00000000@0'],9.0,0.0,504.0,12371.92106183,0.01659698,745431.66460044,60.25189304,LTC-DFI,94100.51477108
11509,0.0062822526363024,,2021-04-04 01:00:55.389227,0.002,['1.00000000@0'],11.0,0.0,378.0,2110.36810395,0.00616446,342344.18964501,162.22013069,BCH-DFI,26694.17885778
11510,0.00166962,,2021-04-04 02:00:56.167038,0.002,['8.25000000@0'],1.0,0.0,1574.0,9410.58109357,0.00163379,5759952.57304454,612.07193432,ETH-DFI,232740.37923027
11511,5.87e-05,5.778e-05,2021-04-04 02:00:56.167038,0.002,['44.00000000@0'],2.0,0.0,3810.0,1761.3098399,5.731e-05,30732025.11003415,17448.39233497,BTC-DFI,232656.61777167
11512,3.35,3.30343,2021-04-04 02:00:56.167038,0.002,['2.75000000@0'],3.0,0.0,1189.0,5491482.84141355,3.31520652,1656452.7121718,0.30164033,USDT-DFI,3014397.38263146
11513,59.09018750110243,,2021-04-04 02:00:56.167038,0.002,['0.10000000@0'],7.0,0.0,222.0,5268068.66609618,59.03585696,89235.06724652,0.01693885,DOGE-DFI,675450.90156552
11514,0.016911504871523,,2021-04-04 02:00:56.167038,0.002,['2.00000000@0'],9.0,0.0,504.0,12371.92106183,0.01659698,745431.66460044,60.25189304,LTC-DFI,94100.51477108
11515,0.0061797856444501,,2021-04-04 02:00:56.167038,0.002,['1.00000000@0'],11.0,0.0,379.0,2110.3947077,0.00616446,342348.50531015,162.22013069,BCH-DFI,26694.51537028
11516,0.00166674,,2021-04-04 03:03:04.619739,0.002,['8.25000000@0'],1.0,0.0,1574.0,9410.95568466,0.00163376,5760301.61491527,612.08466046,ETH-DFI,232752.06317536
11517,5.884e-05,5.817e-05,2021-04-04 03:03:04.619739,0.002,['44.00000000@0'],2.0,0.0,3810.0,1761.30694014,5.731e-05,30732206.89662019,17448.52427265,BTC-DFI,232657.11435885
11518,3.37,3.33035,2021-04-04 03:03:04.619739,0.002,['2.75000000@0'],3.0,0.0,1191.0,5492224.84147087,3.31323803,1657660.80725482,0.30181954,USDT-DFI,3015700.13912392
11519,58.912994073737394,,2021-04-04 03:03:04.619739,0.002,['0.10000000@0'],7.0,0.0,222.0,5268068.66609618,59.03585696,89235.06724652,0.01693885,DOGE-DFI,675450.90156552
11520,0.0168138502220226,,2021-04-04 03:03:04.619739,0.002,['2.00000000@0'],9.0,0.0,504.0,12371.58669449,0.01659609,745451.81155703,60.25514996,LTC-DFI,94100.51478035
11521,0.0061658372365339,,2021-04-04 03:03:04.619739,0.002,['1.00000000@0'],11.0,0.0,379.0,2110.39488754,0.00615779,342719.09935997,162.395721,BCH-DFI,26708.96107645
11522,0.00166871,,2021-04-04 04:00:56.599579,0.002,['8.25000000@0'],1.0,0.0,1575.0,9410.80115544,0.00163363,5760665.66522405,612.13339545,ETH-DFI,232757.50703038
11523,5.877e-05,5.815e-05,2021-04-04 04:00:56.599579,0.002,['44.00000000@0'],2.0,0.0,3810.0,1761.37118002,5.731e-05,30733923.45715974,17448.86245771,BTC-DFI,232667.85470179
11524,3.37,3.36116,2021-04-04 04:00:56.599579,0.002,['2.75000000@0'],3.0,0.0,1191.0,5492216.22768693,3.31317343,1657690.52766071,0.30182543,USDT-DFI,3015724.80855972
11525,58.78043675434313,,2021-04-04 04:00:56.599579,0.002,['0.10000000@0'],7.0,0.0,222.0,5268068.66609618,59.03585696,89235.06724652,0.01693885,DOGE-DFI,675450.90156552
11526,0.0168558995648476,,2021-04-04 04:00:56.599579,0.002,['2.00000000@0'],9.0,0.0,504.0,12371.58669449,0.01659609,745451.81155703,60.25514996,LTC-DFI,94100.51478035
11527,0.0061447013346947,,2021-04-04 04:00:56.599579,0.002,['1.00000000@0'],11.0,0.0,379.0,2110.39490625,0.00615754,342732.94677696,162.40228109,BCH-DFI,26709.50077102
11528,0.00167273,,2021-04-04 05:00:49.170747,0.002,['8.25000000@0'],1.0,0.0,,9410.80392131,0.0016336,5760763.30296338,612.14359061,ETH-DFI,232759.51373471
11529,5.86e-05,5.805e-05,2021-04-04 05:00:49.170747,0.002,['44.00000000@0'],2.0,0.0,3810.0,1761.36320334,5.73e-05,30734254.48793946,17449.12941842,BTC-DFI,232668.58087305
11530,3.37,3.36113,2021-04-04 05:00:49.170747,0.002,['2.75000000@0'],3.0,0.0,,5493573.53868125,3.31649054,1656441.79158602,0.30152354,USDT-DFI,3014961.13705173
11531,58.9913701052042,,2021-04-04 05:00:49.170747,0.002,['0.10000000@0'],7.0,0.0,222.0,5268068.66609618,59.03585696,89235.06724652,0.01693885,DOGE-DFI,675450.90156552
11532,0.0169901688933703,,2021-04-04 05:00:49.170747,0.002,['2.00000000@0'],9.0,0.0,504.0,12371.58680618,0.01659609,745451.81828693,60.25514996,LTC-DFI,94100.51562988
11533,0.0061697881767085,,2021-04-04 05:00:49.170747,0.002,['1.00000000@0'],11.0,0.0,379.0,2111.3006082,0.00616282,342586.22208852,162.26311912,BCH-DFI,26709.51247645
11534,0.001671,,2021-04-04 06:01:24.147474,0.002,['8.25000000@0'],1.0,0.0,1575.0,9410.89480378,0.00163358,5760868.83663038,612.14889303,ETH-DFI,232762.76964696
11535,5.86e-05,5.81e-05,2021-04-04 06:01:24.147474,0.002,['44.00000000@0'],2.0,0.0,3812.0,1761.68462929,5.732e-05,30730970.09736934,17444.081413,BTC-DFI,232677.37569737
11536,3.37,3.35966,2021-04-04 06:01:24.147474,0.002,['2.75000000@0'],3.0,0.0,1193.0,5507159.88405329,3.32093835,1658314.39647175,0.30111971,USDT-DFI,3020392.86523274
11537,58.79684555795939,,2021-04-04 06:01:24.147474,0.002,['0.10000000@0'],7.0,0.0,222.0,5268068.66609618,59.03585696,89235.06724652,0.01693885,DOGE-DFI,675450.90156552
11538,0.0169653644784534,,2021-04-04 06:01:24.147474,0.002,['2.00000000@0'],9.0,0.0,504.0,12371.58680618,0.01659609,745451.81828693,60.25514996,LTC-DFI,94100.51562988
11539,0.0061741966215968,,2021-04-04 06:01:24.147474,0.002,['1.00000000@0'],11.0,0.0,379.0,2111.30066052,0.0061625,342604.19482442,162.27162773,BCH-DFI,26710.21341419
11540,0.00165977,,2021-04-04 07:01:04.776142,0.002,['8.25000000@0'],1.0,0.0,1574.0,9402.43534764,0.00163355,5755816.06156342,612.16225889,ETH-DFI,232556.0779356
11541,5.827e-05,5.777e-05,2021-04-04 07:01:04.776142,0.002,['44.00000000@0'],2.0,0.0,3814.0,1761.56870761,5.73e-05,30740307.05602657,17450.529703,BTC-DFI,232705.06347666
11542,3.34,3.30342,2021-04-04 07:01:04.776142,0.002,['2.75000000@0'],3.0,0.0,1193.0,5499314.66648303,3.31123499,1660804.70582463,0.30200212,USDT-DFI,3020506.08229946
11543,58.58724061113158,,2021-04-04 07:01:04.776142,0.002,['0.10000000@0'],7.0,0.0,222.0,5268068.66609618,59.03585696,89235.06724652,0.01693885,DOGE-DFI,675450.90156552
11544,0.0168695388655992,,2021-04-04 07:01:04.776142,0.002,['2.00000000@0'],9.0,0.0,504.0,12371.50403162,0.01659586,745456.81066038,60.25595665,LTC-DFI,94100.51592947
11545,0.0060906670556913,,2021-04-04 07:01:04.776142,0.002,['1.00000000@0'],11.0,0.0,379.0,2104.31521295,0.00611999,343842.58546854,163.3988023,BCH-DFI,26714.14060543
11546,0.00165167,,2021-04-04 08:00:50.490673,0.002,['8.25000000@0'],1.0,0.0,1576.0,9411.95569222,0.00163344,5762021.00224294,612.20230849,ETH-DFI,232799.16517425
11547,5.83e-05,5.777e-05,2021-04-04 08:00:50.490673,0.002,['44.00000000@0'],2.0,0.0,3816.0,1762.32327748,5.731e-05,30746754.12532947,17446.71622864,BTC-DFI,232779.30400786
11548,3.35,3.31313,2021-04-04 08:00:50.490673,0.002,['2.75000000@0'],3.0,0.0,1192.0,5498837.84718166,3.3094664,1661548.16905941,0.30216351,USDT-DFI,3021051.09609661
11549,58.74616396317405,,2021-04-04 08:00:50.490673,0.002,['0.10000000@0'],7.0,0.0,222.0,5267281.72263449,59.01316241,89256.04910608,0.01694537,DOGE-DFI,675479.84914813
11550,0.0167567026810724,,2021-04-04 08:00:50.490673,0.002,['2.00000000@0'],9.0,0.0,503.0,12371.60897077,0.01659546,745481.35986913,60.25742986,LTC-DFI,94102.46446605
