DateHour,ETHpool_nbTrades,ETHpool_baseDFI,ETHpool_quoteDFI,ETHpool_baseETH,ETHpool_quoteETH,BTCpool_nbTrades,BTCpool_baseDFI,BTCpool_quoteDFI,BTCpool_baseBTC,BTCpool_quoteBTC,USDTpool_nbTrades,USDTpool_baseDFI,USDTpool_quoteDFI,USDTpool_baseUSDT,USDTpool_quoteUSDT,DOGEpool_nbTrades,DOGEpool_baseDFI,DOGEpool_quoteDFI,DOGEpool_baseDOGE,DOGEpool_quoteDOGE,LTCpool_nbTrades,LTCpool_baseLTC,LTCpool_quoteLTC,LTCpool_baseDFI,LTCpool_quoteDFI,BCHpool_nbTrades,BCHpool_baseBCH,BCHpool_quoteBCH,BCHpool_baseDFI,BCHpool_quoteDFI,BTC-USD,ETH-USD,USDT-USD,DOGE-USD,LTC-USD,BCH-USD,DFI-USD,USDCpool_nbTrades,USDCpool_baseDFI,USDCpool_quoteDFI,USDCpool_baseUSDC,USDCpool_quoteUSDC,USDC-USD
2021-06-19 12:00:00+00:00,5.0,1243.57332428,,,1.5928472900000004,26.0,1100.6103761200002,3337.97130215,0.26608818,0.08738127,33.0,35185.46761072001,45003.11344300999,126368.81168477,98331.81677915,4.0,530.9006478599999,,,5226.31942436,10.0,49.72647662,20.69779682,1138.5266247,2721.07156214,1.0,5.53095218,,,1093.88088865,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 13:00:00+00:00,4.0,1307.91608465,,,1.67471865,27.0,31115.83569526,84.5660884,0.00673349,2.468867859999999,20.0,45051.5,28699.49938195,80219.14466805,125632.87272254,,,,,,1.0,,9.48326396,520.0,,4.0,8.27,10.34925328,2045.50998083,1626.68612623,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 14:00:00+00:00,6.0,742.0,,,0.94984517,20.0,2976.99005412,99.60534755,0.00792816,0.2360175,12.0,116.90346602,9952.054624650002,27873.95686184,327.43376613000004,1.0,,167.32425222,1650.9976127,,2.0,,5.73077482,314.50367325,,2.0,,0.85732292,170.2,,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 15:00:00+00:00,8.0,105.87532726,35.01601214,0.045,0.1355189,18.0,1097.97548874,1518.5259834,0.12086631,0.08704385,17.0,17600.993396489997,11959.32037266,33760.485862999994,49391.1640994,3.0,334.08015651000005,,,3280.67855221,3.0,,8.83155998,485.06558129,,,,,,,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 16:00:00+00:00,6.0,2380.58741408,155.62605713,0.2,3.04628335,17.0,2219.61603593,19990.73951126,1.59175,0.17595518,12.0,344.39952836,7767.30325013,21810.20473565,964.93626878,,,,,,3.0,,0.9735418,53.5,,,,,,,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 17:00:00+00:00,4.0,198.0,,,0.25328489,19.0,1435.85607947,6276.368926110001,0.50005515,0.11394761,11.0,18.0,1718.0889116699998,4842.07475298,50.54837638000001,,,,,,,,,,,2.0,0.02475785,0.03093763,6.14405,4.89714548,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 18:00:00+00:00,4.0,89.70934776,4001.65408261,5.14192779,0.1147922,20.0,1731.70921263,449.0217342,0.03577869,0.13742958,6.0,66.0,3680.39086388,10395.26035657,185.80048544,,,,,,3.0,21.74062811,,,1188.5937682600002,3.0,1.2,0.42262705,83.90986627000001,237.2916001,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 19:00:00+00:00,5.0,150.78286005,2332.93526801,3.0,0.19308243,26.0,18661.25836415,4966.79083954,0.39558141,1.48040465,9.0,102.02368087,313.90387752,888.0,287.45286431,,,,,,4.0,5.63260269,0.98551356,54.0,307.47717985,,,,,,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 20:00:00+00:00,5.0,29.54708928,1.71105661,0.00220094,0.0378547,30.0,1737.0887262800002,7322.15636287,0.58308943,0.1377722699999999,7.0,2.0,2009.89825993,5691.07922745,5.64042444,,,,,,1.0,0.00657267,,,0.35872197,,,,,,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 21:00:00+00:00,11.0,153.87120492,22056.24859911,28.45000186,0.19749784,22.0,1094.27719801,6278.230788239999,0.50007926,0.08680345,6.0,169.5,553.0682998999999,1567.46872172,478.39075399,3.0,,410.06634314,4044.46569482,,5.0,11.28490635,0.0411119999999999,2.25,615.52087119,1.0,,0.05038405,10.0,,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 22:00:00+00:00,4.0,21.87722094,,,0.0281849499999999,18.0,1293.73220423,5.02120367,0.0004,0.10264999,18.0,12126.52567291,2490.44395319,7001.0,34072.19850574,1.0,10.11961104,,,99.59571249,8.0,13.28331574,0.27955664,15.3,723.56471509,1.0,,0.0051845,1.02901862,,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-19 23:00:00+00:00,1.0,11.08388942,,,0.01427957,15.0,34610.43011678,148.72517269000002,0.01184729,2.743815,4.0,655.61556615,586.15762753,1648.0,1835.96885131,1.0,,0.26556462,2.62401335,,1.0,0.01165596,,,0.63445406,,,,,,35881.11137137543,2231.554315497782,1.000877118764245,0.2932374415873934,156.0924291679616,564.3121977206177,2.850734326750097,,,,,,
2021-06-20 00:00:00+00:00,1.0,5.64353958,,,0.00727066,10.0,849.0020949599999,,,0.06724996,5.0,867.87798968,124.80651222,351.0,2430.2843718,,,,,,5.0,12.81156907,0.62211874,34.0,696.91043198,,,,,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 01:00:00+00:00,2.0,1004.3,,,1.29368808,2.0,2312.5,,,0.18316069,2.0,1277.508344,8.04351359,22.58261869,3574.20646731,4.0,,667.83208013,6619.38025132,,1.0,3.23096285,,,175.59906189,1.0,6.475,,,1276.76060676,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 03:00:00+00:00,3.0,29.9,14.98106493,0.01937275,0.03851068,7.0,397.28123581,,,0.03146398,4.0,62.95819145,4.55361355,12.7845744,176.04889745,,,,,,1.0,3.23286269,,,175.60159779,,,,,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 04:00:00+00:00,2.0,18.3,159.85651108,0.20672217,0.02357094,5.0,348.34957043,880.31723599,0.07,0.0275893,1.0,,1117.59079229,3139.0,,,,,,,,,,,,,,,,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 05:00:00+00:00,5.0,1322.671661,35.2476365,0.04558222,1.70336421,8.0,556.0,,,0.04403436,4.0,,3399.38991772,9565.703335,,,,,,,1.0,,0.18339729,10.0,,,,,,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 06:00:00+00:00,9.0,3990.03,218.33670957,0.28226698,5.1352586,19.0,5046.06410532,762.8177812,0.06064949,0.3995946299999999,9.0,2026.59601672,762.7713537,2150.07934637,5686.73730381,1.0,0.2,,,1.9804044,4.0,0.23402712,0.12695697,6.9224507,12.70963794,3.0,,0.03177669,6.275,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 07:00:00+00:00,7.0,314.44087253000004,0.00145859,1.88e-06,0.40447103,39.0,4789.55240852,868.0514703700001,0.0690065699999999,0.3792117699999999,15.0,1019.88327701,3877.64305453,10929.3527683,2863.8847218900005,1.0,,0.00127686,0.0126942,,2.0,5.397e-05,0.18339573,10.0,0.00293146,1.0,,0.00101279,0.2,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 08:00:00+00:00,12.0,1724.6349682,,,2.21785419,34.0,5539.06326237,2.98897934,0.00023757,0.4384515799999999,12.0,6507.88249009,851.0329101499999,2396.03271257,18247.18313643,1.0,,94.7100796,942.0,,2.0,,0.17789031,9.7,,3.0,0.00519099,0.67805953,133.93531402,1.02153212,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 09:00:00+00:00,19.0,132297.75565535,53204.75958928999,66.84375114999999,167.23719406,23.0,6401.84016454,,,0.50660204,14.0,4295.12877906,412.35916546,1158.11500699,11997.562116080002,,,,,,5.0,12.28447763,0.37001927,20.14971131,666.72608764,2.0,0.00406532,0.00515991,1.01949326,0.80001604,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 10:00:00+00:00,11.0,324.3174827,20833.54970808,26.4223373,0.40990859,31.0,4600.6462212900005,12829.01590106,1.01923957,0.36399673,21.0,37260.58036009,3374.72491592,9324.64968523,102487.49335087,6.0,,744.08563009,7429.91187648,,6.0,12.69703088,0.04798582,2.61070019,688.1983802699999,2.0,1.45,1.15475758,228.0,285.18272759,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 11:00:00+00:00,8.0,360.52089497,3931.37863926,5.00118165,0.45658296,42.0,3019.60961277,4366.3543764,0.34702149,0.23903322,26.0,15409.23983033,14487.41819504,39481.99403093,41824.20632391001,2.0,3.0,1058.07713398,10655.0,30.23945551,2.0,1.2,0.05516603,3.0,64.99270046,4.0,10.51865885,0.02804731,5.51377332,2060.95883161,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 12:00:00+00:00,13.0,1499.30846041,7834.93021257,9.98,1.90204125,27.0,14552.36577409,4856.79561497,0.38577818,1.1515397799999996,24.0,13539.454965059998,578.5680816800001,1564.41862541,36511.88187555,8.0,,2604.66911481,26687.35307153,,3.0,28.23979782,29.88185987,1627.47969059,1532.04382887,1.0,7.058,,,1373.39545813,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 13:00:00+00:00,4.0,14.5,3920.07380959,5.0,0.01842994,25.0,1960.52587327,1536.3379748900002,0.12204903,0.1551234699999999,22.0,18263.6829366,20736.261998340004,55623.98471450999,48760.93063231999,4.0,1533.58174419,,,15729.91959054,1.0,,10.84085836,589.92593613,,1.0,,0.01283174,2.5,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 14:00:00+00:00,3.0,39.93272793,,,0.0507552999999999,26.0,2805.75725618,52.62016131,0.0041797,0.22197672,7.0,2754.0495885500004,648.8043388499999,1751.575,7399.354173209999,1.0,,181.38639999,1855.98661608,,3.0,1.85,9.74995001,531.16361787,100.42634764,1.0,,0.08212006,16.0,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 15:00:00+00:00,6.0,1201.75,,,1.52720429,24.0,9355.446509480002,602.69541425,0.04785097,0.7399427000000001,17.0,1207.65907855,9461.34459425,25588.938529090003,3262.24215485,2.0,1066.747998,,,10826.26904329,,,,,,1.0,,0.04105805,8.0,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 16:00:00+00:00,12.0,1200.18274359,,,1.5247416500000004,21.0,1495.22354619,345.03784593,0.02739227,0.11823343,12.0,166.85754594,6477.75620536,17615.655825740003,452.56636247,12.0,3177.694815,1040.88002657,10514.485322739998,31835.04801808,1.0,,0.25689236,14.0,,1.0,,0.08538694,16.63813502,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 17:00:00+00:00,11.0,598.94584795,1725.7122016100002,2.2011708700000003,0.7609189599999999,27.0,7274.35266006,75.72136885,0.0060109,0.5751038599999999,13.0,4220.40954536,3812.37408141,10389.21048877,11455.45548908,11.0,1353.71494683,1930.16797211,19134.81080196,13337.04862737,7.0,4.274882909999999,25.78629898,1407.29310556,232.63418315,2.0,,5.76103744,1125.14900143,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 18:00:00+00:00,3.0,2009.2,,,2.5522234900000003,30.0,3676.95990495,,,0.2906712199999999,8.0,581.33,725.41452457,1976.81303774,1577.78253964,1.0,,144.70176263,1446.7718671,,2.0,,34.92408077,1911.4898,,1.0,,0.02554317,5.0,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 19:00:00+00:00,12.0,2363.97869982,3.40757516,0.00434252,3.00121502,43.0,5563.35970864,687.23517983,0.05453041,0.4397176899999999,25.0,187.86836735,8583.696464199998,23477.07230717,513.51343608,7.0,,796.9115245,8003.06983407,,3.0,19.85786904,,,1083.47997529,3.0,0.0157229,0.12260019,24.0,3.06571621,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 20:00:00+00:00,15.0,7717.22972589,,,9.784928140000002,52.0,14551.43499763,24608.86021939,1.95307175,1.1502384100000005,24.0,3.6,34696.94908203,96566.62252905,10.12115135,2.0,1909.731497,,,19003.22872712,1.0,6.5,,,354.13838684,5.0,14.873,10.45585206,2055.19929314,2906.82654798,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 21:00:00+00:00,10.0,33650.04618291,1443.07791405,1.82700942,42.44933771,43.0,2609.85204534,27991.66636142,2.2233766700000004,0.2064008199999999,23.0,25865.585454310003,39023.20942476,111950.07157173,74309.66239961001,5.0,84.99196121,1216.12153329,12103.07562759,840.05299952,1.0,1.74e-06,,,9.496e-05,2.0,0.00025193,,,0.0489589,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 22:00:00+00:00,4.0,1377.0,96.66569038,0.12189385,1.72971543,19.0,3571.24759445,17226.40619028,1.36958065,0.28277636,5.0,39.51950098,129.61019333,369.91618038,112.34469807,2.0,,1132.7909144300002,11396.45725369,,1.0,,0.00018288,0.01,,4.0,0.99948211,5.4175788,1059.202365,194.96189399,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-20 23:00:00+00:00,4.0,205.0,457.31572273,0.57669495,0.25748188,10.0,4481.6340893,30.25607446,0.00240584,0.35497109,3.0,1828.37,,,5193.60397451,1.0,,315.91599959,3200.0,,,,,,,,,,,,35581.64226773201,2176.308536317709,1.0042114667627022,0.2878349146270861,153.16409426458608,554.9983048960918,2.863788823333796,,,,,,
2021-06-21 00:00:00+00:00,4.0,34.192733540000006,5124.48704082,6.46657697,0.043003,10.0,446.39002749,1315.54833893,0.10460715,0.03535265,3.0,1468.61152852,0.04756053,0.13553779,4165.98068463,,,,,,1.0,0.242,,,13.17996053,1.0,,0.18387608,36.0,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 01:00:00+00:00,1.0,62.36680127,,,0.07843556,6.0,329.23722476,,,0.0260756599999999,1.0,1055.560546,,,2991.15444941,1.0,,1052.37963929,10729.0,,2.0,,3.62031993,198.0,,,,,,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 02:00:00+00:00,7.0,1401.2,3860.58929571,4.876,1.76252676,6.0,2833.46536944,,,0.22439398,6.0,4912.3340779,,,13885.77510266,4.0,,1497.84796752,15456.51132309,,2.0,,0.12705075,6.95,,,,,,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 04:00:00+00:00,3.0,409.45,,,0.51523474,17.0,2393.93986005,2651.4903991700003,0.210832,0.18959349,15.0,17661.14455127,,,49215.89398658,3.0,895.0,,,9345.48470606,7.0,98.76202773,,,5318.839062550001,2.0,,0.20179551,39.35,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 05:00:00+00:00,9.0,761.1,18066.79537274,22.87655706,0.9617092700000002,13.0,1111.0131926200002,6310.56611053,0.5018282900000001,0.08800289,27.0,33626.482145450005,11851.14133578,32218.866656100003,91833.82227050002,2.0,1100.806829,,,11385.49985185,5.0,5.36e-06,26.53211772,1428.98873934,0.00028716,4.0,1.0,0.06133674,11.95264497,194.16056792,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 06:00:00+00:00,12.0,1165.2424679100002,165.51091324,0.21,1.47248524,30.0,64682.84006176,393.31047119,0.03127087,5.11597467,17.0,1012.55909806,6531.42848435,17844.22220832,2751.0343201600003,3.0,1397.5154698299998,,,14283.87790664,3.0,,3.49040082,188.29732568,,2.0,,0.00133421,0.26,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 07:00:00+00:00,20.0,801.1978510299999,10276.30352123,13.05222053,1.01383539,38.0,5352.69789951,16719.28802501,1.32610791,0.4229170300000001,36.0,29361.331978810005,2247.63330455,6019.41204991,79154.03250099,12.0,390.61653851,2605.88977188,26890.40209658,4052.0473297,10.0,60.78292942,0.06672142,3.6,3255.8116483200006,4.0,2.44744923,0.5028458600000001,98.01,474.77476468,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 08:00:00+00:00,14.0,659.7550893499999,25842.73505466,33.00000132,0.8423973399999999,40.0,5753.51486461,20573.25408873,1.6326165899999998,0.4546983700000001,23.0,18115.41577424,10550.690631589998,27812.889453349995,47926.14982476,8.0,2139.41970929,2.4780000000000003e-05,0.00025672,21940.78519071,3.0,3.51938645,0.2425109,13.0,187.85532449,3.0,0.96024162,0.10285574,20.0,186.03132934,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 09:00:00+00:00,18.0,2247.46096875,16318.85345193,20.96077658,2.87243954,30.0,2324.9184700600003,2996.54245006,0.2378930699999999,0.1838360999999999,21.0,19732.197669,3886.76786933,10272.28812287,51734.86686623001,4.0,,1061.5879819100005,10875.00596173,,10.0,14.80060761,0.8687195700000001,46.5,789.60704543,8.0,13.08657909,1.0711988,206.3,2521.8718235100005,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 10:00:00+00:00,15.0,1664.68904082,8134.94503909,10.48000081,2.13760614,26.0,5588.1716554,6568.67045616,0.52146864,0.44185208,29.0,16327.69875252,8292.92792259,21582.26245425,42341.92705837,10.0,,1451.15619493,15044.54400168,,14.0,32.45621944,,,1727.24431107,,,,,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 11:00:00+00:00,7.0,2369.5793657500003,32613.09275377,42.2176005,3.0670550799999994,32.0,11156.693419459998,1935.71638452,0.153669,0.88206166,25.0,38286.0,20447.44534435,52167.15755904,97768.60871234002,33.0,,2443.99570381,25815.49038865,,6.0,15.86754513,,,842.22221977,7.0,13.99314071,0.0947291,18.24326832,2671.0867505,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 12:00:00+00:00,12.0,2110.79408637,16147.45414844,21.01152087,2.73190454,22.0,17007.55543208,3140.25374318,0.24922755,1.34397953,23.0,5605.66227515,12979.8398891,33296.79324127,14303.82452471,22.0,,3741.69404711,40728.47416804,,12.0,89.79653164000001,0.0001895,0.01,4739.08486617,2.0,,1.60161641,305.5,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 13:00:00+00:00,6.0,907.06516776,,,1.17781517,25.0,11215.77742962,12116.09987402,0.96117361,0.8862145699999999,27.0,7525.287452529999,2313.50565596,5950.03280126,19267.04731697,29.0,0.01,2760.9397721600003,31029.92767679999,0.11109491,2.0,,0.15550515,8.2,,1.0,,0.02629704,5.01914798,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 14:00:00+00:00,7.0,1259.05212014,,,1.6344114699999996,37.0,21299.14539985,,,1.6816686399999998,22.0,2151.93162582,26393.0555065,68395.15168994,5605.36656599,1.0,6.243822,,,70.85579364,2.0,,2.4839351,131.0,,1.0,,0.08906488,17.0,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 15:00:00+00:00,6.0,505.31290184000005,,,0.65581234,18.0,7979.97312972,378.65251099,0.03,0.6296327899999999,6.0,1380.66447278,138.86793413,362.65211449,3592.77806682,2.0,10.0,97.7013212,1113.57507793,113.47224758,2.0,,4.0392364800000005,213.1,,2.0,,0.01755031,3.35,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 16:00:00+00:00,5.0,72.3,,,0.09382645,36.0,1486.9702976499998,24211.04496246,1.91866126,0.11740018,9.0,1318.438394,81.08832214,211.66157456,3427.67879361,20.0,,1435.17627148,16484.088790210004,,9.0,36.87761750000001,0.41743119,22.0,1934.43470417,,,,,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 17:00:00+00:00,15.0,1180.2021872699995,10707.65429444,13.97,1.53496574,20.0,1555.23849268,5001.26597191,0.39658045,0.12283572,21.0,73673.90436302,8829.21432375,22633.31183524,186845.27731927004,38.0,1128.54080647,2699.86218183,31664.79960813,13288.30880317,2.0,,1.84524491,97.0,,,,,,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 18:00:00+00:00,11.0,2489.43335197,15291.67070169,20.0,3.23786613,37.0,52647.48170986,50277.19739739,3.99147249,4.16273741,23.0,12806.79016994,50435.56343864,127361.11200645,32516.75542802,21.0,,3110.87233421,37153.30058116,,3.0,,1.23629909,65.0,,,,,,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 19:00:00+00:00,14.0,6704.16431224,114.60874766,0.15,8.742953080000001,44.0,18816.701432009995,5769.31472879,0.45731961,1.4856062499999994,21.0,4629.23042138,11747.34290083,30136.512415930003,11859.43691928,2.0,50.11837101,191.75355784,2329.17858416,606.7851083,8.0,9.85625246,85.3913951,4505.931381060001,516.01838595,2.0,,0.0162927699999999,3.11,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 20:00:00+00:00,9.0,568.2760236299999,7636.3406043,10.0,0.74187391,30.0,20158.07665724,5254.24687971,0.41621899,1.59046776,19.0,25852.77077947,15987.5053304,40570.84535873,65545.88669989,13.0,,1530.72505227,18750.19967631,,4.0,6.41170483,0.01415728,0.75,338.40979009,,,,,,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 21:00:00+00:00,8.0,101.84626399,7622.582793,10.00000329,0.13301675,34.0,13035.18770079,0.00088576,7e-08,1.0278020800000005,19.0,4274.78756225,3411.7253388,8705.856618,10861.24149572,12.0,1916.013936,2930.54983282,36128.69313889,23441.29032945,25.0,45.20379822,14.81614218,782.07127592,2379.6311283800005,5.0,1.2195139199999998,0.20953584,40.0,231.7869154,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 22:00:00+00:00,10.0,156.623229,1286.23558323,1.6893,0.20488371,25.0,2867.7289086100004,11192.38845687,0.88595938,0.22610651,24.0,25409.537183870005,12032.55647954,30224.55757026,63864.85644698001,21.0,,1531.0219138099997,19258.947905430003,,17.0,50.10623198,,,2627.97909507,1.0,2.6,,,493.47835201,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-21 23:00:00+00:00,3.0,0.50161833,,,0.00065629,10.0,19039.5719576,,,1.5006955599999996,8.0,7056.588941460001,,,17671.223224780002,34.0,74.61348014000001,6565.83231675,86241.79471398,1010.68906481,10.0,109.68567305,0.79970641,42.0,5704.27089332,1.0,10.0,,,1889.28155915,35787.07740523232,2251.5605593660407,1.0011953646127407,0.2825465843747606,155.13342643666627,558.5691966432639,2.878322843003276,,,,,,
2021-06-22 00:00:00+00:00,5.0,619.87334553,3413.37779946,4.48493216,0.8109240600000001,11.0,6097.4968187,330.04377001,0.02610612,0.4803269600000001,15.0,27339.06135825,10771.60094041,26926.32548234,67934.4326473,18.0,74.58416973,1640.06365847,22478.72941628,1009.47186044,14.0,69.90836085000001,7.89513597,410.0,3603.97089434,8.0,1.77832609,1.63927154,310.0,334.93622093,31711.93546772701,1900.1222998935384,0.9972093465234796,0.1771588348656764,125.99259118847004,460.9766431929683,2.498706158612925,,,,,,
2021-06-22 01:00:00+00:00,3.0,82.83542353,,,0.10845144,8.0,10715.346286,12.37287127,0.00097843,0.84376458,9.0,0.01,16808.43116512,41888.190125830006,0.02498329,23.0,2125.851743,,,28944.52743808999,1.0,,4.25235619,219.33234881,,7.0,3.5467543900000007,,,666.7157757299999,31711.93546772701,1900.1222998935384,0.9972093465234796,0.1771588348656764,125.99259118847004,460.9766431929683,2.498706158612925,,,,,,
