,AMZN-USD,ARKF-USD,ARKG-USD,ARKK-USD,ARKQ-USD,ARKW-USD,ARKX-USD,BABA-USD,BCH-USD,BCO-USD,BTC-USD,BYDDF-USD,COIN-USD,CQQQ-USD,DFI-USD,DIS-USD,DOGE-USD,EEM-USD,ETH-USD,EUR-USD,FB-USD,GLD-USD,GLO-USD,GME-USD,GOOGL-USD,INTC-USD,KRBN-USD,LTC-USD,LZAGY-USD,MA-USD,MARA-USD,MCHI-USD,MIN1000,MIN200,MIN350,MIN500,MSFT-USD,MSTR-USD,NFLX-USD,NLLSF-USD,NSRGY-USD,NTDOF-USD,NVDA-USD,OTGLY-USD,PATH-USD,PDBC-USD,PLTR-USD,PYPL-USD,QQQ-USD,RBLX-USD,RIOT-USD,SEDG-USD,SGD-USD,SI-USD,SLV-USD,SNAP-USD,SOXL-USD,SOXS-USD,SOXX-USD,SPY-USD,SQ-USD,SQNXF-USD,SQQQ-USD,TCEHY-USD,TLRY-USD,TLT-USD,TQQQ-USD,TSLA-USD,TTWO-USD,TWTR-USD,U-USD,UBER-USD,URTH-USD,USDC-USD,USDT-USD,V-USD,VNQ-USD,VOO-USD,XAG-USD,XAU-USD,XCU-USD,nbLiquidation,nbLoans,nbVaults,sumBTC,sumDFI,sumLoanDUSD,sumInterest,sumLoanTSLA,sumUSDC,sumUSDT,AAPL-USD,AMD-USD,sumLoanAAPL,sumLoanARKK,sumLoanBABA,sumLoanGLD,sumLoanGME,sumLoanGOOGL,sumLoanPDBC,sumLoanPLTR,sumLoanQQQ,sumLoanSLV,sumLoanSPY,sumLoanTLT,sumLoanURTH,sumLoanVNQ,burnedAuction,burnedPayback,MIN150,MIN175,sumDUSD,sumLoanLiquidationAAPL,sumLoanLiquidationARKK,sumLoanLiquidationBABA,sumLoanLiquidationDUSD,sumLoanLiquidationGLD,sumLoanLiquidationGME,sumLoanLiquidationGOOGL,sumLoanLiquidationPDBC,sumLoanLiquidationPLTR,sumLoanLiquidationQQQ,sumLoanLiquidationSLV,sumLoanLiquidationSPY,sumLoanLiquidationTLT,sumLoanLiquidationTSLA,sumLoanLiquidationURTH,sumLoanLiquidationVNQ,sumLoanAMZN,sumLoanLiquidationAMZN,sumLoanCOIN,sumLoanEEM,sumLoanLiquidationCOIN,sumLoanLiquidationEEM,sumLoanLiquidationNVDA,sumLoanNVDA,burnedDFIPayback,dexfeetokens,dfipaybacktokens
2022-01-05 06:02:54.802077,3350.06827869,39.27341062,60.26106626,92.70630024,77.50233158,116.14966384,18.83273483,119.57724199,428.5646998,74.172,46346.16862318,34.66040373,250.0648071,60.22788411,3.55415022,155.72083845,0.16982347,49.02987106,3807.35640095,1.12934,336.51975783,169.57564351,10.94275484,148.93284775,2887.79959217,53.12314297,53.10018161,148.11854535,78.66079694,375.39755278,34.11835901,61.58128532,34.0,1687.0,161.0,121.0,329.03803337,551.28621665,591.11099002,1.80002979,141.12255944,465.60342179,292.940102,12.04994266,42.48143067,14.29723455,18.17152938,191.12794751,396.47011358,95.15599288,24.39436849,273.1812579,0.73746312,150.58375968,21.32144631,44.03288902,71.12731192,3.26284754,551.39225865,477.50680159,156.32896953,52.00007459,5.96716968,57.36979639,7.11144233,143.70094349,164.53393161,1149.62739274,181.90015589,40.84650326,129.73818386,44.42204408,136.04513767,0.99961499,1.0001284,222.45584875,114.9625505,439.04224604,22.483725,1786.85375,4.3394,412.0,9760.0,7450.0,880.4631702499994,50212964.05172766,78060067.87296967,120829.52961127018,2304.8758100399978,14647843.770723972,9199003.581574026,179.64154481,144.43446192,7477.669200110011,8529.361160080003,9208.103876430006,4120.27510485,13610.780421129992,281.47959781,28791.834905899992,55864.83862234,4236.209116900002,34181.75092463,6067.879742590001,4942.873358340001,2524.175390530001,3170.035428909999,62630.03181494,40352.90874184,4514.0,431.0,0.0,3155.2627519900016,3134.14969222,5152.360206319999,0.0,732.0440157500002,2502.9546333399994,180.83983638,14071.707425939998,18296.569396500017,1982.4109653899984,8303.860551160002,3141.0149172900024,307.22335288999994,2363.875540860004,874.0130319499999,1121.40394624,,,,,,,,,,,
2022-01-05 07:02:49.383306,3350.04801585,39.27278105,60.26123953,92.70657593,77.50337709,116.15159009,18.83313313,119.57742672,429.61100117,74.172,46390.59765238,34.66007938,250.06217538,60.2286324,3.55887609,155.71983931,0.17019875,49.02996746,3813.80601016,1.12961,336.52257769,169.5745277,10.94277129,148.9371183,2887.81548709,53.12370201,53.0996331,148.39245729,78.65959065,375.39582807,34.11875791,61.58144653,34.0,1687.0,161.0,121.0,329.04084472,551.28376319,591.10463887,1.79999392,141.12097204,465.60181175,292.94308245,12.04997601,42.48167496,14.2968947,18.17173411,191.12686804,396.46895432,95.15460553,24.39440296,273.17924314,0.73768617,150.58414557,21.32169267,44.03292286,71.12679568,3.26281264,551.40915424,477.50954849,156.32711199,51.99969079,5.9671259,57.3705523,7.1115319,143.70141077,164.53262764,1149.63694818,181.89693578,40.84735096,129.73983125,44.42119267,136.04498034,0.99997649,1.00007751,222.45405596,114.9638929,439.04377816,22.483725,1786.85375,4.3394,471.0,9658.0,7450.0,880.439454089999,50099801.65711879,78175323.18847013,121067.95244323026,2299.0660024299964,14598083.28568192,9187103.244468857,179.64249994,144.43517744,7468.934202840004,8315.29199024999,9238.12871821,4119.817440839998,13307.79045956,272.1725283599999,28739.421972920005,55688.55405132997,4152.436691350003,34181.894705269995,5859.310471509997,4999.343619490003,2510.061703710001,3047.682602579999,62630.03181494,40382.12923968,4462.0,433.0,0.0,3901.046638790003,3799.29443007,5219.029348039995,0.0,574.4520588100002,2822.072432330001,186.14574960000004,15794.139797909998,13994.20648385,1827.4196710599983,8198.98854022,2945.527628480002,357.2676499900001,3910.661811210002,761.8027505599999,1130.32245537,,,,,,,,,,,
2022-01-05 08:02:52.036915,3350.05302082,39.27273993,60.26090235,92.70898356,77.50320519,116.15045028,18.83280255,119.57542114,429.99233022,74.172,46417.83937108,34.66000125,250.06597381,60.228871,3.56225477,155.7161826,0.16998851,49.03017617,3817.77593407,1.12986999,336.52518979,169.57696612,10.94285591,148.93576151,2887.77966254,53.12246971,53.09953116,148.41288837,78.65888782,375.39580416,34.11826813,61.58117822,34.0,1690.0,161.0,121.0,329.03616075,551.28165013,591.11287432,1.79997634,141.12180623,465.60040208,292.94010795,12.05002343,42.48136178,14.29711364,18.17148645,191.12528597,396.47221697,95.15585202,24.39430134,273.18378813,0.73777325,150.58411805,21.32149698,44.03261022,71.12738128,3.26281883,551.3999085,477.49348105,156.32873492,52.00047451,5.96707562,57.37020385,7.11137815,143.70088654,164.53687843,1149.62291696,181.89789341,40.8467284,129.73809813,44.42162224,136.04315467,0.99968333,0.99987396,222.46027588,114.96345066,439.04912168,22.483725,1786.85375,4.3394,526.0,9684.0,7456.0,879.976462669999,50107852.549939685,78285044.0916864,121314.23625840012,2300.073224559995,14598285.78568192,9167964.064085374,179.6395292,144.43495758,7468.86679719,8384.196951039992,9245.170529790004,4119.837419149999,13315.753314140002,272.20398871,27937.186025470008,55795.73227707003,4189.897612479999,34220.46968046001,5859.80629203,4999.368403070003,2510.0736655199994,3051.4170326799995,62630.03181494,40449.27191842,4463.0,435.0,0.0,3561.9753192800017,4298.644857049999,4869.121903169997,0.0,645.5055180700002,3656.34438827,200.96260931,12779.534488229998,18268.8135638,2160.30362775,8470.85346753,3337.915250219995,351.8179210600001,3581.3453625699967,760.6570724800001,1309.4224650500005,,,,,,,,,,,
2022-01-05 09:02:26.151683,3350.04164015,39.27270916,60.26205835,92.70813118,77.50275915,116.15065768,18.83278452,119.57844486,430.2735798,74.172,46537.89857476,34.66062749,250.06393312,60.22895639,3.57251599,155.71703526,0.17016987,49.03030776,3819.5382793,1.12998,336.52391493,169.57700056,10.94275961,148.93633385,2887.83410669,53.1232367,53.10027406,148.7527919,78.65931208,375.39835962,34.11847149,61.58131028,34.0,1691.0,161.0,121.0,329.03584861,551.28888391,591.11256613,1.8000489,141.12150112,465.59980582,292.94374453,12.0497843,42.48094731,14.29727295,18.17150514,191.12733049,396.47177548,95.15644173,24.39425201,273.17917973,0.73762087,150.58348519,21.32105295,44.03307347,71.12746598,3.26285241,551.39821229,477.49877104,156.32998609,52.00048959,5.96711278,57.37033261,7.11150428,143.69893239,164.53437222,1149.624172,181.90215581,40.84718572,129.73886641,44.42209604,136.04228731,1.00538943,1.00503972,222.45986745,114.96254238,439.04858819,22.483725,1786.85375,4.3394,533.0,9687.0,7457.0,881.496030719999,50131996.694305874,78457659.55738766,121280.25979280008,2297.31319022,14658528.357458431,9141330.949642774,179.64105417,144.43387768,7471.671534609998,8413.021855259998,9250.202443669988,4098.692918769999,13390.226929049984,272.20509554999995,27937.28900913001,55864.12236959997,4220.524291830002,34361.84473250997,5854.303240999997,5077.457541660001,2510.082747829999,3162.14026748,62630.03181494,40566.84897942,4463.0,435.0,0.0,4253.015173660003,4387.401055599999,5332.269945179999,0.0,644.2046975800002,3991.607153219999,203.1031869,16485.82300458999,20232.215440860004,2248.711020870001,9248.127933549998,3476.4577373999964,410.70254620000014,3991.768889,869.14607896,1518.931445340001,,,,,,,,,,,
2022-01-05 10:02:06.722766,3350.11100948,39.2721701,60.2612317,92.70642547,77.50352248,116.14982344,18.83287365,119.57792236,430.66302081,74.172,46917.01218282,34.65957104,250.06368578,60.22909643,3.57994197,155.71860068,0.17054852,49.02978266,3834.21899028,1.13047999,336.52220867,169.57623734,10.9428582,148.93425933,2887.79624282,53.12328607,53.09981949,149.12120926,78.66131688,375.40075311,34.11819686,61.58089147,34.0,1690.0,161.0,121.0,329.03733105,551.28286227,591.11145326,1.79999059,141.12190332,465.60348927,292.9355752,12.04993835,42.48135408,14.29713668,18.17146708,191.12518398,396.47428764,95.1568716,24.39457034,273.18208445,0.73764264,150.58465182,21.32134892,44.03316088,71.12607618,3.26284947,551.40587336,477.5002568,156.32939739,51.99990961,5.96705972,57.36955555,7.11139252,143.70057767,164.53329788,1149.62002268,181.90015643,40.84702011,129.73844695,44.42111073,136.04439184,1.00004787,1.00508955,222.45780477,114.96287297,439.04672366,22.483725,1786.85375,4.3394,550.0,9703.0,7462.0,883.0421437799992,50144170.156925954,78696866.4731296,121631.5783185501,2290.480437299998,14713369.446161412,9113280.070984771,179.63966186,144.432521,7484.302714120005,8417.155980229998,9250.239317699996,4098.7103410400005,13408.526964679986,272.2063798200001,27937.40802627999,55864.34191194997,4270.706047719998,34431.98999245,5882.194272679999,5056.653343509998,2510.09326516,3921.745878740001,62630.03181494,40569.49289165,4467.0,437.0,0.0,4256.006857480002,4474.050866109998,5690.050572980001,0.0,733.02096914,4005.46304048,204.74055926999992,16589.007161569993,21096.301083240003,2268.5319552900005,9775.518777509998,3480.7478107899965,410.8229877100001,4111.236511740005,888.1399127599999,1518.931445340001,,,,,,,,,,,
2022-01-05 11:02:19.932114,3350.05963343,39.27308543,60.26210909,92.70770597,77.5027271,116.14945368,18.83298191,119.57676588,429.93861013,74.172,46778.70860508,34.65962629,250.06524604,60.22854934,3.57839337,155.71755327,0.1702009,49.02968302,3829.97047008,1.13101,336.5220248,169.57624094,10.94288548,148.93627694,2887.8147503,53.12289214,53.09914879,148.80683286,78.65971945,375.40266868,34.11856784,61.58132896,34.0,1689.0,161.0,121.0,329.03847916,551.28328313,591.1165699,1.79998793,141.11831609,465.59596819,292.94112141,12.04986712,42.48149206,14.29709521,18.17143689,191.12515496,396.46518624,95.15645788,24.39458479,273.18408002,0.73745768,150.58369548,21.32137328,44.03253989,71.12737756,3.26280699,551.39551347,477.49654047,156.33015932,51.99985264,5.96712632,57.37020667,7.11146286,143.70031975,164.53510071,1149.63092179,181.90087959,40.84716426,129.7383205,44.42116196,136.04608589,0.99982523,0.99970314,222.45943509,114.96260621,439.04319242,22.483725,1786.85375,4.3394,548.0,9718.0,7463.0,884.2687729799993,50153918.823389575,78736009.82210092,122017.80272759985,2288.20464879,14716540.709479954,9127056.246931352,179.63771004,144.43529423,7515.910452380003,8445.64902019,9294.028889799996,4083.733826660002,13484.113508149996,274.23079743000005,27954.26500816,55773.74267025,4270.728361989999,34384.50928905,5883.568788110005,5072.886523019999,2510.106521220001,4016.502244689999,62633.84268281,40593.86526547,4471.0,436.0,0.0,4233.989882630001,4216.472615109998,5553.728431189996,0.0,733.0210879400001,3919.8423276599992,217.6358748399999,16589.01253816999,21086.034607630005,2235.0566048900005,9420.90689293,3480.750924789997,410.82329371,4111.238785440005,888.1400588599997,1518.9315644400006,,,,,,,,,,,
2022-01-05 12:02:17.533901,3350.25545948,39.26959978,60.24967652,92.68894399,77.63981566,116.15074404,18.8298834,119.56900362,427.784846,74.172,46265.42013406,34.66016791,250.10030985,60.24020518,3.51954594,155.72431982,0.16890902,49.02955417,3795.43989661,1.13212,336.52612175,169.57356797,10.95010034,148.92513764,2887.9281958,53.12924825,53.10001252,147.93702064,78.65969707,375.39507094,34.12262529,61.58944928,34.0,1689.0,161.0,120.0,329.03143671,551.19715883,591.12285962,1.79999505,141.12159572,465.59740517,292.92393865,12.05001989,42.4855193,14.29824652,18.17080017,191.1294338,396.46982507,95.15313319,24.38857151,273.14606717,0.73787668,150.59283898,21.32070927,44.03093261,71.0701979,3.26002871,551.3974582,477.51962952,156.33062832,52.00045651,5.96997309,57.36994676,7.11086526,143.70019248,164.47778372,1149.60703752,181.90167414,40.84753677,129.73331513,44.42065506,136.04960962,0.99725039,0.99698212,222.45677244,114.96150352,439.07142222,22.483725,1786.85375,4.3394,461.0,9579.0,7466.0,883.6944478799993,49980542.90484141,78634543.81698631,122392.9644269401,2272.7985802599987,14724798.248692423,9125965.218342844,179.66395217,144.4273288,7440.556045340002,8204.91787907,9330.25837064001,4068.057038170001,13388.151090510004,267.86629878,27665.07121508999,55375.38390796002,3804.3289624000017,33304.295062430014,5883.596444340009,5153.261806429995,2491.16592943,4012.81453292,62649.62597961,40613.61654642,4409.0,436.0,0.0,3161.70757908,3361.261761809999,5157.798149019998,0.0,733.0211326400001,3145.51573695,190.15543623999991,14124.266716949996,18460.065672780005,2076.71292407,8303.876125359999,3338.8834508599966,310.77536577000006,2369.76648365,888.14028626,1251.77230681,,,,,,,,,,,
2022-01-05 13:02:07.324995,3350.43868266,39.27000986,60.25074969,92.68892572,77.64103019,116.15010493,18.83012554,119.56066333,426.05877555,74.172,46001.72111224,34.65990924,250.15400551,60.23956337,3.50021084,155.73214254,0.16853445,49.02872271,3779.67185472,1.13074,336.53551925,169.57035894,10.96006592,148.90908587,2888.00806505,53.14022161,53.09871211,147.70520556,78.65914063,375.38803235,34.12948542,61.58972226,34.0,1689.0,161.0,121.0,329.00695986,551.06813052,591.15723378,1.80001381,141.11984251,465.59590484,292.90035061,12.05017801,42.48965358,14.29998313,18.21184984,191.14313262,396.47641707,95.14951683,24.37962989,273.09812131,0.73753927,150.60989658,21.32007845,44.03054445,71.07010525,3.2599918,551.39432817,477.55561145,156.32751783,52.00004701,5.97010456,57.36939773,7.11000062,143.70001034,164.48079901,1147.50079753,181.90056977,40.84997006,129.72986234,44.38661807,136.05010747,0.99835227,0.99818162,222.45734934,114.96100184,439.07403503,22.483725,1786.85375,4.3394,610.0,9567.0,7467.0,882.1331252699994,49946318.65665823,78654952.62732561,122701.36909539002,2274.764537239999,14801884.182802793,9160617.278761543,179.61339459,144.41977907,7427.652538870006,8113.224996179997,9256.68134451,4041.275689689999,13435.79078225,266.20730314000014,27643.287115730032,54732.61680901,3818.5823800099993,33183.11100517,5839.901817610004,5170.976020630002,2487.70582193,3885.1291587200008,62649.62597961,40693.39546699,4407.0,436.0,0.0,4297.435353850004,4741.240348629999,5683.960780239997,47168.63091333999,748.5242303600002,4077.323630380002,225.9637338499999,16878.372436399997,21680.60776211,2735.011949910001,10621.96611258,3179.9392330399965,462.71131686,4121.106320799992,905.71501361,1612.8506625,,,,,,,,,,,
2022-01-05 14:02:22.261827,3347.5319247,39.27000096,60.25010735,92.69020018,77.64076051,116.14874381,18.82990359,119.2339618,427.8192468,74.172,46367.58789811,34.65933718,250.1496713,60.24069463,3.54496349,155.872727,0.1696071,49.02930394,3802.16772521,1.13267,336.33206459,169.56866903,10.95984999,148.54067325,2887.99126296,53.21584644,53.10002609,148.54522911,78.66015205,375.17358192,33.98315376,61.58982016,34.0,1688.0,161.0,120.0,328.25983745,551.06715623,590.9256332,1.80000129,141.11781068,465.59826816,291.38746836,12.05029991,42.48971516,14.30011885,18.19999802,190.82067577,396.4683603,94.90042148,24.29410177,273.09752247,0.73804006,150.61127407,21.32003481,43.90655886,71.0699501,3.26006499,551.39369306,477.40484412,155.67852969,51.99973367,5.96996838,57.36968251,7.11005844,143.70057396,164.48150837,1146.43579623,181.90046988,40.82726419,129.38256478,44.37575274,136.05018579,1.00023799,1.00009072,222.37374501,114.95849939,439.06716641,22.483725,1786.85375,4.3394,601.0,9559.0,7480.0,881.1465157199992,49861979.23274375,78448867.82344376,122637.02089082004,2269.7743758800007,14976956.75623192,9109492.437433995,179.53420464,144.01784082,7420.033402010007,7961.150304479997,9465.910102230002,4025.7528509999984,13312.28295183,264.0457899999999,27864.21778195,54451.63617976,3814.555889329997,33590.574569179975,5824.277162990004,5165.0047641300025,2483.808468530001,3839.908420420001,62649.62597961,40881.58088743,4399.0,436.0,0.0,4095.3943948800006,4701.849829990001,5391.69377752,47168.63091333999,768.5299329400001,4134.527756710003,219.8270258299999,16435.594147699998,21945.032631629994,2725.069395990001,10371.97794573,3499.559699349997,464.06390504,3873.034810129988,890.5681275500001,1622.5029474700002,,,,,,,,,,,
2022-01-05 15:02:19.227892,3328.30047822,38.89184372,60.24496253,92.41631339,77.68632146,115.572397,18.85392072,122.76759775,428.23541928,74.172,46336.43801704,33.79609222,246.4695663,59.51211759,3.53967698,157.16568188,0.16928105,49.02135879,3803.89607485,1.13372,334.85575948,170.30427975,10.93325691,146.33786172,2874.74996279,54.2489235,53.09958332,148.48305687,78.58013865,378.85405316,33.41565995,61.42687784,34.0,1687.0,161.0,120.0,323.73331522,546.99037552,590.83946033,1.79703213,139.96835369,463.90023366,290.13893923,12.13993206,42.11771179,14.32512253,18.34394271,192.44816354,394.85639425,94.72554222,23.89085855,270.31900851,0.73847608,149.94125428,21.40631752,44.00951509,70.00006554,3.30669563,548.48431411,477.0179386,154.91426889,52.39986379,6.04281823,56.92548993,7.18925048,143.81261059,162.56309025,1152.82819704,180.6610227,41.39515059,130.97640379,45.2521495,136.01139093,0.99981621,1.00009196,224.00916428,114.1553221,438.59200389,22.483725,1786.85375,4.3394,640.0,9589.0,7497.0,882.6609894899993,49809558.10731816,78504370.97665514,122760.02057702988,2269.7970372899986,14980436.917964658,9154512.435652196,178.88376491,142.68719442,7315.381937230005,7996.321274120001,9613.851374800004,4025.77087951,13392.268449730002,264.05283439000004,27886.843055159985,54912.64627303002,3824.791246450001,33658.72345591,5811.999031449998,5142.846716780001,2483.8194335,3845.2382634600017,62649.62597961,40966.1194171,4416.0,437.0,0.0,4366.416595340002,4947.258308199999,5841.390857799998,48919.00382631,809.17822087,4181.520934310003,216.89628179,16971.09891427,22758.77537496999,2740.0663998000027,10753.369608980003,3515.399306679997,470.06607165,4121.160993099996,914.48461714,1713.33377238,,,,,,,,,,,
2022-01-05 16:02:21.328476,3335.77665265,38.60257414,59.53869676,91.54350707,77.58714474,114.85290432,18.80272237,123.80225316,428.77269872,74.172,46503.75853058,33.8266869,245.71787698,59.50120615,3.57867367,157.96996909,0.1698582,48.97415913,3809.60937472,1.13359,332.88659934,170.13308688,10.90566761,145.26387936,2850.24240937,55.02783633,53.41833598,148.66584544,78.2883116,379.67915694,32.62699395,61.35264904,34.0,1687.0,161.0,120.0,324.20238556,546.90540598,587.66681357,1.79399583,139.71563575,464.41058624,288.54307312,12.25401029,41.326921,14.3534464,18.03482988,191.71192557,394.32149525,93.96353368,23.48940726,264.27532944,0.73858516,151.38520458,21.35497935,43.62754699,70.17827593,3.31194383,548.48205401,477.29207013,152.71618292,52.80050606,6.067178,56.78639755,6.99936086,143.77346828,161.75332299,1149.22209972,176.8799324,40.88906898,128.6633735,44.51765334,136.07245001,0.99979601,0.99957849,223.92336328,113.86398112,438.77755844,22.483725,1786.85375,4.3394,640.0,9611.0,7511.0,900.4314940699995,49806191.03310368,79274941.79183137,122744.47209328008,2269.28083447,15113218.08029905,9257648.425885834,178.83496456,141.75072236,7323.161849429993,8004.469797219999,9269.402053940004,4025.79568943,13449.605258149986,270.87033283000017,27983.016399710006,54180.10602839004,3978.772564709999,33295.526916350005,5884.321791090004,5113.075286909998,2441.0990293000004,3653.4199470699978,62649.62597961,41207.19442657,4429.0,437.0,0.0,4344.3995889900025,4689.6793597000005,5724.49576746,48919.00382631,809.1783396700001,4095.900032490001,229.79237465999992,16971.104306169997,22758.781860969983,2706.591001100004,10398.757195500002,3515.4024815799976,470.06638515,4121.163304599996,914.48476324,1713.33389148,,,,,,,,,,,
2022-01-05 17:02:08.317810,3335.4596929,38.46587413,59.18123774,90.81266147,77.10015498,114.29240828,18.75687696,123.93246027,428.25982126,74.172,46451.20704568,33.82572938,245.41179879,59.36317305,3.56337504,157.29690995,0.16984634,48.90376589,3798.14584276,1.13326,333.57022622,170.15850046,10.89867065,143.50360259,2838.63374118,54.7218424,53.75176249,148.40091869,78.39528092,377.36745122,32.20204351,61.26958578,34.0,1688.0,161.0,120.0,323.87964948,544.25412193,585.95458818,1.7919577,139.72573697,465.05632205,287.18685876,12.20517707,41.08449494,14.33699659,17.94484019,191.19321135,394.03401871,93.75176098,23.25917088,263.4073125,0.73806729,150.84642627,21.3500361,43.33430982,70.22246058,3.29644914,548.88571643,476.76980643,152.36651816,52.80074925,6.0777678,56.74104294,6.95575748,143.3549995,161.52179306,1145.03018477,176.53531115,40.69326135,127.4225589,44.33958596,135.99885094,0.99985985,0.99922237,222.90025221,113.91527777,438.3462236,22.483725,1786.85375,4.3394,575.0,9609.0,7514.0,908.9068474999992,49943271.61378309,79587917.7956084,122664.3229259798,2269.1147120200026,15082327.006405834,9007852.621690026,179.0340922,141.30716959,7272.99902198999,8133.50914911,8996.486588040003,4025.816572669999,13673.306923750017,264.77169722,27983.162321299995,54495.82666932999,3971.41337403,33294.28945995,5826.038452109997,5143.102887680002,2441.29548008,3649.436138480001,62649.62597961,41348.14384386,4431.0,436.0,0.0,3457.1370404100003,3836.30626752,5477.505565729996,48919.00382631,809.1783843699999,3467.057534520002,211.27124273,14506.353931849992,20638.523685169992,2552.5139764000014,9281.72454813,3374.2699448599983,370.01776661,2530.5824332100046,914.48499784,1650.2982445000002,,,,,,,,,,,
