date,DFIdepositsMNLOCK,DFIwithdrawalsMNLOCK,DFIdepositsYMLOCK,DFIwithdrawalsYMLOCK,DUSDdepositsYMLOCK,DUSDwithdrawalsYMLOCK,dUSDTdepositsYMLOCK,dUSDTwithdrawalsYMLOCK,dBTCdepositsYMLOCK,dBTCwithdrawalsYMLOCK,dUSDCdepositsYMLOCK,dUSDCwithdrawalsYMLOCK,dETHdepositsYMLOCK,dETHwithdrawalsYMLOCK
2023-01-04 03:00,325.82499056999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 04:00,181.97002227000002,171.67531363,0.0,0.0,8221.7384573,7.71359188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 05:00,6.32924538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 06:00,87.90461005,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 07:00,377.29759096,341.45649833000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 08:00,10767.855575660005,34.0,0.0,0.0,1037.08596939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 09:00,5335.53334978,1418.29915393,0.0,0.0,58.8182109,16207.43044596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 10:00,806.91814951,0.0,0.0,0.0,62.42874363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 11:00,142.48789087,6.92412482,0.0,0.0,1.18254134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 12:00,355.64611851999996,0.0,0.0,0.0,284.06329614,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 13:00,112.28059713999998,3851.09885872,0.0,0.0,12.55678574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 14:00,2683.8480393199998,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 15:00,1616.7023966699999,13212.6855459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 16:00,484.68264612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 17:00,1109.7868135100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 18:00,886.82160202,177.0,0.0,0.0,4001.0,505.17201757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 19:00,97.39230155,0.0,0.0,0.0,713.2980608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 20:00,5273.1875608400005,0.0,0.0,0.0,24.4457623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 21:00,2900.4848182600003,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 22:00,5400.16016325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 23:00,30.37987618,4.25471601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 00:00,247.20247129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 01:00,65.55321462,0.0,0.0,0.0,487.5122791100007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 02:00,50.14779764,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 03:00,54.49696702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 04:00,44.00964164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 05:00,917.42376736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 06:00,13471.171532940001,0.0,0.0,0.0,2.05631249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 07:00,8344.33885436,0.0,0.0,0.0,34.37963497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 08:00,8604.35577684,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 09:00,2246.1049945500004,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 10:00,6033.07119777,12125.5759908,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 11:00,560.6702592400001,4918.23017908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 12:00,688.10099236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 13:00,255.74392973,13.02740214,0.0,0.0,115.19469925,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 14:00,27162.04957568,40022.0,0.0,0.0,1.56864288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 15:00,2551.18863482,0.0,0.0,0.0,169.57220398,23.10128324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 16:00,4077.57467061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 17:00,1449.0261374600002,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 18:00,7620.96466933,0.0,0.0,0.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 19:00,25530.744623010003,0.0,0.0,0.0,1435.87776188,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 20:00,943.6242192600001,0.0,0.0,0.0,1.88348744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 21:00,193.56976022999999,560.0,0.0,0.0,13.65725706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 22:00,1519.4801350799999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 23:00,20004.78402463,77951.98289355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 00:00,292.52060113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 01:00,122.11479014,0.0,0.0,0.0,494.45914347000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 02:00,4920.8437419,1.64809018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 03:00,52.116644740000005,151705.77801469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 04:00,344.58664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 05:00,686.36488681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 06:00,621.33445942,0.0,0.0,0.0,1.801067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 07:00,425.83696075,0.0,0.0,0.0,43.55736282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 08:00,23973.730362779985,1699.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 09:00,150997.61233006,139.26343434,0.0,0.0,4.4456998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 10:00,5074.626398679999,32.0,0.0,0.0,1.22686748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 11:00,1999.55272737,90.0,0.0,0.0,1.48832542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 12:00,6185.23142269,150.0,0.0,0.0,130.03482289,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 13:00,1064.9707795200002,0.0,0.0,0.0,917.12511664,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 14:00,3910.1604392899994,12.569628869999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 15:00,2045.13505596,1.10183663,0.0,0.0,1242.40729841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 16:00,793.38473403,0.0,0.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 17:00,20079.738997480003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 18:00,1122.0622561399998,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 19:00,200.65922761000002,47700.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 20:00,182.01814982000002,805.26206892,0.0,0.0,1.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 21:00,101.14871012,5.88005661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 22:00,178.06707767999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 23:00,231.89799790999996,0.0,0.0,0.0,1781.04507113,130.81436884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 00:00,172.80706023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 01:00,233.16001333,0.0,0.0,0.0,654.2152234099997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 02:00,48.12161856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 03:00,108.74119614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 04:00,370.47391224999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 05:00,226.44831316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 06:00,275.8090083,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 07:00,515.3156745800001,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 08:00,7611.592232560003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 09:00,7076.97620719,21724.3817194,0.0,0.0,63383.38655976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 10:00,631.76079682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 11:00,755.5027593799999,139.29883105,0.0,0.0,24.68399125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 12:00,830.30882162,7.64767428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 13:00,23894.77072135,40743.30363283,0.0,0.0,12381.32697969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 14:00,5281.51779082,69246.52211252,0.0,0.0,15340.88249953,63.05328598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 15:00,1863.5595184600004,0.0,0.0,0.0,17.87805468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 16:00,259.31115196,3027.41751828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 17:00,302.54545618,0.0,0.0,0.0,387.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 18:00,4.01515043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 19:00,9691.06805576,0.0,0.0,0.0,9.49274349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 20:00,964.7378305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 21:00,9241.001562440002,17.0,0.0,0.0,59.40806657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 22:00,4395.14971381,0.0,0.0,0.0,6736.95073871,16373.94212262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 23:00,155.18435475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 00:00,184.05577644,0.0,0.0,0.0,23.02503295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 01:00,180.40844005,1.24830605,0.0,0.0,481.3815265499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 02:00,118.42940807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 03:00,305.7097319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 04:00,20.33487592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 05:00,17.62596962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 06:00,76.28276165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 07:00,8532.78893536,256.89632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 08:00,8432.273497550006,0.0,0.0,0.0,19749.09768556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 09:00,1389.73486863,0.0,0.0,0.0,854.42675548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 10:00,1158.89681184,4358.11261969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 11:00,18231.070746870002,12943.72395606,0.0,0.0,10662.77610173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 12:00,1644.7383982599997,0.0,0.0,0.0,1.95298809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 13:00,1557.3647294099999,0.0,0.0,0.0,3.86821267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 14:00,5377.2227696400005,5.74266005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 15:00,865.9772025999999,408.77107142,0.0,0.0,76.46541871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 16:00,1888.6119992499998,137.40860032,0.0,0.0,121.2965397,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 17:00,691.14548163,0.0,0.0,0.0,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 18:00,411.99674873,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 19:00,2563.2196210399998,2373.66917421,0.0,0.0,880.3373046099999,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 20:00,799.67460656,5008.81756691,0.0,0.0,185.56627377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 21:00,17137.48090273,18.0,0.0,0.0,2305.0,7780.88392726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 22:00,31293.41473416,101594.82560028,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 23:00,429.12855525,0.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 00:00,249.00994249999997,0.0,0.0,0.0,1.91988855,1.00472534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 01:00,34.850788019999996,0.0,0.0,0.0,466.2428496599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 02:00,57.54718489,0.0,0.0,0.0,120.10400676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 03:00,53.65900012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 04:00,133.33728846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 05:00,10077.55866791,0.0,0.0,0.0,0.0,2305.38902582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 06:00,612.39263195,0.0,0.0,0.0,232.1264559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 07:00,1106.13217084,60.0,0.0,0.0,96.99282902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 08:00,23537.07328926002,0.0,0.0,0.0,0.0,9513.99425929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 09:00,9831.306952899995,1436.936424,0.0,0.0,1089.1753014399999,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 10:00,704.69318533,10114.9813201,0.0,0.0,9673.13635221,1330.14589867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 11:00,1379.14199454,14294.90024266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 12:00,102225.35549459001,3.54523872,0.0,0.0,21107.75241126,2275.12886881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 13:00,41094.18917524,135.0,0.0,0.0,2161.04005384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 14:00,92.76015064,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 15:00,4262.97092522,0.0,0.0,0.0,9688.2860633,50.43305145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 16:00,22237.52970353,0.0,0.0,0.0,7.13010371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 17:00,1625.73147197,100.0,0.0,0.0,136.22102859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 18:00,2494.75394829,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 19:00,10377.07190619,0.0,0.0,0.0,197.86033617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 20:00,2102.65949309,2243.7,0.0,0.0,1.06263997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 21:00,6138.32901829,31.0,0.0,0.0,3639.74290993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 22:00,12860.49644683,24.0,0.0,0.0,2397.98570363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 23:00,9256.603794350001,2.17559312,0.0,0.0,1921.58090293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 00:00,1282.09564161,0.0,0.0,0.0,24.11380403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 01:00,35.36864214,529.77069711,0.0,0.0,864.1428801199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 03:00,597.7218211300001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 04:00,373.88939278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 05:00,395.23881027,0.0,0.0,0.0,27.14762159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 06:00,1272.47418064,2072.0,0.0,0.0,84.49130688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 07:00,2582.36921696,0.0,0.0,0.0,221.92478028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 08:00,7144.716322240006,1000.0,0.0,0.0,34.45992011,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 09:00,32264.373032850002,1712.27849334,0.0,0.0,202.80707205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 10:00,1284.7382178099997,0.0,0.0,0.0,25.33942219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 11:00,181.78369704999997,3807.2199768999994,0.0,0.0,0.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 12:00,4879.51876084,0.0,0.0,0.0,1338.49883818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 13:00,14553.13513469,0.0,0.0,0.0,2.36848975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 14:00,539.71331252,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 15:00,88.04106012000001,14000.0,0.0,0.0,37.34261186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 16:00,19487.54997387,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 17:00,1274.2025991,0.0,0.0,0.0,0.0,9101.05876242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 18:00,72.24527234,0.0,0.0,0.0,791.80573451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 19:00,992.2407873799996,6340.40323184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 20:00,457.93726324,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 21:00,8351.79657756,1.0,0.0,0.0,65.58258397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 22:00,620.8916184499999,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 23:00,1007.73095794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 00:00,520.0424546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 01:00,3854.97666522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 02:00,61.22823439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 03:00,12.6213401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 04:00,202.59609502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 05:00,1017.69828272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 06:00,9673.137748050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 07:00,55968.524398639995,0.0,0.0,0.0,2491.41084649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 08:00,6162.1903483299975,10.1,0.0,0.0,3349.67097871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 09:00,3411.2714847800007,0.0,0.0,0.0,477.50366151000003,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 10:00,1057.9043722,4.95950065,0.0,0.0,2031.6601223899997,1.00016994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 11:00,25316.99016627,1003.02739108,0.0,0.0,523.44348677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 12:00,1590.24401972,633.6699998199999,0.0,0.0,5.98954514,188.64859409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 13:00,3094.50269664,0.0,0.0,0.0,341.28053464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 14:00,383.3167962499999,2595.8575093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 15:00,8538.54501722,0.0,0.0,0.0,0.0,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 16:00,3189.7672211,2230.65,0.0,0.0,0.0,6157.38906721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 17:00,2766.64954884,0.0,0.0,0.0,8642.094480110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 18:00,2104.00440328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 19:00,1114.6355818700001,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 20:00,681.33450878,0.0,0.0,0.0,9768.50614566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 21:00,144.66922913,66.0,0.0,0.0,16.81052282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 22:00,193.50167002999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 23:00,139.27095491,0.0,0.0,0.0,4754.9184662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 00:00,327.33730331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
