,AMZN-USD,ARKF-USD,ARKG-USD,ARKK-USD,ARKQ-USD,ARKW-USD,ARKX-USD,BABA-USD,BCH-USD,BCO-USD,BTC-USD,BYDDF-USD,COIN-USD,CQQQ-USD,DFI-USD,DIS-USD,DOGE-USD,EEM-USD,ETH-USD,EUR-USD,FB-USD,GLD-USD,GLO-USD,GME-USD,GOOGL-USD,INTC-USD,KRBN-USD,LTC-USD,LZAGY-USD,MA-USD,MARA-USD,MCHI-USD,MIN1000,MIN200,MIN350,MIN500,MSFT-USD,MSTR-USD,NFLX-USD,NLLSF-USD,NSRGY-USD,NTDOF-USD,NVDA-USD,OTGLY-USD,PATH-USD,PDBC-USD,PLTR-USD,PYPL-USD,QQQ-USD,RBLX-USD,RIOT-USD,SEDG-USD,SGD-USD,SI-USD,SLV-USD,SNAP-USD,SOXL-USD,SOXS-USD,SOXX-USD,SPY-USD,SQ-USD,SQNXF-USD,SQQQ-USD,TCEHY-USD,TLRY-USD,TLT-USD,TQQQ-USD,TSLA-USD,TTWO-USD,TWTR-USD,U-USD,UBER-USD,URTH-USD,USDC-USD,USDT-USD,V-USD,VNQ-USD,VOO-USD,XAG-USD,XAU-USD,XCU-USD,nbLiquidation,nbLoans,nbVaults,sumBTC,sumDFI,sumLoanDUSD,sumInterest,sumLoanTSLA,sumUSDC,sumUSDT,AAPL-USD,AMD-USD,sumLoanAAPL,sumLoanARKK,sumLoanBABA,sumLoanGLD,sumLoanGME,sumLoanGOOGL,sumLoanPDBC,sumLoanPLTR,sumLoanQQQ,sumLoanSLV,sumLoanSPY,sumLoanTLT,sumLoanURTH,sumLoanVNQ,burnedAuction,burnedPayback,MIN150,MIN175,sumDUSD,sumLoanLiquidationAAPL,sumLoanLiquidationARKK,sumLoanLiquidationBABA,sumLoanLiquidationDUSD,sumLoanLiquidationGLD,sumLoanLiquidationGME,sumLoanLiquidationGOOGL,sumLoanLiquidationPDBC,sumLoanLiquidationPLTR,sumLoanLiquidationQQQ,sumLoanLiquidationSLV,sumLoanLiquidationSPY,sumLoanLiquidationTLT,sumLoanLiquidationTSLA,sumLoanLiquidationURTH,sumLoanLiquidationVNQ,sumLoanAMZN,sumLoanLiquidationAMZN,sumLoanCOIN,sumLoanEEM,sumLoanLiquidationCOIN,sumLoanLiquidationEEM,sumLoanLiquidationNVDA,sumLoanNVDA,burnedDFIPayback,dexfeetokens,dfipaybacktokens,sumLoanFB,sumLoanLiquidationFB,sumLoanLiquidationMSFT,sumLoanLiquidationNFLX,sumLoanLiquidationVOO,sumLoanMSFT,sumLoanNFLX,sumLoanVOO
2022-02-12 07:02:36.665294,3064.98370661,31.71939589,48.53716828,71.92439758,64.98658245,92.08284406,16.48557276,122.256944,315.72746476,74.172,41974.04220724,29.25016048,194.60850779,57.11666115,3.53199314,,0.14196822,48.73165654,2897.13282816,1.13315,219.55048518,173.81075233,9.621559,124.29414361,2685.20266951,47.67491835,53.32301533,122.12917037,65.81011671,369.70364483,26.9212725,62.21906379,42.0,1479.0,147.0,113.0,295.02854332,411.13538022,391.21731732,1.45002832,128.28064381,492.1289687,239.46513064,10.8998533,37.45152015,15.65983731,13.13290067,115.29539186,347.21228602,66.82041742,18.3699267,250.02781809,0.74233538,117.22494474,21.82880285,39.48397796,39.52551186,4.72423645,464.04162875,440.73273918,107.8874016,48.51022808,6.33990378,60.19901473,7.11717568,138.30763255,152.68059256,859.74657849,171.46991134,35.83456064,111.37084985,35.2899626,126.62930848,0.99985699,0.99919293,224.66507955,103.42424119,404.9734937,22.483725,1786.85375,4.3394,224.0,9240.0,8899.0,627.0227381900007,46035354.90616332,58970436.05129994,114475.82774516974,3719.515773310002,15131278.243562382,9080257.878298076,168.606892,113.25006497,15687.765734529989,24238.26296822997,15518.748226809994,5959.453463740001,19188.94338411001,466.02430494000026,23827.749286320013,113483.18793085,11156.183621910011,37831.107042379976,14552.468988230004,9778.041922379998,4527.228237209999,6706.956798380001,366953.3364518,22527774.37078681,6482.0,402.0,841141.9162536303,1787.3766421100004,787.2323681899998,1785.8861671200004,0.0,0.0,1004.81615011,56.17046180000002,6263.74311865,1998.6419020600008,515.8496141199998,3513.00030305,360.96106226,0.0,2855.158420190001,51.72820579,63.05173486,727.2051819199996,0.0,11288.426823130008,17828.951787390004,0.0,0.0,0.0,11923.19990096,223645.69975628,"['5.55966765@BTC', '143177.72738241@DUSD']",['75163737.59312981@DUSD'],,,,,,,,
2022-02-12 08:02:33.823150,3064.98207368,31.71960658,48.53741315,71.92382776,64.98769727,92.08005658,16.48557925,122.25884176,317.30909287,74.172,42052.23246102,29.25024255,194.60991739,57.11607072,3.54358566,149.44956711,0.14279059,48.73235753,2913.89473487,1.13315,219.54886669,173.80989377,9.621419,124.29336533,2685.23549699,47.67601288,53.32305576,123.10470816,65.8096321,369.70708075,26.92152061,62.21728191,42.0,1480.0,147.0,113.0,295.02923802,411.13462471,391.22129959,1.44997411,128.28040592,492.1191995,239.46664171,10.90022085,37.45105427,15.65984632,13.13295164,115.29689672,347.21947581,66.8224244,18.36989796,250.03206826,0.74233538,117.22340304,21.82873159,39.48477052,39.52571902,4.72433841,464.03907282,440.73245911,107.88875972,48.50956353,6.33990378,60.19897242,7.1172152,138.3076555,152.68059256,859.73750877,171.47230723,35.83416061,111.37056035,35.29010274,126.62694829,1.00083769,1.00077617,224.66725526,103.42303548,404.98101225,22.483725,1786.85375,4.3394,233.0,9216.0,8893.0,627.0991172800007,46051272.10713036,59222173.98359128,114688.9120665,3731.23664993,15152433.43293232,9068788.916928267,168.60650993,113.24672633,15864.098813259996,24173.352859669994,15750.45140954001,5959.48090461,19161.74436579,467.78229414,23809.78384589,113415.04505211,11207.711338760007,38256.78550153998,14626.423055649988,9778.08726935,4344.268546460002,6706.988700729999,366968.75930667,22533816.67642865,6457.0,403.0,819129.1798856101,1790.71613935,798.6438450299999,1779.5042375200003,0.0,0.0,1004.81615011,56.55765928000001,6263.74384163,2015.4064859800003,515.8496141199998,3513.00080918,360.96106226,0.0,2855.252125540001,51.72820579,63.05173486,723.9621597999998,0.0,11284.705725350008,17853.135995630004,0.0,0.0,0.0,11957.949889940006,223705.43907793,"['5.60914366@BTC', '143655.54969914@DUSD']",['75184775.21883768@DUSD'],,,,,,,,
2022-02-12 09:02:02.814738,3065.01635222,31.71993779,48.53689495,71.92349354,64.98683495,92.08101748,16.4856006,122.25709093,318.8724535,74.172,42280.78644037,29.25029895,194.60921057,57.11560501,3.57132962,149.45442652,0.14373698,48.73244358,2937.72133564,1.1331,219.54796457,173.80976997,9.62154413,124.29249533,2685.2363717,47.67582586,53.32318094,124.06105515,65.81070797,369.70614041,26.92122688,62.21786474,42.0,1480.0,147.0,113.0,295.02964276,411.13601764,391.2259816,1.44998382,128.27816166,492.13626974,239.46619477,10.90004143,37.45116179,15.66023909,13.13292787,115.29444458,347.21185052,66.82162451,18.36997616,250.03397573,0.74233538,117.22395588,21.82856146,39.4844973,39.5260519,4.72427032,464.03569071,440.73587346,107.88784542,48.51005073,6.33990378,60.20022918,7.11720581,138.30645629,152.68059256,859.74490607,171.47013574,35.83436647,111.36909498,35.29023058,126.62787455,0.99992036,1.0008189,224.6635103,103.42580553,404.97378429,22.483725,1786.85375,4.3394,200.0,9224.0,8891.0,625.0750923600007,46125914.06796561,59693148.74747343,115034.04628790024,3812.763996740001,15081789.94782703,9117334.8114784,168.60596035,113.24949994,15884.308102940002,24180.057823000014,15755.039476050008,5894.81544111,19257.84248607,466.82020845,24109.90608428,113510.62567058991,11326.483815109994,38256.9696216,14744.413847619991,9749.33780781,4347.190960310001,6707.02400019,366968.75930667,22540798.91253387,6462.0,401.0,813363.6027469002,1096.8838131400005,825.8067741299998,1677.2683016100002,0.0,0.0,836.08061654,41.15127303999999,6063.662553670001,1782.26762871,515.8496141199998,3022.66219165,338.46781818,0.0,2097.3739965600003,51.72820579,63.05173486,727.6973429000003,0.0,11278.63791639,17844.63724972,0.0,0.0,0.0,11553.862792219992,223774.78883689,"['5.63117744@BTC', '144699.39308784@DUSD']",['75209134.92299254@DUSD'],,,,,,,,
2022-02-12 10:02:16.431341,3064.94073276,31.72022737,48.53753256,71.92415256,64.98768193,92.08128678,16.48547377,122.25894234,318.98178307,74.172,42392.2939245,29.24941553,194.6092717,57.11668863,3.58825295,149.45536325,0.14349133,48.73097782,2937.03655841,1.13311,219.54971695,173.81178585,9.62146445,124.29209425,2685.23710033,47.67553675,53.32239054,124.75826113,65.81134371,369.7070385,26.92161069,62.21800612,42.0,1478.0,147.0,113.0,295.02519509,411.14206704,391.22702808,1.449987,128.27924042,492.12572184,239.46788834,10.90007285,37.45141336,15.65994239,13.13283675,115.296497,347.21404444,66.8223026,18.36982523,250.02935815,0.74233538,117.22313426,21.82871879,39.48425736,39.52574806,4.72435444,464.04634481,440.73851761,107.88838646,48.51091755,6.33990378,60.2008202,7.11706255,138.30643361,152.68059256,859.75818883,171.47237585,35.8339227,111.37156797,35.28954806,126.62779253,1.00018765,1.00078754,224.66516266,103.42358322,404.97587837,22.483725,1786.85375,4.3394,211.0,9242.0,8892.0,625.8466616200006,46164402.3117984,59831019.59487795,115452.82271523969,3828.415784459999,15060242.72291175,9061365.643565888,168.60772241,113.24730313,15871.392449590006,24160.19348329,15817.12334186,5894.846278789998,19257.46719093001,468.8862667599996,24110.032930730013,113511.2221688799,11324.251175460004,38140.46265072,14827.889939910008,9749.38923547,4347.213994759998,6707.06025367,367438.99271361,22547240.30424821,6484.0,403.0,799112.9050261901,1765.0582797600002,825.7992137299998,1757.3010388800008,0.0,0.0,936.1777009099998,55.684624030000016,6203.757837440002,2096.55050377,515.5648390799998,3513.0022006800004,329.6194927000001,0.0,2830.093144060005,51.72820579,63.05182484,728.3858290700001,0.0,11280.019356639994,17885.63278174001,0.0,0.0,0.0,11914.43611639,223839.02110197,"['5.65172289@BTC', '145284.07977538@DUSD']",['75231706.98710155@DUSD'],,,,,,,,
2022-02-12 11:02:03.304199,3065.00461374,31.72029813,48.53735148,71.92375614,64.98761566,92.08127426,16.4854358,122.25901177,317.56860123,74.172,42217.67989816,29.2493344,194.60999211,57.11683496,3.5961089,149.45243739,0.14216365,48.7313582,2906.66244912,1.13391,219.55061896,173.80855585,9.6214038,124.29288056,2685.23759654,47.67550779,53.32293092,124.3164388,65.80935404,369.7040153,26.92203718,62.21729092,42.0,1479.0,147.0,113.0,295.02649435,411.14903056,391.22304308,1.45001735,128.28055912,492.13225786,239.47057792,10.89993143,37.45151642,15.65969124,13.13298223,115.29636102,347.2164253,66.82125597,18.36966481,250.03118115,0.74233538,117.22483912,21.82876529,39.48456117,39.52556159,4.72432396,464.03629941,440.73592102,107.88792466,48.51046212,6.33990378,60.20057953,7.11710034,138.30514337,152.68059256,859.76304513,171.47328885,35.83438787,111.36992135,35.29023603,126.6273697,1.00007631,1.00124047,224.66586356,103.42454543,404.9776729,22.483725,1786.85375,4.3394,203.0,9252.0,8892.0,625.7371154300006,46249522.2708497,59854620.94135948,115662.50767291967,3880.583754690001,15021249.120419918,9004329.357217288,168.60501514,113.24989607,15794.495610500013,24147.33803836,15885.006734449991,5897.529503220005,19333.93208579001,468.8081368399998,24110.15866454,113730.74888644992,11325.612941140002,38138.649458410015,14824.622087480004,9749.440211939998,4347.23682719,6807.096298550001,368744.45544155,22547999.95638642,6489.0,405.0,795089.1136324601,1317.86655776,819.8448011499999,1347.3667003300004,0.0,0.0,806.0441276099999,44.83604822000001,5142.20824713,1945.17117995,445.3800044899999,3513.00484846,190.46120773000004,0.0,2231.243539099998,51.72820579,63.05182484,716.6771655299995,0.0,11293.079066779992,17885.72763754,0.0,0.0,0.0,11989.64292607,223845.56412543,"['5.67459050@BTC', '145714.43298410@DUSD']",['75234012.98746152@DUSD'],,,,,,,,
2022-02-12 12:01:51.628194,3065.36960077,31.71957676,48.53806684,71.91415884,65.00581127,92.12672146,16.48351684,122.25549881,318.37442293,74.172,42304.17718284,29.24947429,194.57654727,57.1208158,3.60655998,149.45855669,0.14288282,48.72727545,2923.23471621,1.13391,219.55123569,173.81125812,9.61677757,124.27282398,2685.39257976,47.65667262,53.33000515,124.72474461,65.81037484,369.73480876,26.92480837,62.21880032,42.0,1478.0,147.0,114.0,295.03498201,411.08524816,391.26045969,1.4500114,128.28169411,492.12740151,239.48024437,10.89998828,37.41295072,15.65991883,13.13136696,115.29370969,347.14789631,66.81686398,18.36992082,250.05072435,0.74233538,117.22605383,21.82929445,39.48643147,39.5321348,4.72662247,464.03502843,440.61855983,107.88471425,48.51038101,6.33990378,60.20032829,7.11842995,138.28368468,152.68059256,859.85087504,171.47613093,35.83678726,111.36116661,35.28965169,126.63401558,1.00036175,1.00136728,224.67311113,103.35945151,404.95903102,22.483725,1786.85375,4.3394,198.0,9259.0,8892.0,625.1638038100008,46284728.33476868,59853360.65080167,116150.11911124986,3962.241293600003,14952864.614927758,8956484.723873828,168.61994561,113.21929067,15808.215175579997,24147.48261046001,15888.428398940005,5893.09147537,19335.667906330003,469.01691613000014,24110.8025672,114255.42928189006,11326.69241907,38260.86309393999,14845.090375790014,9814.049520809998,4347.26303713,6807.138412170001,370213.45443534,22549791.95412634,6507.0,405.0,697369.0150375,1743.5328124699995,811.6749431799999,1778.47090373,0.0,0.0,974.80411764,53.468015650000005,6253.882882770001,1957.69634429,515.5650421799998,3513.00531596,329.61969386000004,0.0,2673.2797639400023,51.72824392,63.05182484,720.8165238499995,0.0,11314.947511139995,17885.835867190006,0.0,0.0,0.0,11992.716049970004,223863.23909732,"['5.67459050@BTC', '146358.62261172@DUSD']",['75240283.02531235@DUSD'],,,,,,,,
2022-02-12 13:01:32.695078,3065.81278364,31.71942623,48.53970107,71.90012805,65.03073133,92.18981528,16.47998009,122.24915747,317.54530339,74.172,42357.00534954,,194.53121149,57.13073875,3.59724662,149.46946047,0.14241344,48.72026582,2915.79236355,1.13391,219.55100128,,9.60996704,124.25072058,2685.6104141,,53.33991706,124.19924246,65.80937455,369.77278803,26.92986058,62.21985045,44.0,1479.0,147.0,114.0,295.04604255,411.00457306,,1.45001825,128.27782212,492.12577132,239.49027583,10.89996806,37.35938577,,13.12977044,115.28992167,347.05772726,66.81026804,18.36991451,250.08935369,0.74233538,117.22923357,21.82973463,39.4896176,39.53981153,4.73003981,464.02051553,440.45758769,107.88039101,48.51102803,6.33990378,60.20027882,7.12005696,138.25026419,152.68059256,859.99536905,171.47719467,35.84052757,111.34879351,35.28992889,126.63860878,0.99982446,1.00087044,224.69365128,103.26994781,404.94205534,22.483725,1786.85375,4.3394,199.0,9238.0,8889.0,624.2649936400006,46311198.038967855,59818432.56542652,116257.3645638602,3975.6938155500006,14940617.379054287,8963743.027074857,168.63816926,113.18104684,15813.281234729984,24250.66122734001,15941.435499409992,5893.124373750003,19565.864799140003,467.5003015900003,24296.949957570007,114111.52844738994,11326.597022450012,38959.071334460015,14841.228868360007,9814.104446729998,4347.287745419999,6807.177636470001,370215.13238726,22550976.56781909,6502.0,404.0,605551.2397929598,1743.5329789599994,811.6749431799999,1778.47105708,0.0,0.0,974.80414503,55.68637169000001,6253.88564727,1957.69634429,515.5650421799998,3513.00531596,329.61969386000004,0.0,2673.2801263400006,51.72827961,63.05182484,716.3541849700001,0.0,11315.01352934,17935.939196110005,0.0,0.0,0.0,11883.15928522,223873.84594657,"['5.71346724@BTC', '146732.69753792@DUSD']",['75244060.40035702@DUSD'],,,,,,,,
2022-02-12 14:02:07.978003,3065.84935377,31.72042966,48.54065406,71.89852914,65.03114382,92.19075792,16.47988308,122.25011472,317.9446267,74.172,42273.94279931,29.25017744,194.52860391,57.13015364,3.57004439,149.46918616,0.14258751,48.71979929,2910.52679989,1.13391,219.54797465,173.80727369,9.60996256,124.24963088,2685.62707788,47.62944307,53.33988112,124.57477341,65.80925254,369.77105972,26.92971296,62.21915282,44.0,1480.0,147.0,114.0,295.04016232,411.00995141,391.30698279,1.45001316,128.27956257,492.14338612,239.49173848,10.89998818,37.35974284,15.65985783,13.1301818,115.28795829,347.06229673,66.80990744,18.3700489,250.08518299,0.74233538,117.22986197,21.8298054,39.48977119,39.54030423,4.730023,464.0176978,440.45167966,107.87963053,48.51032946,6.33990378,60.19972338,7.12005817,138.24921716,152.68059256,860.00351651,171.48149112,35.84004477,111.34985099,35.29009313,126.64150026,1.00005568,1.00134945,224.69213013,103.26938731,404.94880965,22.483725,1786.85375,4.3394,187.0,9224.0,8889.0,623.8171950700006,46118353.23809152,59137576.86389439,116436.23573509984,3975.578804189999,15058773.163380738,9087278.228059243,168.64262057,113.17861566,15835.027570389982,24322.65928763,15970.210655519995,5845.14571478,19625.112614170004,466.0434681199998,24297.06283931,114556.14559365984,11333.306352909987,39264.21093877,14920.329100399998,9790.15162069,4644.807094190003,6807.210236149998,370386.73626049,22667223.44658786,6510.0,404.0,626561.1692290998,1740.1934817199997,800.2634663399998,1728.99724587,0.0,0.0,974.80417494,55.29917421,6253.886370249999,1940.93176037,515.5650421799998,3158.31459312,329.61969386000004,0.0,2673.1864423900006,51.72827961,63.05182484,712.8722916399997,0.0,11273.813146640005,17884.88075140998,0.0,0.0,0.0,11986.753040260008,225035.68508179,"['5.71346724@BTC', '147101.80353873@DUSD']",['75658333.59432066@DUSD'],,,,,,,,
2022-02-12 15:02:14.863024,3065.8500404,31.7199968,48.53958988,71.90023791,65.02948231,92.19200445,16.4801579,122.25048727,314.80119979,74.172,41984.2765716,29.24976935,194.53052063,57.13011819,3.56028953,149.46916555,0.14178878,48.72081504,2876.87671275,1.13391,219.54846497,173.81254627,9.61005389,124.25083689,2685.67153113,47.63023635,53.33996291,122.99834894,65.81014359,369.77029076,26.93018179,62.22031239,44.0,1481.0,147.0,114.0,295.03571299,411.01914429,391.31086935,1.44999259,128.28038327,492.1326258,239.48908372,10.89998623,37.36020985,15.65980862,13.12999987,115.28943895,347.05817513,66.80946732,18.37026781,250.09263398,0.74233538,117.22966233,21.83002251,39.48930962,39.53985709,4.7300695,464.01852012,440.45903762,107.87695294,48.50960931,6.33990378,60.20000931,7.11988956,138.25198417,152.68059256,860.01244371,171.47804727,35.83959223,111.34985533,35.29036392,126.64104422,0.99919076,1.00132105,224.69093522,103.26988984,404.93671993,22.483725,1786.85375,4.3394,171.0,9192.0,8886.0,623.4801189600006,45831214.52952353,58907591.32787168,116214.23263505985,3980.42315201,15140686.50285764,9022066.150730506,168.63952765,113.18063207,15599.934925569994,24340.76348464998,15982.653143670012,5845.181334840001,20011.28092869001,469.2278596799998,24757.21104611001,114282.78734079006,11466.889097869996,39116.8654733,14973.79929410997,9790.211491629998,4556.1536393900005,6807.25284175,370466.69724965,22945113.13719269,6503.0,404.0,591441.08977456,1738.8578528199996,773.5739724399998,1726.6616067099997,0.0,0.0,974.80417494,55.18598025,6226.602134919999,1832.57613539,515.5650421799998,3513.00582209,329.61969386000004,0.0,2673.211739020001,51.72827961,63.05182484,711.7743221899993,0.0,11306.883388569991,17614.775156409993,0.0,0.0,0.0,12343.930713560008,227812.76482048,"['5.74188304@BTC', '148007.65153588@DUSD']",['76648122.73985410@DUSD'],,,,,,,,
2022-02-12 16:01:56.057395,3065.84955152,31.71986284,48.53995481,71.90066879,65.02952728,92.19031606,16.48009941,122.24995565,318.6531884,74.172,42131.13355868,29.24979331,194.52754111,57.13018684,3.55760867,149.46970808,0.14296252,48.72039895,2885.74560183,1.13425,219.55358581,173.80716696,9.60999006,124.25137107,2685.66414802,47.62991644,53.33956568,123.36662101,65.81063223,369.76294882,26.93016074,62.2194697,44.0,1483.0,147.0,114.0,295.03781381,411.00915336,391.31325805,1.44998032,128.27815442,492.13651768,239.48959506,10.90001809,37.36012861,15.65962197,13.13007837,115.28906565,347.05798115,66.81005352,18.36977152,250.09292072,0.74233538,117.22928335,21.82991848,39.49017608,39.54060763,4.72999254,464.01372326,440.46136019,107.8818191,48.50932587,6.33990378,60.19976361,7.11982281,138.24892999,152.68059256,860.00936864,171.4802907,35.84045378,111.34952928,35.2901862,126.64013135,1.00027746,1.00178167,224.68849973,103.26955847,404.94506416,22.483725,1786.85375,4.3394,187.0,9191.0,8887.0,623.0769968800006,45755430.35345282,58652960.58645523,116329.51444758968,4002.032158089997,15150804.316443602,8971122.414953178,168.63953728,113.18154221,15599.031585329994,24297.197639570004,15953.657649890005,5812.148792319998,19975.81414258,469.23037796999984,24677.32075773,114492.87408565002,11487.19429775,39117.06262863999,14969.701782520007,9790.66410638,4588.938392639999,6807.290283010001,370599.85267116,22971960.13102827,6503.0,403.0,588338.32563769,1741.5770483100002,778.1762903200001,1726.6623810899998,0.0,0.0,974.8050329,58.40796331999999,6253.89013433,2020.10316933,515.5655747999999,3513.0072135899995,314.13683699,0.0,2633.198009279999,51.72827961,63.05191482,715.3102777200002,0.0,11302.944464,17624.30298654,0.0,0.0,0.0,12342.757081509992,228080.52990709,"['5.76611744@BTC', '148253.87562375@DUSD']",['76742990.50175466@DUSD'],,,,,,,,
2022-02-12 17:01:46.739863,3065.82450866,31.71964664,48.54021691,71.90040007,65.0295299,92.1881055,16.47990987,122.25166077,324.3246114,74.172,42619.08741542,29.24962935,194.52733965,57.12936039,3.58042575,149.47035733,0.144995,48.71981833,2928.51494034,1.1345,219.54526768,173.80812793,9.60986545,124.2473954,2685.68407743,47.62960518,53.34076585,125.5999494,65.80955149,369.77385201,26.92972298,62.22041691,44.0,1482.0,147.0,114.0,295.0433081,411.01096928,391.31402841,1.45001958,128.27942803,492.13369269,239.48839853,10.89993718,37.35939962,15.66015585,13.12998094,115.29084747,347.0578845,66.81017264,18.36991909,250.0909636,0.74233538,117.22848027,21.82943715,39.49048692,39.54059581,4.72992646,464.02146833,440.46195822,107.88103113,48.5096957,6.33990378,60.20023472,7.1199443,138.25071831,152.68059256,860.00732068,171.48198687,35.83988777,111.35053124,35.29030531,126.6402035,0.99893283,1.00044583,224.69021196,103.27008936,404.94053807,22.483725,1786.85375,4.3394,185.0,9199.0,8888.0,622.6991041300004,45892454.603623405,58992338.45324285,116542.62785281987,4043.199904519999,15151554.97360474,8966184.793202847,168.63859073,113.17923388,15605.32875992,24288.026139980004,16017.74253381999,5817.73341716,19889.88362335,470.4328541200003,24722.912069650003,114578.44981165,11483.722160870002,39331.63754511002,14985.400072729994,9790.71581579,4676.032608859998,6907.327316520002,371001.21691644,22973268.00528051,6509.0,402.0,487503.2627046599,1686.87229798,771.9359874800001,1723.4919704299998,0.0,0.0,974.80508803,57.29747643999999,6253.890219950001,2020.51919667,515.5656768199999,2354.91216251,314.13683699,0.0,2627.162256389999,51.72827961,63.05191482,708.6659419300006,0.0,11303.00522599001,17624.397128419998,0.0,0.0,0.0,12348.275086690006,228092.81178918,"['5.77681324@BTC', '149028.02015768@DUSD']",['76747311.54292371@DUSD'],,,,,,,,
2022-02-12 18:01:38.304989,3065.84064969,31.71985099,48.53970709,71.90014897,65.03119675,92.1906005,16.4799229,122.25130558,326.05173066,74.172,42694.15105675,29.25020732,194.53310897,57.13044366,3.58482663,149.46870177,0.14531257,48.72078426,2932.13238324,1.1345,219.55056261,173.81061532,9.60992065,124.25157701,2685.61644127,47.62976949,53.33939973,125.59834357,65.81051376,369.76588656,26.92982291,62.22140382,44.0,1483.0,147.0,114.0,295.03805883,411.01994228,391.31101453,1.45000099,128.28078603,492.13115471,239.48728787,10.90003972,37.3606805,15.66021952,13.12993018,115.29001167,347.05463868,66.81071394,18.3701891,250.08930437,0.74233538,117.22706215,21.82998811,39.48972001,39.54056624,4.73000658,464.02200011,440.46003295,107.88048557,48.50978093,6.33990378,60.19996155,7.12014809,138.25081305,152.68059256,860.00726391,171.47974787,35.839706,111.34968112,35.29014702,126.64063024,1.0004822,1.00136764,224.69031195,103.27159816,404.93736511,22.483725,1786.85375,4.3394,177.0,9198.0,8888.0,622.6407033600004,45950184.0006609,59012705.71951259,116743.3818997597,3971.402152100001,15151244.143437002,8914579.745619917,168.63992596,113.17928509,15609.59939038,24292.135602719984,16023.81505873001,5813.244844550001,19916.97292058,470.4349653599997,23958.9648083,114578.96202423993,11638.618884189998,39323.95152991002,15032.309889000004,9775.759745749996,4625.478265469999,6907.359086570001,371067.03764083,22974072.27078395,6512.0,402.0,486034.5056887599,1687.3673551400009,778.1849542500001,1316.2814660499994,0.0,0.0,974.80550878,56.00890695,6253.8918068,2020.51928093,514.9251868199999,3513.0098616099995,314.1370355699999,0.0,2627.057855579995,25.00891765,63.05191482,708.24527192,0.0,11303.03682014,17700.22753785999,0.0,0.0,0.0,12549.232588479988,228100.32088007,"['5.79821392@BTC', '149432.60562091@DUSD']",['76749951.53801764@DUSD'],,,,,,,,
2022-02-12 19:01:51.863777,3065.88707488,31.7197548,48.54020925,71.89922246,65.02964677,92.19060274,16.48001097,122.25118805,328.30854988,74.172,42901.02199586,29.25002027,194.52985232,57.1303217,3.60860012,149.46842859,0.1459517,48.71968518,2971.13766923,1.1345,219.55202434,173.80728763,9.60997868,124.24862209,2685.58056114,47.63001289,53.34028436,127.05220765,65.80888153,369.77124135,26.92987799,62.22095875,44.0,1482.0,147.0,114.0,295.04095739,411.01224548,391.30549547,1.45002011,128.28118584,492.12478055,239.49045407,10.90018619,37.36044632,15.66019372,13.12990615,115.2907445,347.06245541,66.80842043,18.36998714,250.08685586,0.74233538,117.22871563,21.82975386,39.49004954,39.53976121,4.73002517,464.00957575,440.4558918,107.87908492,48.51032656,6.33990378,60.20083697,7.12002524,138.24929717,152.68059256,860.00256732,171.47994455,35.83974794,111.35051001,35.28996423,126.63965653,1.00032396,1.00084326,224.68993879,103.26931421,404.93886712,22.483725,1786.85375,4.3394,178.0,9202.0,8889.0,621.8677959000004,45963343.9160817,58952477.22992049,117055.17297627976,3962.467113400002,15121388.37004912,8920279.745619917,168.64008189,113.17997649,15610.053663690016,24292.25072420997,16021.391318509985,5845.270665890002,19917.36691238,469.73714178000034,23959.07716680001,115397.27282725004,11712.800272379982,39327.12589662,15103.704542069998,9775.805939409998,4749.25070943,6907.39249429,371067.03764083,22980174.71055325,6514.0,402.0,431527.1078388701,1726.8305418400007,778.1849542500001,1719.6801823199992,0.0,0.0,955.61526888,58.40799173999999,4316.53174829,2020.51928093,514.9280194999999,3513.01032887,314.1370381499999,0.0,2579.875252009996,51.72831774,63.05191482,708.7706789700001,0.0,11303.09118613,17700.312137710003,0.0,0.0,0.0,12505.550310610006,228160.94952672,"['5.81715728@BTC', '149792.74619583@DUSD']",['76771363.28565750@DUSD'],,,,,,,,
