,DFIPFuture_burned_AAPL,DFIPFuture_burned_ARKK,DFIPFuture_burned_DUSD,DFIPFuture_current_AAPL,DFIPFuture_current_ARKK,DFIPFuture_current_DUSD,DFIPFuture_minted_AAPL,DFIPFuture_minted_AMZN,DFIPFuture_minted_ARKK,DFIPFuture_minted_BABA,DFIPFuture_minted_COIN,DFIPFuture_minted_DIS,DFIPFuture_minted_DUSD,DFIPFuture_minted_EEM,DFIPFuture_minted_FB,DFIPFuture_minted_GLD,DFIPFuture_minted_GME,DFIPFuture_minted_GOOGL,DFIPFuture_minted_INTC,DFIPFuture_minted_MCHI,DFIPFuture_minted_MSFT,DFIPFuture_minted_MSTR,DFIPFuture_minted_NFLX,DFIPFuture_minted_NVDA,DFIPFuture_minted_PDBC,DFIPFuture_minted_PLTR,DFIPFuture_minted_QQQ,DFIPFuture_minted_SLV,DFIPFuture_minted_SPY,DFIPFuture_minted_TLT,DFIPFuture_minted_TSLA,DFIPFuture_minted_URTH,DFIPFuture_minted_VNQ,DFIPFuture_minted_VOO,DFIPFuture_current_PDBC,DFIPFuture_current_NFLX,DFIPFuture_burned_NFLX,DFIPFuture_burned_PDBC,DFIPFuture_current_GOOGL,DFIPFuture_burned_GOOGL,DFIPFuture_current_FB,DFIPFuture_burned_FB,DFIPFuture_minted_BRK.B,DFIPFuture_minted_KO,DFIPFuture_minted_PG,DFIPFuture_minted_PYPL,DFIPFuture_current_COIN,DFIPFuture_current_QQQ,DFIPFuture_current_GLD,DFIPFuture_current_GME,DFIPFuture_current_TSLA,DFIPFuture_current_MSTR,DFIPFuture_current_EEM,DFIPFuture_current_PLTR,DFIPFuture_burned_EEM,DFIPFuture_burned_GME,DFIPFuture_burned_MSTR,DFIPFuture_burned_PLTR,DFIPFuture_burned_TSLA,DFIPFuture_current_GSG,DFIPFuture_current_URA,DFIPFuture_burned_CS,DFIPFuture_burned_URA,DFIPFuture_current_CS,DFIPFuture_minted_CS,DFIPFuture_minted_GSG,DFIPFuture_minted_SAP,DFIPFuture_minted_URA,DFIPFuture_current_AMZN,DFIPFuture_minted_AMZN/v1,DFIPFuture_current_BABA,DFIPFuture_burned_BABA,DFIPFuture_current_SPY,DFIPFuture_current_SAP,DFIPFuture_current_PG,DFIPFuture_burned_PG,DFIPFuture_burned_SAP,DFIPFuture_burned_SPY,DFIPFuture_current_NVDA,DFIPFuture_current_TLT,DFIPFuture_burned_NVDA,DFIPFuture_burned_TLT,DFIPFuture_current_BRK.B,DFIPFuture_current_DIS,DFIPFuture_current_MSFT,DFIPFuture_current_URTH,DFIPFuture_current_VNQ,DFIPFuture_current_KO,DFIPFuture_burned_BRK.B,DFIPFuture_burned_DIS,DFIPFuture_burned_KO,DFIPFuture_burned_MSFT,DFIPFuture_burned_URTH,DFIPFuture_burned_VNQ,DFIPFuture_minted_PPLT,DFIPFuture_minted_TAN,DFIPFuture_minted_XOM,DFIPFuture_current_INTC,DFIPFuture_burned_AMZN,DFIPFuture_burned_GSG,DFIPFuture_burned_INTC,DFIPFuture_minted_GOVT
2022-06-14 03:01:42.413986,0.45,0.1,50959525.52329998,0.45,0.1,51017235.49978968,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 04:01:55.716384,0.45,0.1,50959525.52329998,0.45,0.1,51017235.49978968,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 05:02:19.798665,0.45,0.1,50959525.52329998,0.45,0.1,51017235.49978968,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 06:02:11.871483,0.45,0.1,50959525.52329998,0.45,0.1,51017235.49978968,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 07:02:08.102582,0.45,0.1,50959525.52329998,0.45,0.1,51010592.22520235,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 08:01:41.601982,0.45,0.1,50959525.52329998,0.45,0.1,51010614.73677806,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 09:01:47.452757,0.45,0.1,50959525.52329998,0.45,0.1,51010614.73677806,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 10:01:42.358346,0.45,0.1,50959525.52329998,0.45,0.1,51010614.73677806,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 11:01:42.115441,0.45,0.1,50959525.52329998,0.45,0.1,51010634.73677806,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 12:02:10.885937,0.45,0.1,50959525.52329998,0.45,0.1,51010634.73677806,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 13:01:25.642973,0.45,0.1,50959525.52329998,0.45,0.1,51010634.73677806,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 14:01:48.962337,0.45,0.1,50959525.52329998,0.45,0.1,51002600.87344847,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 15:01:39.996540,0.45,0.1,50959525.52329998,0.45,0.1,51017130.67201726,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 16:01:47.135693,0.45,0.1,50959525.52329998,0.45,0.1,51012125.42392116,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 17:01:34.667905,0.45,0.1,50959525.52329998,0.45,0.1,51000219.57632401,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 18:01:37.432132,0.45,0.1,50959525.52329998,0.45,0.1,51000219.57632401,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 19:01:27.438607,0.45,0.1,50959525.52329998,0.45,0.1,51005081.53826975,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 20:01:45.059445,0.45,0.1,50959525.52329998,0.45,0.1,51000224.49277065,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 21:01:41.971541,0.45,0.1,50959525.52329998,0.45,0.1,51002297.31040456,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 22:01:39.276296,0.45,0.1,50959525.52329998,0.45,0.1,51002297.31040456,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 23:01:47.865720,0.45,0.1,50959525.52329998,0.45,0.1,51002297.31040456,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15 00:04:03.324875,0.45,0.1,50959525.52329998,0.45,0.1,51002297.31040456,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15 01:02:12.131897,0.45,0.1,50959525.52329998,0.45,0.1,51002297.31040456,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15 02:01:52.593134,0.45,0.1,50959525.52329998,0.45,0.1,51002277.31040456,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15 03:01:38.873555,0.45,0.1,50959525.52329998,0.45,0.1,51002277.31040456,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15 04:01:59.466770,0.45,0.1,50959525.52329998,0.45,0.1,51002277.31040456,17950.92587951,,30640.39629316,15157.5459708,22244.32564946,3211.33350594,1347241.29290342,11750.03433237,15207.43747678,6263.47811162,9742.81407593,742.24502732,8945.74608886,7566.49333077,4773.00900604,6754.04688555,6281.79494331,11488.39605863,40179.00835526,198933.67382567,8520.06527564,50266.80109559,10716.54634511,10205.03669172,7895.13001669,6012.47922887,4634.4544155,1287.00961942,3e-08,294.97363693,294.97363693,3e-08,1.0,1.0,6259.29096789,6259.29096789,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,0.00046547,0.0001616,2.59659561,0.0003,0.00717018,0.0003,0.00046547,2.59659561,0.00717018,0.0001616,,0.10901614,100.0,0.10901614,100.0,12366.61056657,8361.92801241,1439.13573164,5871.74560841,,1052.47905041,386.84086302,386.74317122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
